@relation SYNCOPE-Training-24

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
1,0,1,6,3,1,0,0,0,0,2,0.666667,no
6,1,2,2,12,0,0,0,1,0,6,6,no
10,2,2,3,20,0,0,0,3,0,10,6.666667,no
3,1,2,3,6,0,0,0,0,0,3,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
10,1,1,3,20,0,2,2,1,0,10,6.666667,no
3,1,1,2,6,0,0,0,1,0,3,3,no
6,2,2,4,16,4,1,1,3,0,8,5,no
5,2,1,3,16,3,1,1,2,0,8,6.333333,no
6,2,1,2,12,0,1,1,3,0,6,6,no
10,3,2,7,27,7,3,2,3,0,14,4.857143,no
9,4,2,7,25,7,2,2,2,0,13,4.571429,no
1,4,1,2,2,0,0,0,0,0,1,1,no
1,3,1,2,2,0,0,0,0,0,1,1,no
6,2,1,2,12,0,2,2,2,0,6,6,no
6,2,1,2,12,0,1,1,3,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
2,0,1,4,4,0,0,0,0,0,2,1,no
3,1,1,2,6,0,0,0,1,0,3,3,no
5,2,1,2,10,0,2,1,0,0,5,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,2,1,2,12,0,3,3,2,0,6,6,no
12,2,1,4,24,0,3,1,1,0,12,6,no
4,1,1,2,8,0,1,1,0,0,4,4,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,2,1,3,6,0,1,1,0,0,3,2,no
31,0,1,3,62,0,9,3,7,0,31,20.666667,no
11,2,1,2,22,0,4,3,1,0,11,11,no
3,2,1,3,6,0,0,0,2,0,3,2,no
9,1,1,1,9,0,1,2,2,0,9,9,no
17,2,1,3,38,2,4,3,7,0,19,13.333333,no
3,2,1,1,3,0,0,0,1,0,3,3,no
1,0,1,1,1,0,0,0,0,0,1,1,no
6,1,1,1,6,0,0,0,1,0,6,6,no
1,0,1,1,1,0,0,0,0,0,1,1,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,1,1,1,3,0,0,0,1,0,3,3,no
4,2,1,2,4,0,1,1,2,0,4,2,no
9,2,1,1,9,0,2,3,3,0,9,9,no
8,4,1,1,8,0,4,3,4,0,8,8,no
3,1,1,1,3,0,1,1,2,0,3,3,no
3,1,1,1,3,0,2,1,2,0,3,3,no
1,1,1,1,1,0,0,0,0,0,1,1,no
9,2,2,2,9,0,3,3,2,0,9,4.5,no
17,5,1,1,17,0,6,4,5,0,17,17,no
4,3,1,1,4,0,2,2,1,0,4,4,no
35,2,1,1,35,0,5,1,5,0,35,35,no
2,2,1,1,2,0,0,0,0,0,2,2,no
35,2,1,1,35,0,5,1,5,0,35,35,no
11,0,1,1,11,0,3,3,3,0,11,11,no
2,0,1,1,2,0,0,0,0,0,2,2,no
3,0,1,1,3,0,1,1,1,0,3,3,no
2,0,1,1,2,0,0,0,0,0,2,2,no
8,1,1,1,8,0,2,2,2,0,8,8,no
2,0,1,1,2,0,0,0,0,0,2,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
5,0,1,2,10,0,2,2,2,0,5,5,no
1,1,1,2,2,0,1,1,0,0,1,1,no
0,0,1,2,0,0,0,0,0,0,0,0,no
7,1,1,2,14,0,0,0,0,0,7,7,no
4,2,1,2,8,0,1,1,1,0,4,4,no
4,2,1,2,8,0,1,1,1,0,4,4,no
4,0,1,2,8,0,1,1,1,0,4,4,no
8,2,1,2,16,0,1,1,1,0,8,8,no
3,1,1,2,6,0,1,1,0,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
10,2,2,4,21,18,2,2,1,0,19,9.75,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,4,1,1,0,0,0,0,0,0,0,0,no
1,0,1,2,2,0,0,0,0,0,1,1,no
0,0,1,1,0,0,0,0,0,0,0,0,no
4,0,3,3,4,3,1,1,2,0,4,2.333333,no
3,1,1,1,2,0,0,0,0,0,2,2,no
34,1,2,2,34,0,0,0,7,0,33,17,no
2,1,2,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
38,1,1,4,76,0,11,4,7,0,38,19,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
12,2,2,3,28,26,0,0,2,0,27,18,no
6,0,1,7,12,0,0,0,1,0,6,1.714286,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,2,2,3,1,1,0,0,0,0,1,0.666667,no
19,0,3,18,91,31,2,2,5,0,50,6.777778,no
1,2,2,6,2,0,0,0,0,0,1,0.333333,no
1,0,1,2,2,0,0,0,0,0,1,1,no
10,2,3,6,20,0,1,1,1,0,10,3.333333,no
5,1,3,6,10,0,1,1,0,0,5,1.666667,no
1,2,2,2,2,0,0,0,0,0,1,1,no
1,0,2,2,2,0,0,0,0,0,1,1,no
1,1,2,2,2,0,0,0,0,0,1,1,no
5,1,3,6,10,0,1,2,1,0,5,1.666667,no
1,2,2,2,2,0,0,0,0,0,1,1,no
1,2,2,4,5,2,0,0,0,0,3,1.75,no
1,2,2,2,2,0,0,0,0,0,1,1,no
1,0,2,2,2,0,0,0,0,0,1,1,no
1,1,2,2,2,0,0,0,0,0,1,1,no
1,1,2,2,2,0,0,0,0,0,1,1,no
6,0,1,1,6,0,1,1,1,0,6,6,no
1,1,1,1,1,0,1,1,0,0,1,1,no
43,0,6,27,196,56,5,3,11,0,97,9.333333,no
13,1,1,6,14,0,3,3,2,0,7,2.333333,no
8,0,2,6,16,0,2,2,2,0,8,2.666667,no
88,0,6,24,173,0,1,2,14,0,85,7.208333,no
1,0,1,2,2,0,0,0,0,0,1,1,no
29,3,4,14,58,0,1,2,5,0,29,4.142857,no
1,0,1,6,2,0,0,0,0,0,1,0.333333,no
3,1,4,10,18,0,0,0,0,0,9,1.8,no
3,2,2,3,9,0,0,0,1,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
31,1,4,15,62,0,2,2,3,0,31,4.133333,no
1,1,1,1,1,0,0,0,0,0,1,1,no
0,0,1,2,0,0,0,0,0,0,0,0,no
10,0,1,3,19,0,3,2,5,0,9,6.333333,no
4,2,1,1,4,0,1,1,2,0,4,4,no
11,0,1,3,22,0,2,1,1,0,11,7.333333,no
5,2,1,2,10,0,2,1,0,0,5,5,no
11,1,1,3,22,0,2,2,3,0,11,7.333333,no
13,1,2,4,9,7,0,0,0,0,7,4,no
42,1,4,13,83,1,10,3,7,0,41,6.461538,no
8,1,3,7,16,0,1,1,0,0,7,2.285714,no
1,0,2,3,2,0,0,0,0,0,1,0.666667,no
21,2,2,3,16,14,4,2,1,0,15,10,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
8,1,1,2,16,0,3,3,3,0,8,8,no
13,2,4,11,31,5,4,3,3,0,11,3.272727,no
5,4,1,2,10,0,0,0,0,0,5,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
47,4,3,3,47,0,5,2,11,0,47,15.666667,no
12,2,1,1,1,0,3,2,1,0,1,1,no
1,2,2,2,1,0,0,0,0,0,1,0.5,no
1,0,1,3,5,3,0,0,0,0,4,2.666667,no
2,1,1,3,4,0,0,0,0,0,2,1.333333,no
12,2,2,5,14,11,1,1,1,0,12,5,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
9,2,1,5,18,0,3,2,2,0,9,3.6,no
1,2,2,5,2,0,0,0,0,0,1,0.4,no
9,2,1,2,9,0,2,2,0,0,8,4.5,no
14,1,1,8,21,0,0,0,2,0,7,2.625,no
2,0,1,8,3,0,0,0,0,0,1,0.375,no
1,1,1,1,1,0,0,0,0,0,1,1,no
5,2,3,11,18,8,0,0,1,0,8,2.363636,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
0,0,1,2,0,0,0,0,0,0,0,0,no
1,0,1,2,2,0,0,0,0,0,1,1,no
4,2,2,4,6,3,0,0,0,0,4,2.25,no
1,2,2,3,1,1,0,0,0,0,1,0.666667,no
8,1,2,4,17,0,1,1,0,0,6,4.25,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
16,2,2,5,16,13,5,2,1,0,14,5.8,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
20,1,2,7,40,0,6,2,1,0,13,5.714286,no
1,3,1,6,30,0,0,0,0,0,15,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
7,1,1,4,14,0,0,0,1,0,7,3.5,no
1,0,1,4,2,0,0,0,0,0,1,0.5,no
1,2,1,2,10,0,1,1,0,0,5,5,no
1,0,1,2,2,0,1,1,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,1,2,3,12,0,1,1,0,0,6,4,no
12,2,2,3,12,10,2,2,0,0,11,7.333333,no
1,2,2,3,1,1,0,0,0,0,1,0.666667,no
15,1,1,1,15,0,10,2,1,0,15,15,no
19,2,1,1,19,0,10,2,0,0,19,19,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,3,1,1,1,0,0,0,0,0,1,1,no
6,1,3,6,6,0,1,2,0,0,6,1,no
14,0,2,7,18,4,2,1,7,0,18,3.142857,no
11,4,1,1,11,0,2,1,4,0,11,11,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,1,1,1,2,0,0,0,0,0,2,2,no
5,1,1,1,5,0,1,1,0,0,5,5,no
2,1,1,1,2,0,2,1,0,0,2,2,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
3,1,1,3,6,0,0,0,0,0,3,2,no
13,2,1,2,2,0,3,2,1,0,1,1,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
126,0,5,16,272,2,9,3,23,0,128,17.125,no
11,1,1,2,6,0,5,3,2,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,1,2,3,3,0,0,0,0,0,1,1,no
1,1,2,4,11,18,0,0,0,0,10,7.25,no
9,1,4,9,17,2,0,0,1,0,8,2.111111,no
3,0,1,6,4,0,0,0,0,0,2,0.666667,no
9,1,2,3,27,0,1,1,2,0,9,9,no
1,1,2,3,3,0,0,0,0,0,1,1,no
5,1,2,2,10,0,1,1,2,0,5,5,no
5,1,2,2,10,0,1,1,2,0,5,5,no
91,0,6,22,182,1,3,2,19,0,90,8.318182,no
41,2,4,14,82,0,1,2,7,0,41,5.857143,no
15,1,3,9,29,0,2,2,4,0,14,3.222222,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,1,2,2,2,0,0,0,0,0,1,1,no
3,2,2,3,9,0,0,0,1,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
2,0,3,6,13,9,1,1,0,0,11,3.666667,no
2,0,1,2,4,0,1,1,0,0,2,2,no
2,0,1,2,4,0,0,0,0,0,2,2,no
1,0,1,2,2,0,1,1,0,0,1,1,no
6,1,3,4,12,0,1,2,1,0,6,3,no
0,0,1,2,0,0,0,0,0,0,0,0,no
3,1,1,2,6,0,0,0,0,0,3,3,no
10,2,2,6,25,7,1,1,1,0,8,5.333333,no
2,2,1,1,2,0,1,1,0,0,2,2,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
1,2,1,2,2,0,0,0,0,0,1,1,no
13,3,1,4,26,0,5,4,2,0,13,6.5,no
83,0,3,16,164,0,22,6,13,0,81,10.25,no
6,0,1,2,12,0,3,3,2,0,6,6,no
65,1,3,16,129,0,19,6,8,0,64,8.0625,no
100,0,6,26,209,11,3,2,17,0,98,8.461538,no
39,2,3,11,78,0,2,2,6,0,39,7.090909,no
7,1,2,4,9,5,0,0,1,0,7,3.5,no
1,0,1,6,2,0,0,0,0,0,1,0.333333,no
9,1,3,8,18,0,1,1,2,0,9,2.25,no
3,1,2,4,6,0,0,0,0,0,3,1.5,no
7,1,1,6,14,0,0,0,1,0,7,2.333333,no
36,0,2,10,72,0,8,4,13,0,21,7.2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
14,1,1,2,28,0,7,4,7,0,14,14,no
4,2,4,7,10,0,1,1,2,0,3,1.428571,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,2,4,14,12,0,0,0,0,7,6.5,no
34,2,2,3,21,19,10,3,6,0,20,13.333333,no
1,2,2,3,1,1,0,0,0,0,1,0.666667,no
1,0,1,2,2,0,0,0,0,0,1,1,no
7,1,1,6,16,0,1,2,0,0,8,2.666667,no
8,1,1,2,16,0,0,0,2,0,8,8,no
1,1,1,2,2,0,0,0,0,0,1,1,no
145,0,6,33,268,5,2,2,25,0,105,8.272727,no
17,3,4,15,56,0,0,0,4,0,28,3.733333,no
1,0,1,6,4,0,0,0,0,0,2,0.666667,no
1,0,1,2,2,0,0,0,0,0,1,1,no
7,1,2,9,16,0,0,0,1,0,8,1.777778,no
3,1,1,2,6,0,0,0,0,0,3,3,no
87,0,6,24,173,0,1,2,15,0,86,7.208333,no
3,2,2,3,9,0,0,0,1,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
3,1,2,2,6,0,1,1,0,0,3,3,no
2,1,1,2,4,0,0,0,0,0,2,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
57,1,2,8,24,0,7,1,12,0,12,3,no
1,1,2,5,4,0,0,0,0,0,2,0.8,no
2,2,1,2,8,0,0,0,0,0,4,4,no
1,0,1,2,2,0,0,0,0,0,1,1,no
40,1,1,3,48,8,7,2,12,0,48,18.666667,no
18,3,2,7,36,0,4,3,5,0,18,5.142857,no
33,3,3,9,66,0,4,1,5,0,33,7.333333,no
8,2,2,5,17,14,2,2,0,0,15,6.2,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
14,2,3,7,27,0,2,2,4,0,13,3.857143,no
1,2,1,3,2,0,0,0,0,0,1,0.666667,no
21,2,1,2,42,0,1,2,5,0,21,21,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
8,1,1,2,16,0,1,2,2,0,8,8,no
2,2,1,2,4,0,0,0,0,0,2,2,no
7,1,4,8,15,1,2,1,2,0,7,2,no
5,2,2,4,10,0,0,0,1,0,5,2.5,no
1,2,2,3,2,0,0,0,0,0,1,0.666667,no
4,3,1,1,4,0,1,1,0,0,4,4,no
6,1,5,12,18,0,1,1,2,0,6,1.5,no
1,0,2,3,3,0,0,0,0,0,1,1,no
1,0,2,3,3,0,0,0,0,0,1,1,no
1,1,2,3,3,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
4,1,1,1,4,0,1,1,0,0,4,4,no
1,1,1,2,2,0,0,0,0,0,1,1,no
72,5,2,11,144,0,8,5,16,0,72,13.090909,no
4,3,4,14,70,0,0,0,2,0,35,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
9,1,2,8,26,0,0,0,2,0,13,3.25,no
3,0,1,7,6,0,0,0,1,0,3,0.857143,no
12,5,2,6,24,0,0,0,3,0,12,4,no
3,1,1,3,6,0,0,0,0,0,3,2,no
16,4,1,6,32,0,0,0,4,0,16,5.333333,no
9,1,1,7,18,0,0,0,2,0,9,2.571429,no
4,2,2,4,11,0,0,0,1,0,4,2.75,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
1,1,1,2,2,0,0,0,0,0,1,1,no
27,0,1,3,54,0,2,1,6,0,27,18,no
129,4,3,6,138,9,9,3,34,0,132,24.5,no
2,1,1,2,0,0,0,0,0,0,0,0,no
1,0,2,4,2,0,0,0,0,0,1,0.5,no
8,1,1,3,18,1,3,3,1,0,9,6.333333,no
18,2,3,5,20,17,4,2,1,0,17,7.4,no
1,2,3,5,3,1,0,0,0,0,1,0.8,no
82,13,1,1,82,0,19,5,1,0,82,82,no
7,1,2,4,14,0,3,3,2,0,7,3.5,no
7,1,2,5,14,0,2,2,2,0,7,2.8,no
9,3,1,2,4,0,1,1,1,0,3,2,no
4,1,1,1,4,0,1,1,0,0,4,4,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
3,1,1,1,3,0,0,0,0,0,3,3,no
1,2,3,5,24,0,0,0,0,0,23,4.8,no
8,1,3,6,11,0,1,2,0,0,11,1.833333,no
26,0,2,5,26,0,6,4,10,0,17,5.2,no
33,3,3,4,33,0,6,2,3,0,33,8.25,no
9,2,2,2,9,0,2,1,6,0,9,4.5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
4,1,1,1,4,0,1,1,0,0,4,4,no
28,2,4,14,56,0,1,2,5,0,28,4,no
7,1,4,8,16,6,0,0,1,0,8,2.75,no
1,0,1,2,2,0,0,0,0,0,1,1,no
12,1,3,9,24,0,1,1,3,0,12,2.666667,no
3,2,2,3,9,0,0,0,1,0,3,3,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
4,1,1,2,4,0,4,4,1,0,3,2,no
1,2,1,2,2,0,0,0,0,0,1,1,no
3,2,4,6,37,0,0,0,1,0,12,6.166667,no
1,0,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,6,3,6,11,0,0,0,1,0,5,1.833333,no
1,0,1,2,2,0,0,0,0,0,1,1,no
27,3,2,6,42,0,1,2,5,0,15,7,no
7,1,2,10,18,2,1,2,0,0,9,2,no
1,0,1,7,2,0,0,0,0,0,1,0.285714,no
3,1,1,3,6,0,0,0,0,0,3,2,no
3,2,2,4,9,0,0,0,1,0,3,2.25,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
6,1,1,2,12,0,0,0,1,0,6,6,no
1,0,1,3,2,0,0,0,0,0,1,0.666667,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
31,0,5,24,62,0,4,2,5,0,31,2.583333,no
1,2,2,8,26,8,0,0,0,0,9,4.25,no
0,2,2,3,2,0,0,0,0,0,1,0.666667,no
17,0,4,11,34,0,2,2,1,0,17,3.090909,no
0,2,1,2,0,0,0,0,0,0,0,0,no
0,2,1,2,0,0,0,0,0,0,0,0,no
4,2,2,4,8,0,0,0,1,0,4,2,no
1,2,2,3,2,0,0,0,0,0,1,0.666667,no
4,3,1,1,4,0,1,1,0,0,4,4,no
7,2,1,1,7,0,2,2,2,0,7,7,no
1,2,1,1,1,0,0,0,0,0,1,1,no
2,2,1,2,4,0,0,0,0,0,2,2,no
1,2,1,2,2,0,0,0,0,0,1,1,no
7,1,1,6,14,0,0,0,1,0,7,2.333333,no
1,0,1,6,2,0,0,0,0,0,1,0.333333,no
5,2,2,4,10,0,0,0,1,0,5,2.5,no
1,2,2,3,2,0,0,0,0,0,1,0.666667,no
4,3,1,1,4,0,1,1,0,0,4,4,no
13,1,3,6,26,0,1,1,2,0,13,4.333333,no
8,1,3,6,16,0,1,1,1,0,8,2.666667,no
3,0,1,2,6,0,0,0,1,0,3,3,no
0,2,1,2,0,0,0,0,0,0,0,0,no
42,4,2,2,42,0,5,2,9,0,42,21,no
12,2,1,1,1,0,3,2,1,0,1,1,no
1,2,2,2,1,0,0,0,0,0,1,0.5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,1,0,0,0,0,0,1,0.5,no
6,2,2,2,6,0,1,2,0,0,6,3,no
1,2,2,2,1,0,0,0,0,0,1,0.5,no
6,1,1,2,12,0,1,1,1,0,6,6,no
30,0,1,6,88,14,2,1,8,0,44,17,no
1,0,1,3,4,0,1,1,0,0,2,1.333333,no
1,0,1,2,2,0,0,0,0,0,1,1,no
38,1,1,1,38,0,14,3,4,0,38,38,no
12,1,1,1,12,0,4,3,3,0,12,12,no
6,1,1,1,6,0,1,1,1,0,6,6,no
0,0,1,1,0,0,0,0,0,0,0,0,no
57,0,2,4,57,0,27,4,7,0,55,14.25,no
18,0,2,6,36,0,0,0,4,0,18,6,no
5,1,1,2,10,0,0,0,1,0,5,5,no
3,2,1,1,3,0,0,0,0,0,3,3,no
1,1,1,2,2,0,0,0,0,0,1,1,no
7,2,2,8,14,0,2,2,1,0,7,1.75,no
0,0,1,2,0,0,0,0,0,0,0,0,no
7,1,1,2,14,0,2,2,1,0,7,7,no
13,1,3,6,26,0,1,1,2,0,13,4.333333,no
8,1,3,6,16,0,1,1,1,0,8,2.666667,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
0,0,2,2,0,0,0,0,0,0,0,0,no
0,0,2,2,0,0,0,0,0,0,0,0,no
2,1,1,1,2,0,1,1,0,0,2,2,no
28,0,1,1,28,0,2,1,6,0,28,28,no
3,1,1,1,3,0,1,1,0,0,3,3,no
7,1,1,1,7,0,1,1,1,0,7,7,no
1,0,1,1,1,0,1,1,0,0,1,1,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,2,1,1,1,0,0,0,0,0,1,1,no
1,3,1,1,1,0,0,0,0,0,1,1,no
1,4,1,1,1,0,0,0,0,0,1,1,no
1,4,1,1,1,0,0,0,0,0,1,1,no
8,1,1,2,8,0,0,0,2,0,8,4,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
9,1,2,4,18,0,1,1,2,0,9,4.5,no
0,1,1,2,0,0,0,0,0,0,0,0,no
7,2,3,8,14,0,0,0,1,0,7,1.75,no
1,0,3,8,2,0,0,0,0,0,1,0.25,no
22,2,1,1,22,0,5,1,4,0,22,22,no
14,0,1,1,14,0,4,1,2,0,14,14,no
1,1,1,1,1,0,0,0,0,0,1,1,no
14,1,1,1,14,0,4,1,1,0,14,14,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
13,1,3,12,28,2,2,1,4,0,14,2.5,no
4,2,1,1,4,0,2,2,2,0,4,4,no
23,0,1,2,23,0,6,3,5,0,21,11.5,no
13,0,1,1,13,0,2,2,4,0,13,13,no
61,3,5,10,107,0,22,3,7,0,46,10.7,no
1,1,2,2,2,0,1,1,0,0,1,1,no
1,2,2,2,2,0,0,0,0,0,1,1,no
6,1,2,4,12,0,4,2,4,0,6,3,no
5,1,2,4,10,0,2,1,3,0,5,2.5,no
6,1,1,1,6,0,2,2,1,0,6,6,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,1,1,1,3,0,0,0,1,0,3,3,no
0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
8,0,1,1,8,0,2,2,3,0,8,8,no
14,0,2,5,22,0,4,3,2,0,6,4.4,no
2,2,1,4,6,0,0,0,0,0,2,1.5,no
1,2,1,2,2,0,0,0,0,0,1,1,no
34,1,4,13,70,0,1,1,7,0,34,5.384615,no
2,1,1,2,2,0,0,0,0,0,1,1,no
8,1,2,5,24,0,0,0,2,0,8,4.8,no
1,1,2,3,3,0,0,0,0,0,1,1,no
4,1,1,1,4,0,2,2,1,0,4,4,no
9,1,1,2,18,0,2,2,4,0,9,9,no
2,1,1,2,6,0,0,0,1,0,3,3,no
10,1,1,3,20,0,3,3,1,0,10,6.666667,no
0,1,1,2,0,0,0,0,0,0,0,0,no
1,1,1,3,2,0,0,0,0,0,1,0.666667,no
2,1,1,1,2,0,0,0,0,0,2,2,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
1,2,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
6,1,1,2,12,0,2,2,2,0,6,6,no
1,1,1,3,2,0,0,0,0,0,1,0.666667,no
7,2,1,2,14,0,2,2,3,0,7,7,no
7,3,1,2,14,0,2,2,3,0,7,7,no
61,1,1,4,122,0,7,4,4,0,61,30.5,no
5,0,1,2,10,0,2,2,2,0,5,5,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,0,1,2,2,0,0,0,0,0,1,1,no
2,0,1,2,4,0,1,1,1,0,2,2,no
3,0,1,2,6,0,1,1,1,0,3,3,no
8,1,1,2,16,0,0,0,1,0,8,8,no
0,0,1,2,0,0,0,0,0,0,0,0,no
0,0,1,2,0,0,0,0,0,0,0,0,no
28,2,2,9,57,1,3,3,7,0,28,6.444444,no
1,0,1,2,2,0,0,0,0,0,1,1,no
1,1,1,2,2,0,0,0,0,0,1,1,no
15,1,2,10,30,0,3,3,4,0,14,3,no
