ID,Size,PredictedProbability,ActualValue
0,0,0.0011766599103760855,NO
1,1,9.633153287055981E-4,NO
2,1,8.946630016784777E-4,NO
3,8,0.06278176448082615,YES
4,1,9.633153287055981E-4,NO
5,1,8.946630016784777E-4,NO
6,6,0.4890437190355199,NO
7,7,0.2050720160271707,NO
8,3,0.001307933857631805,NO
9,6,0.2758209600416062,NO
10,4,0.01012914364311874,NO
11,20,0.9992865496471744,NO
12,1,8.946630016784777E-4,NO
13,4,0.9188626697001414,NO
14,1,8.946630016784777E-4,NO
15,3,0.004531890812545861,NO
16,1,8.946630016784777E-4,NO
17,10,0.05143244157024879,NO
18,2,0.0015609616891070382,NO
19,1,8.946630016784777E-4,NO
20,1,8.946630016784777E-4,YES
21,16,0.9959969157072658,NO
22,1,8.946630016784777E-4,NO
23,1,0.0011139415964359675,NO
24,4,0.008105710479247467,NO
25,1,9.633153287055981E-4,NO
26,1,9.633153287055981E-4,NO
27,0,9.450469416531966E-4,NO
28,2,0.0024710442883986087,NO
29,5,0.006735661575027062,NO
30,0,0.0011766599103760855,NO
31,1,9.633153287055981E-4,NO
32,1,8.946630016784777E-4,NO
33,4,0.0028821912394601927,NO
34,0,0.004306214897016471,NO
35,7,0.0063504696308069675,NO
36,0,1.0,NO
37,10,0.016231996335446013,NO
38,1,0.0011139415964359675,NO
39,32,0.9999999980652168,YES
40,5,0.002519591588498368,YES
41,6,0.00669262607716745,NO
42,0,0.0011766599103760855,NO
43,4,0.0042431048747890105,NO
44,1,0.001383469806644852,NO
45,2,0.0012900280418210138,NO
46,1,8.946630016784777E-4,NO
47,1,0.001383469806644852,NO
48,1,8.946630016784777E-4,NO
49,1,9.633153287055981E-4,NO
50,5,0.004272127465684529,YES
51,21,0.999999999291936,NO
52,3,0.0010129779171827388,YES
53,1,8.946630016784777E-4,NO
54,1,8.946630016784777E-4,YES
55,7,0.01240042278965512,NO
56,6,0.9999891487273881,NO
57,1,8.946630016784777E-4,NO
58,1,8.946630016784777E-4,NO
59,11,0.7964895405610521,YES
60,9,0.017971322014768167,NO
61,1,9.633153287055981E-4,NO
62,6,0.008679824416477244,NO
63,1,0.0011139415964359675,NO
64,1,8.946630016784777E-4,NO
65,0,0.002794903504436793,NO
66,0,0.002794903504436793,NO
67,1,8.946630016784777E-4,NO
68,1,0.0011139415964359675,NO
69,0,9.450469416531966E-4,NO
70,3,0.0010906992758064277,YES
71,3,0.002199690759087887,NO
72,2,0.0016806567084718326,NO
73,1,8.946630016784777E-4,NO
74,5,0.0027768490009389053,NO
75,6,0.004116871837931305,NO
76,1,0.001383469806644852,NO
77,0,0.001461341181014015,NO
78,3,0.001307933857631805,NO
79,1,9.633153287055981E-4,NO
80,1,8.946630016784777E-4,YES
81,10,0.9533770812272298,NO
82,11,0.9876262513040459,NO
83,1,0.0011139415964359675,NO
84,1,0.06562859757904088,NO
85,29,0.9999999999999842,YES
86,1,8.946630016784777E-4,NO
87,2,0.07603426725580353,NO
88,1,8.946630016784777E-4,NO
89,4,0.01012914364311874,NO
90,5,0.003251810893386795,NO
91,4,0.00397587107983739,NO
92,2,0.0016806567084718326,NO
93,1,8.946630016784777E-4,NO
94,0,9.450469416531966E-4,NO
95,0,0.0010175615630258605,NO
96,1,0.0028812948908825933,NO
97,1,0.0011139415964359675,NO
98,0,0.001461341181014015,NO
99,2,0.9999445898990867,NO
100,15,0.9135868779466553,NO
101,50,1.0,YES
102,1,8.946630016784777E-4,NO
103,1,8.946630016784777E-4,NO
104,3,0.0010906992758064277,YES
105,1,8.946630016784777E-4,NO
106,4,0.002591668581544487,NO
107,21,1.0,NO
108,25,1.0,NO
109,1,8.946630016784777E-4,NO
110,4,0.002321360178804536,NO
111,10,0.30850304375450216,NO
112,1,0.043427874254931845,NO
113,3,0.0010906992758064277,YES
114,1,8.946630016784777E-4,NO
115,1,8.946630016784777E-4,YES
116,2,9.991060539263081E-4,NO
117,2,0.003218139804069186,NO
118,1,0.0011139415964359675,NO
119,2,9.991060539263081E-4,NO
120,3,0.0033990849108900237,NO
121,1,8.946630016784777E-4,NO
122,34,1.0,YES
123,3,0.0010129779171827388,YES
124,29,0.9999999999999998,YES
125,1,8.946630016784777E-4,NO
126,11,0.060622461049259585,NO
127,1,9.633153287055981E-4,NO
128,1,8.946630016784777E-4,NO
129,2,9.991060539263081E-4,NO
130,1,8.946630016784777E-4,NO
131,0,9.450469416531966E-4,NO
132,0,0.004101621537447427,NO
133,1,8.946630016784777E-4,NO
134,1,8.946630016784777E-4,NO
135,3,0.0014082539915668208,NO
136,0,9.450469416531966E-4,NO
137,1,8.946630016784777E-4,NO
138,17,0.9857283358059997,NO
139,1,9.633153287055981E-4,NO
140,1,8.946630016784777E-4,NO
141,1,8.946630016784777E-4,NO
142,2,0.05351352199317597,YES
143,30,0.9999999971038034,NO
144,0,0.0011766599103760855,NO
145,0,9.450469416531966E-4,NO
146,7,0.007396284289318279,NO
147,4,0.002591668581544487,NO
148,1,0.0026461581026247156,NO
149,0,0.0019496226292083293,NO
150,1,8.946630016784777E-4,YES
151,1,9.633153287055981E-4,NO
152,0,0.001461341181014015,NO
153,1,8.946630016784777E-4,NO
154,2,9.279054082655757E-4,NO
155,2,9.279054082655757E-4,YES
156,1,8.946630016784777E-4,YES
157,2,9.991060539263081E-4,NO
158,1,8.946630016784777E-4,NO
159,0,0.0019496226292083293,NO
160,10,0.05928879273761499,NO
161,2,0.0015609616891070382,NO
162,1,0.0011139415964359675,NO
163,7,0.008777327190561767,NO
164,11,0.9871584479387107,YES
165,16,0.8958514945088369,NO
166,1,9.633153287055981E-4,NO
167,9,0.09823410875888633,NO
168,1,0.0011139415964359675,NO
169,5,0.004986830615731251,NO
170,0,9.450469416531966E-4,NO
171,1,8.946630016784777E-4,NO
172,1,8.946630016784777E-4,NO
173,2,0.0011553221724816464,NO
174,0,0.0010175615630258605,NO
175,2,0.005634995969060721,YES
176,1,8.946630016784777E-4,NO
177,9,0.03731455639147743,YES
178,1,8.946630016784777E-4,NO
179,4,0.002591668581544487,NO
180,2,0.004368500160311159,NO
181,20,0.9994069654068986,NO
182,3,0.0010129779171827388,YES
183,0,0.0016313203331837852,NO
184,3,0.001703975267910288,NO
185,1,8.946630016784777E-4,NO
186,5,1.0,YES
187,13,0.8524317807811373,NO
188,4,0.006085041856730538,NO
189,1,9.633153287055981E-4,NO
190,1,8.946630016784777E-4,NO
191,0,9.450469416531966E-4,NO
192,0,9.450469416531966E-4,NO
193,0,0.001461341181014015,NO
194,1,8.946630016784777E-4,NO
195,0,0.0010175615630258605,NO
196,1,0.001383469806644852,NO
197,1,8.946630016784777E-4,NO
198,43,1.0,YES
199,34,1.0,NO
200,0,0.0011259079539852753,NO
201,16,0.9463638128987776,YES
202,17,0.9999715330723634,NO
203,0,0.0010175615630258605,NO
204,1,8.946630016784777E-4,NO
205,1,0.001383469806644852,NO
206,1,0.043427874254931845,NO
207,4,0.006085041856730538,NO
208,1,0.0011139415964359675,NO
209,1,8.946630016784777E-4,NO
210,1,0.0011139415964359675,NO
211,3,0.0010129779171827388,YES
212,19,0.9437167811750644,NO
213,1,8.946630016784777E-4,NO
214,1,8.946630016784777E-4,NO
215,2,9.991060539263081E-4,NO
216,4,0.008105710479247467,NO
217,3,0.001703975267910288,YES
218,13,1.0,YES
219,1,0.0011139415964359675,NO
220,1,0.0011139415964359675,NO
221,1,0.9999976964622487,NO
222,1,9.633153287055981E-4,NO
223,7,0.030162266920931574,NO
224,7,0.02276934971788704,NO
225,1,0.0011139415964359675,NO
226,1,9.633153287055981E-4,NO
227,1,8.946630016784777E-4,NO
228,2,9.279054082655757E-4,NO
229,1,8.946630016784777E-4,NO
230,54,1.0,NO
231,0,0.0010175615630258605,NO
232,3,0.002368247545511386,NO
233,1,8.946630016784777E-4,NO
234,1,0.06562859757904088,NO
235,1,9.633153287055981E-4,NO
236,5,0.00375892538055064,NO
237,0,9.378751751958339E-4,NO
238,1,8.946630016784777E-4,NO
239,1,8.946630016784777E-4,NO
240,15,0.9943547458649169,NO
241,30,0.999999996580382,NO
242,1,9.633153287055981E-4,NO
243,3,0.004208383364499706,NO
244,1,8.946630016784777E-4,NO
245,5,0.17092832267310637,NO
246,1,8.946630016784777E-4,NO
247,5,0.01721713926974036,NO
248,0,9.450469416531966E-4,NO
249,47,1.0,NO
250,1,8.946630016784777E-4,NO
251,1,0.9999982455536899,NO
252,15,0.6148962976694851,NO
253,1,0.0011139415964359675,NO
254,1,1.0,NO
255,1,8.946630016784777E-4,YES
256,9,0.9999980490380381,NO
257,1,9.633153287055981E-4,NO
258,1,8.946630016784777E-4,NO
259,1,8.946630016784777E-4,NO
260,1,8.946630016784777E-4,NO
261,1,8.946630016784777E-4,NO
262,50,1.0,NO
263,1,8.946630016784777E-4,NO
264,12,0.9954291654634637,NO
265,30,0.9999999999999999,YES
266,6,0.0038243361955987835,NO
267,1,9.633153287055981E-4,YES
268,2,0.11856571254869057,NO
269,1,8.946630016784777E-4,NO
270,1,9.633153287055981E-4,NO
271,0,9.450469416531966E-4,NO
272,0,0.0011766599103760855,NO
273,6,0.005212438409691318,NO
274,9,0.9999992536332158,NO
275,5,0.003251810893386795,NO
276,6,0.0017626905216053493,NO
277,6,0.004349529480640929,YES
278,3,0.001307933857631805,NO
279,21,1.0,NO
280,1,0.001383469806644852,NO
281,2,9.279054082655757E-4,NO
282,3,0.0014082539915668208,NO
283,2,0.0011553221724816464,NO
284,1,0.04660807394154535,NO
285,3,0.008836334510660716,NO
286,2,0.004368500160311159,NO
287,5,0.004665442150448196,NO
288,1,8.946630016784777E-4,NO
289,1,0.0011139415964359675,NO
290,6,0.0031904878505101706,YES
291,14,0.998568806685902,NO
292,1,8.946630016784777E-4,NO
293,1,0.0011139415964359675,NO
294,8,0.3201333393255072,NO
295,1,9.633153287055981E-4,NO
296,1,0.05351352199317597,NO
297,1,9.633153287055981E-4,NO
298,5,0.002519591588498368,NO
299,39,1.0,NO
300,1,0.001383469806644852,NO
301,19,0.9999897363133643,NO
302,0,9.450469416531966E-4,NO
303,2,9.991060539263081E-4,NO
304,7,0.07003478224997386,NO
305,1,0.0011139415964359675,NO
306,1,0.06562859757904088,NO
307,4,0.2203267660183674,NO
308,1,9.279054082655757E-4,NO
309,1,8.946630016784777E-4,NO
310,8,0.16784130429075458,YES
311,1,0.0011139415964359675,YES
312,1,8.946630016784777E-4,YES
313,0,9.450469416531966E-4,NO
314,1,8.946630016784777E-4,NO
315,14,0.9928794761223586,YES
316,1,8.946630016784777E-4,NO
317,22,0.9999999999862316,NO
