ID,Size,PredictedProbability,ActualValue
0,25,0.9998975325637364,YES
1,3,0.04420441100253486,NO
2,0,0.03251459831283084,NO
3,0,0.03753464473415985,NO
4,1,0.0378316586780381,NO
5,8,0.8804106639072329,NO
6,1,0.03823128656144224,NO
7,1,0.0378316586780381,NO
8,0,0.036299653141058694,NO
9,7,0.5956989636807696,NO
10,0,0.005281137614569109,NO
11,1,0.0378316586780381,NO
12,1,0.0378316586780381,NO
13,3,0.08508335171774323,NO
14,0,0.03251459831283084,NO
15,14,0.8020237065756208,NO
16,1,0.0378316586780381,NO
17,10,0.2633687542882999,NO
18,4,0.12673575169911042,YES
19,2,0.04042959797929425,NO
20,1,0.0378316586780381,NO
21,4,0.8674237307150962,NO
22,1,0.0378316586780381,NO
23,0,0.03753464473415985,NO
24,1,0.0378316586780381,NO
25,0,0.03251459831283084,NO
26,1,0.0378316586780381,NO
27,10,0.3291590908055774,NO
28,10,0.3519257213369725,NO
29,35,0.9999999919716381,NO
30,1,0.03823128656144224,NO
31,16,0.9855204999899576,NO
32,2,0.05790560809458452,NO
33,1,0.0378316586780381,NO
34,0,0.07795042252166484,NO
35,14,0.8146771602533064,NO
36,30,0.9999999548688014,NO
37,5,0.06537095061770644,NO
38,7,0.11366080633265323,NO
39,1,0.0378316586780381,NO
40,16,0.9877641737041555,NO
41,1,0.03823128656144224,NO
42,1,0.0378316586780381,NO
43,2,0.04464352756972014,NO
44,1,0.03823128656144224,NO
45,4,0.054248198577383236,NO
46,0,0.03668371495798442,NO
47,47,0.9999999999999999,NO
48,1,0.0378316586780381,NO
49,1,0.03823128656144224,NO
50,0,0.036299653141058694,NO
51,0,0.04646207162792712,NO
52,0,0.03668371495798442,NO
53,2,0.021053995321185005,NO
54,2,0.040855503448315636,NO
55,5,0.14657314436975732,NO
56,0,0.03251459831283084,NO
57,0,0.010187574891219667,NO
58,1,0.03823128656144224,NO
59,25,0.9999491397013981,NO
60,1,0.0378316586780381,NO
61,4,0.04991143870712022,NO
62,4,0.1591512801393878,NO
63,13,0.8234389638555866,NO
64,0,0.999999997572754,NO
65,1,0.0378316586780381,NO
66,58,0.9999999999973627,NO
67,9,0.31768412258068757,NO
68,6,0.1419059098273476,NO
69,14,0.9999996106171113,YES
70,4,0.11081930874798221,NO
71,0,0.037931258851314355,NO
72,1,0.012694121625743442,NO
73,1,0.026375959787042137,NO
74,2,0.04464352756972014,NO
75,1,0.03823128656144224,NO
76,6,0.12256847044703123,NO
77,1,0.0378316586780381,NO
78,1,0.0378316586780381,NO
79,1,0.026375959787042137,NO
80,1,0.03823128656144224,NO
81,12,0.9899419280572972,NO
82,4,0.0831428637628767,NO
83,21,0.999997133900696,NO
84,1,0.0378316586780381,NO
