ID,Size,PredictedProbability,ActualValue
0,26,0.9996524747944994,YES
1,3,0.006364732580606891,NO
2,2,0.011719669002279593,NO
3,0,0.006634431719786436,NO
4,0,0.00610392728026895,NO
5,1,0.006028390486886389,NO
6,8,0.1646383561806987,NO
7,1,0.006028390486886389,NO
8,0,0.006281222147758225,NO
9,7,0.06737397610605864,NO
10,0,0.010434252051704888,NO
11,1,0.006028390486886389,NO
12,1,0.006028390486886389,YES
13,3,0.009583142083418714,NO
14,0,0.006634431719786436,NO
15,14,0.4327764146795688,NO
16,1,0.006107986558427499,NO
17,1,0.005926849847331211,NO
18,10,0.06188088828495653,NO
19,13,0.34430609892164843,NO
20,4,0.08784656429019258,NO
21,2,0.0059311355000802235,NO
22,1,0.006028390486886389,NO
23,0,0.006634431719786436,NO
24,4,0.07626705025866307,NO
25,1,0.006028390486886389,NO
26,0,0.006208482718361462,NO
27,1,0.005926849847331211,NO
28,1,0.006028390486886389,NO
29,10,0.06188088828495653,NO
30,10,0.14924271552817397,NO
31,35,0.999999999977918,NO
32,16,0.94089016213228,NO
33,1,0.006107986558427499,NO
34,2,0.011567795567868884,NO
35,0,0.00837919108389142,NO
36,14,0.47515112245575,YES
37,5,0.009447236270389656,NO
38,30,0.9999999959739083,NO
39,7,0.02190292808143911,NO
40,1,0.006028390486886389,NO
41,16,0.7545942700871262,NO
42,1,0.006107986558427499,NO
43,2,0.007216507322779427,NO
44,1,0.005926849847331211,NO
45,1,0.006107986558427499,NO
46,4,0.01664890417509678,NO
47,0,0.00636413511720096,NO
48,47,1.0,NO
49,1,0.006367473773513496,NO
50,1,0.006107986558427499,NO
51,1,0.006028390486886389,NO
52,1,0.006107986558427499,NO
53,1,0.006028390486886389,NO
54,0,0.007124480464251937,NO
55,0,0.006281222147758225,NO
56,0,0.00636413511720096,NO
57,5,0.020019666681243255,NO
58,2,0.006009455225492112,NO
59,2,0.00890496771774113,NO
60,0,0.008923014403990391,NO
61,0,0.006634431719786436,NO
62,1,0.006107986558427499,NO
63,25,0.9999922669595981,NO
64,1,0.006028390486886389,NO
65,4,0.015096205651700261,NO
66,4,0.024099196219424628,NO
67,13,0.16677458662706762,NO
68,0,0.9995095607829746,NO
69,1,0.006028390486886389,NO
70,58,0.9999999999999808,NO
