ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
3,25,0,6,2,0,4,1,1,25,0,25,25,0,yes
4,26,0,6,2,0,4,2,2,26,0,25,13,0,yes
4,3,0,0,0,0,0,1,1,3,0,3,3,0,no
5,26,0,6,2,0,4,4,2,28,2,25,7.5,1,yes
3,3,0,0,0,0,0,1,1,3,0,3,3,0,no
5,2,1,1,1,0,0,1,1,2,0,2,2,0,no
3,0,2,0,0,0,0,1,1,0,0,0,0,0,no
4,2,1,1,1,0,0,1,1,2,0,2,2,0,no
4,0,2,0,0,0,0,1,1,0,0,0,0,0,no
2,0,2,0,0,0,0,1,1,0,0,0,0,0,no
3,0,0,0,0,0,0,1,1,1,0,1,1,0,no
4,0,0,0,0,0,0,1,1,1,0,1,1,1,no
5,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,0,0,0,0,0,0,1,1,1,0,1,1,1,no
5,8,1,4,2,0,1,2,2,8,0,8,4,1,no
4,8,1,4,2,0,1,2,2,8,0,8,4,1,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,8,1,4,2,0,1,2,2,8,0,8,4,0,no
2,8,1,4,2,0,1,1,1,8,0,8,8,0,yes
1,8,1,4,2,0,1,1,1,8,0,8,8,0,yes
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,0,0,0,0,0,0,1,1,0,0,0,0,0,no
4,0,0,0,0,0,0,1,1,0,0,0,0,0,no
5,0,0,0,0,0,0,1,1,0,0,0,0,0,no
3,7,2,1,1,0,1,2,2,7,0,7,3.5,0,no
3,0,6,0,0,0,0,1,1,0,0,0,0,0,no
4,7,2,1,1,0,1,2,2,7,0,7,3.5,0,no
2,6,5,2,2,0,0,2,2,6,0,5,3,0,no
5,7,2,1,1,0,1,2,2,7,0,7,3.5,0,no
1,6,5,2,2,0,0,2,2,6,0,5,3,0,no
5,0,6,0,0,0,0,1,1,0,0,0,0,0,no
4,0,6,0,0,0,0,1,1,0,0,0,0,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,7,2,1,1,0,1,2,2,7,0,7,3.5,0,no
2,7,2,1,1,0,1,2,2,7,0,7,3.5,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,yes
5,1,0,0,0,0,0,2,2,1,0,1,0.5,0,no
3,3,0,0,0,0,1,2,1,3,0,3,1.5,0,no
4,3,0,0,0,0,1,2,1,3,0,3,1.5,0,no
1,3,0,0,0,0,1,1,1,3,0,3,3,0,no
2,3,0,0,0,0,1,1,1,3,0,3,3,0,no
5,3,0,0,0,0,1,2,1,3,0,3,1.5,0,no
4,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,0,2,0,0,0,0,1,1,0,0,0,0,0,no
3,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,14,1,4,2,0,0,1,1,14,0,14,14,1,no
4,14,1,4,2,0,0,1,1,14,0,14,14,1,no
3,14,1,4,2,0,0,1,1,14,0,14,14,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,1,no
5,1,0,0,0,0,0,1,1,1,0,1,1,1,no
2,6,2,2,2,0,0,2,2,6,0,4,3,0,no
1,4,2,1,1,0,0,1,1,4,0,4,4,0,no
3,10,1,1,1,0,2,1,1,10,0,10,10,0,no
4,10,1,1,1,0,2,1,1,10,0,10,10,0,no
5,10,1,1,1,0,2,1,1,10,0,10,10,0,no
5,13,0,4,1,0,1,1,1,13,0,13,13,0,no
4,13,0,4,1,0,1,1,1,13,0,13,13,0,no
2,4,0,1,1,0,1,2,1,4,0,3,2,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,yes
4,4,0,1,1,0,1,3,2,4,0,3,1.3333,1,no
3,4,0,1,1,0,1,2,1,4,0,3,2,1,yes
5,4,0,1,1,0,1,3,2,4,0,3,1.3333,1,no
1,20,5,5,2,0,3,1,1,20,0,20,20,0,no
2,20,5,5,2,0,3,1,1,20,0,20,20,0,no
4,2,0,0,0,0,0,1,1,2,0,2,2,1,no
3,2,0,0,0,0,0,1,1,2,0,2,2,0,no
5,2,0,0,0,0,0,1,1,2,0,2,2,1,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,0,2,0,0,0,0,1,1,0,0,0,0,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,0,2,0,0,0,0,1,1,0,0,0,0,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,5,1,1,1,0,0,4,2,5,0,3,1.25,1,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,4,1,1,1,0,0,3,2,4,0,3,1.3333,1,no
4,4,1,1,1,0,0,3,2,4,0,3,1.3333,1,no
1,1,1,0,0,0,0,2,2,1,0,1,0.5,0,yes
2,4,1,1,1,0,0,3,2,4,0,3,1.3333,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,3,4,1,1,0,2,1,1,3,0,3,3,0,no
1,3,4,1,1,0,2,1,1,3,0,3,3,0,no
4,0,0,0,0,0,0,1,1,1,0,1,1,0,no
5,0,0,0,0,0,0,1,1,1,0,1,1,0,no
3,0,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,1,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,0,2,0,0,0,0,1,1,0,0,0,0,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,1,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,10,1,1,2,0,1,1,1,10,0,10,10,0,no
4,10,1,1,2,0,1,1,1,10,0,10,10,0,no
5,7,1,1,1,0,0,2,1,10,3,10,6.5,0,no
4,10,1,2,1,0,3,1,1,10,0,10,10,0,no
5,10,1,2,1,0,3,1,1,10,0,10,10,0,no
2,10,1,2,1,0,3,1,1,10,0,10,10,0,no
3,10,1,2,1,0,3,1,1,10,0,10,10,0,no
5,16,1,6,3,0,2,1,1,16,0,16,16,0,no
4,16,1,6,3,0,2,1,1,16,0,16,16,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,10,1,2,1,0,3,1,1,10,0,10,10,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,16,1,6,3,0,2,1,1,16,0,16,16,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,2,0,1,1,0,0,1,1,2,0,2,2,0,no
4,2,0,1,1,0,0,1,1,2,0,2,2,0,no
3,2,0,1,1,0,0,1,1,2,0,2,2,0,no
2,2,0,1,1,0,0,1,1,2,0,2,2,0,no
1,2,0,1,1,0,0,1,1,2,0,2,2,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,0,0,0,0,0,0,2,1,4,0,3,2,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,yes
5,0,0,0,0,0,0,2,1,4,0,3,2,1,no
4,0,0,0,0,0,0,2,1,4,0,3,2,1,no
5,11,1,1,2,0,2,1,1,11,0,11,11,0,no
5,3,1,1,1,0,0,1,1,3,0,3,3,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,15,0,4,2,0,1,2,2,15,0,14,7.5,0,no
4,14,0,4,2,0,1,1,1,14,0,14,14,0,yes
3,14,0,4,2,0,1,1,1,14,0,14,14,0,no
4,5,2,0,0,0,2,1,1,5,0,5,5,1,no
2,16,0,4,2,0,1,2,2,17,1,17,9,0,no
5,5,2,0,0,0,2,1,1,5,0,5,5,1,no
3,5,2,0,0,0,2,1,1,5,0,5,5,0,no
5,7,0,1,1,0,0,1,1,7,0,7,7,0,no
4,7,0,1,1,0,0,1,1,7,0,7,7,0,no
3,7,0,1,1,0,0,1,1,7,0,7,7,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,16,0,4,2,0,1,2,2,17,1,17,9,1,no
4,16,0,4,2,0,1,2,2,17,1,17,9,1,no
5,4,0,1,1,0,0,3,2,17,13,17,10,1,no
5,1,0,0,0,0,0,1,1,1,0,1,1,1,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,1,no
4,2,1,0,0,0,1,1,1,2,0,2,2,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,1,no
5,2,1,0,0,0,1,1,1,2,0,2,2,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,2,1,0,0,0,1,1,1,2,0,2,2,0,no
5,4,4,1,2,0,0,1,1,4,0,4,4,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,1,2,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,4,4,1,2,0,0,1,1,4,0,4,4,0,no
3,4,4,1,2,0,0,1,1,4,0,4,4,0,no
2,4,4,1,2,0,0,1,1,4,0,4,4,0,no
1,4,4,1,2,0,0,1,1,4,0,4,4,0,no
3,0,1,0,0,0,0,1,1,0,0,0,0,0,no
4,0,1,0,0,0,0,1,1,0,0,0,0,0,no
5,0,1,0,0,0,0,1,1,0,0,0,0,0,no
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,12,2,2,2,0,1,2,2,12,0,12,6,0,no
5,1,2,0,0,0,0,1,1,1,0,1,1,0,no
1,6,1,1,1,0,1,1,1,6,0,6,6,0,no
4,1,2,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,0,0,0,0,0,0,1,1,0,0,0,0,0,no
2,0,0,0,0,0,0,1,1,0,0,0,0,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,0,0,0,0,0,0,1,1,4,0,4,4,0,no
5,0,0,0,0,0,0,1,1,0,0,0,0,0,no
3,0,0,0,0,0,0,1,1,4,0,4,4,0,no
4,0,0,0,0,0,0,1,1,0,0,0,0,0,no
5,0,0,0,0,0,0,1,1,4,0,4,4,0,no
3,0,1,0,0,0,0,1,1,0,0,0,0,0,no
4,0,1,0,0,0,0,1,1,0,0,0,0,0,no
5,0,1,0,0,0,0,1,1,0,0,0,0,0,no
1,5,0,2,2,0,0,1,1,5,0,5,5,0,no
1,2,4,0,0,0,1,1,1,2,0,2,2,0,no
3,2,4,0,0,0,1,1,1,2,0,2,2,0,no
3,2,1,0,0,0,0,1,1,2,0,2,2,0,no
5,5,0,2,2,0,0,1,1,5,0,5,5,0,no
2,2,4,0,0,0,1,1,1,2,0,2,2,0,no
4,5,0,2,2,0,0,1,1,5,0,5,5,0,no
4,2,1,0,0,0,0,1,1,2,0,2,2,1,no
3,5,0,2,2,0,0,1,1,5,0,5,5,0,no
5,2,4,0,0,0,1,1,1,2,0,2,2,0,no
5,2,1,0,0,0,0,1,1,2,0,2,2,1,no
2,5,0,2,2,0,0,1,1,5,0,5,5,0,no
4,2,4,0,0,0,1,1,1,2,0,2,2,0,no
3,0,2,0,0,0,0,1,1,0,0,0,0,0,no
2,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,0,5,0,0,0,0,1,1,0,0,0,0,0,no
4,0,5,0,0,0,0,1,1,0,0,0,0,0,no
5,0,2,0,0,0,0,1,1,0,0,0,0,0,no
3,0,5,0,0,0,0,1,1,0,0,0,0,0,no
4,0,2,0,0,0,0,1,1,0,0,0,0,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,0,2,0,0,0,0,1,1,0,0,0,0,0,no
3,25,3,6,3,0,5,1,1,25,0,25,25,0,no
1,4,3,1,1,0,0,1,1,4,0,4,4,0,no
5,2,2,0,0,0,0,1,1,2,0,2,2,0,no
5,25,3,6,3,0,5,1,1,25,0,25,25,1,no
4,25,3,6,3,0,5,1,1,25,0,25,25,1,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,4,3,1,1,0,0,1,1,4,0,4,4,0,no
5,4,3,1,1,0,0,1,1,4,0,4,4,0,no
2,4,3,1,1,0,0,1,1,4,0,4,4,0,no
3,4,3,1,1,0,0,1,1,4,0,4,4,0,no
5,4,1,1,1,0,1,2,1,8,0,4,4,1,no
1,0,6,0,0,0,0,1,1,0,0,0,0,0,no
2,0,6,0,0,0,0,1,1,0,0,0,0,0,no
1,7,4,0,0,0,1,1,1,7,0,7,7,0,no
2,7,4,0,0,0,1,1,1,7,0,7,7,0,no
3,4,1,1,1,0,1,2,1,8,0,4,4,0,no
4,4,1,1,1,0,1,2,1,8,0,4,4,1,no
2,0,1,0,0,0,0,6,2,31,31,28,10.3333,0,no
3,13,0,1,1,0,0,2,2,13,0,10,6.5,0,no
3,0,1,0,0,0,0,6,2,31,31,28,10.3333,1,no
4,13,0,1,1,0,0,2,2,13,0,10,6.5,0,no
1,10,0,1,1,0,2,1,1,10,0,10,10,0,no
4,0,1,0,0,0,0,6,2,31,31,28,10.3333,1,no
2,10,0,1,1,0,2,1,1,10,0,10,10,0,no
5,0,1,0,0,0,0,6,2,31,31,28,10.3333,1,no
5,13,0,1,1,0,0,2,2,13,0,10,6.5,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,2,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,2,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,9,1,2,2,0,0,2,1,9,0,5,4.5,1,no
5,9,1,2,2,0,0,2,1,9,0,5,4.5,1,no
2,5,1,1,1,0,0,1,1,5,0,5,5,0,yes
3,9,1,2,2,0,0,2,1,9,0,5,4.5,0,no
1,5,1,1,1,0,0,1,1,5,0,5,5,0,no
4,6,0,3,1,0,0,1,1,6,0,6,6,0,no
3,6,0,3,1,0,0,1,1,6,0,6,6,0,no
5,6,0,3,1,0,0,1,1,6,0,6,6,0,no
2,6,0,3,1,0,0,1,1,6,0,6,6,0,no
1,6,0,3,1,0,0,1,1,6,0,6,6,0,no
5,14,0,4,2,0,3,5,4,15,1,15,3.2,1,no
4,14,0,4,2,0,3,5,4,15,1,15,3.2,1,no
3,14,0,4,2,0,3,4,3,15,1,15,4,0,yes
1,4,1,1,2,0,0,1,1,4,0,4,4,0,no
4,4,1,1,2,0,0,1,1,4,0,4,4,0,no
2,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,4,1,1,2,0,0,1,1,4,0,4,4,0,no
2,4,1,1,2,0,0,1,1,4,0,4,4,0,no
3,4,1,1,2,0,0,1,1,4,0,4,4,0,no
5,0,1,0,0,0,0,1,1,1,0,1,1,1,no
5,1,3,0,0,0,0,2,2,1,0,1,0.5,0,no
3,0,1,0,0,0,0,1,1,1,0,1,1,0,no
5,2,1,0,0,0,1,1,1,2,0,2,2,0,no
4,0,1,0,0,0,0,1,1,1,0,1,1,1,no
4,2,1,0,0,0,1,1,1,2,0,2,2,0,no
2,1,3,0,0,0,0,1,1,1,0,1,1,0,no
1,1,3,0,0,0,0,1,1,1,0,1,1,0,no
4,1,3,0,0,0,0,2,2,1,0,1,0.5,0,no
3,1,3,0,0,0,0,1,1,1,0,1,1,0,no
3,2,1,0,0,0,1,1,1,2,0,2,2,0,no
2,2,1,0,0,0,1,1,1,2,0,2,2,0,no
1,2,1,0,0,0,1,1,1,2,0,2,2,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,3,0,0,0,0,1,1,1,0,1,1,0,no
3,6,1,2,1,0,1,1,1,6,0,6,6,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,3,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,6,1,2,2,0,1,1,1,6,0,6,6,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,3,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,3,0,0,0,0,1,1,1,0,1,1,0,no
5,6,1,2,1,0,1,1,1,6,0,6,6,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,3,0,0,0,0,1,1,1,0,1,1,0,no
4,6,1,2,1,0,1,1,1,6,0,6,6,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,5,0,1,1,0,1,1,1,7,0,7,7,0,yes
1,5,0,1,1,0,1,1,1,7,0,7,7,0,no
1,3,0,0,0,0,0,1,1,3,0,3,3,0,no
2,3,0,0,0,0,0,1,1,3,0,3,3,0,yes
3,4,0,0,0,0,0,2,1,4,0,3,2,0,no
4,4,0,0,0,0,0,2,1,4,0,3,2,1,no
5,4,0,0,0,0,0,2,1,4,0,3,2,1,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,0,0,0,0,0,0,2,1,1,0,1,0.5,1,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,0,0,0,0,0,0,2,1,1,0,1,0.5,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,0,0,0,0,0,0,2,1,1,0,1,0.5,1,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,yes
3,0,0,0,0,0,0,1,1,0,0,0,0,0,no
4,2,0,0,0,0,0,1,1,2,0,2,2,1,no
5,0,0,0,0,0,0,1,1,0,0,0,0,0,no
4,0,0,0,0,0,0,1,1,0,0,0,0,0,no
2,7,1,2,2,0,0,1,1,7,0,7,7,0,no
1,7,1,2,2,0,0,1,1,7,0,7,7,0,no
3,1,2,0,0,0,0,1,1,1,0,1,1,0,no
4,1,2,0,0,0,0,1,1,1,0,1,1,0,no
5,1,2,0,0,0,0,1,1,1,0,1,1,0,no
3,7,1,2,2,0,0,1,1,7,0,7,7,0,no
4,1,2,0,0,0,0,1,1,1,0,1,1,0,no
5,1,2,0,0,0,0,1,1,1,0,1,1,0,no
1,5,0,1,1,0,0,2,1,5,0,3,2.5,0,yes
4,3,4,0,0,0,1,1,1,3,0,3,3,0,no
2,6,0,1,1,0,0,4,2,6,0,3,1.5,0,no
5,3,4,0,0,0,1,1,1,3,0,3,3,0,no
3,8,0,2,1,0,0,5,2,8,0,3,1.6,1,no
4,8,0,2,1,0,0,6,2,8,0,3,1.3333,1,no
5,9,0,2,1,0,0,7,3,9,0,3,1.2857,1,no
3,2,0,0,0,0,0,1,1,2,0,2,2,0,no
3,3,4,0,0,0,1,1,1,3,0,3,3,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,3,1,0,0,0,0,1,1,3,0,3,3,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,3,1,0,0,0,0,1,1,3,0,3,3,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,5,2,1,0,1,0.2,1,no
3,0,1,0,0,0,0,1,1,0,0,0,0,0,no
4,0,1,0,0,0,0,1,1,0,0,0,0,0,no
5,0,1,0,0,0,0,1,1,0,0,0,0,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,5,2,1,0,1,0.2,1,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,5,2,1,0,1,0.2,0,no
5,4,0,0,0,0,0,1,1,4,0,4,4,0,no
3,4,0,0,0,0,0,1,1,4,0,4,4,0,no
4,4,0,0,0,0,0,1,1,4,0,4,4,0,no
4,2,1,0,0,0,0,1,1,2,0,2,2,0,no
5,2,1,0,0,0,0,1,1,2,0,2,2,0,no
4,3,2,0,0,0,0,1,1,3,0,3,3,0,no
5,3,2,0,0,0,0,1,1,3,0,3,3,0,no
1,11,1,3,2,0,2,1,1,11,0,11,11,0,yes
2,11,1,3,2,0,2,2,2,11,0,11,5.5,0,yes
1,9,1,2,1,0,1,1,1,9,0,9,9,0,no
5,9,1,2,1,0,1,1,1,9,0,9,9,0,no
4,9,1,2,1,0,1,1,1,9,0,9,9,0,no
3,9,1,2,1,0,1,1,1,9,0,9,9,0,no
2,9,1,2,1,0,1,1,1,9,0,9,9,0,no
3,4,1,1,1,0,2,1,1,4,0,4,4,0,no
5,1,2,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,2,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
4,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,1,0,0,0,0,1,1,1,0,1,1,0,no
2,1,1,0,0,0,0,1,1,1,0,1,1,0,no
3,1,1,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,4,1,1,1,0,2,1,1,4,0,4,4,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,4,1,1,1,0,2,1,1,4,0,4,4,0,no
3,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,0,2,0,0,0,0,1,1,0,0,0,0,0,no
4,0,2,0,0,0,0,1,1,0,0,0,0,0,no
5,4,1,0,0,0,0,1,1,4,0,4,4,0,no
4,4,1,0,0,0,0,1,1,4,0,4,4,0,no
3,4,1,0,0,0,0,1,1,4,0,4,4,0,no
5,6,1,1,2,0,1,1,1,6,0,6,6,0,no
2,6,1,1,2,0,1,1,1,6,0,6,6,0,no
4,6,1,1,2,0,1,1,1,6,0,6,6,0,no
3,6,1,1,2,0,1,1,1,6,0,6,6,0,no
3,1,2,0,0,0,0,1,1,1,0,1,1,0,no
4,1,2,0,0,0,0,1,1,1,0,1,1,0,no
5,0,6,0,0,0,0,1,1,0,0,0,0,0,no
4,0,6,0,0,0,0,1,1,0,0,0,0,0,no
5,1,2,0,0,0,0,1,1,1,0,1,1,0,no
3,0,6,0,0,0,0,1,1,0,0,0,0,0,no
1,1,1,0,0,0,0,1,1,1,0,1,1,0,no
1,1,2,0,0,0,0,1,1,1,0,1,1,0,no
2,1,2,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,1,1,0,0,2,1,2,1,2,1.5,1,no
4,1,0,1,1,0,0,2,1,2,1,2,1.5,1,no
3,1,0,1,1,0,0,2,1,2,1,2,1.5,0,no
5,0,5,0,0,0,0,1,1,0,0,0,0,0,no
3,4,0,1,1,0,0,1,1,4,0,4,4,0,no
4,0,5,0,0,0,0,1,1,0,0,0,0,0,no
4,4,0,1,1,0,0,1,1,4,0,4,4,1,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,2,0,0,0,0,1,1,1,0,1,1,0,no
5,4,0,1,1,0,0,1,1,4,0,4,4,1,no
1,0,5,0,0,0,0,1,1,0,0,0,0,0,no
3,0,5,0,0,0,0,1,1,0,0,0,0,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,0,5,0,0,0,0,1,1,0,0,0,0,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,0,5,0,0,0,0,1,1,0,0,0,0,0,no
4,0,5,0,0,0,0,1,1,0,0,0,0,0,no
3,0,5,0,0,0,0,1,1,0,0,0,0,0,no
2,0,5,0,0,0,0,1,1,0,0,0,0,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,0,0,0,0,0,0,1,1,0,0,0,0,0,no
