ID,Size,Predicted %,Actual value
0,4,2.941328589438456E-4,NO
1,1,1.8037209677026918E-5,NO
2,2,2.0020604131932853E-5,NO
3,4,2.963582645719641E-5,NO
4,13,0.00578563765524823,NO
5,69,1.0,NO
6,9,8.351806887283772E-4,NO
7,50,1.0,NO
8,2,2.1633271379125434E-5,NO
9,88,1.0,NO
10,2,0.9169918076925225,NO
11,1,2.6000016964833518E-5,NO
12,3,2.082148038073349E-5,NO
13,1,2.239281382695788E-5,NO
14,1,1.8037209677026918E-5,NO
15,1,1.8037209677026918E-5,NO
16,50,0.9999999999999757,NO
17,1,1.8037209677026918E-5,NO
18,8,4.6417176138797696E-4,NO
19,117,1.0,NO
20,2,2.4855144134410494E-5,NO
21,8,0.0010627060753030982,NO
22,26,0.9999995682552015,NO
23,1,1.8037209677026918E-5,NO
24,15,0.05417613883126685,NO
25,11,9.923787953920098E-4,NO
26,8,4.5786758070831443E-4,NO
27,108,1.0,NO
28,2,1.7425402507763316E-5,NO
29,17,0.9869177070028811,NO
30,3,3.93877756156463E-4,NO
31,1,1.8037209677026918E-5,NO
32,1,1.8037209677026918E-5,NO
33,1,1.8037209677026918E-5,NO
34,2,0.0033716390638541724,YES
35,1,2.239281382695788E-5,NO
36,1,1.7951139470371638E-5,NO
37,1,1.1805409010621264E-4,NO
38,1,1.8037209677026918E-5,NO
39,1,1.8037209677026918E-5,NO
40,3,2.249865706172396E-5,NO
41,1,1.8037209677026918E-5,NO
42,2,1.7425402507763316E-5,NO
43,3,1.8122465821608426E-5,NO
44,38,1.0,NO
45,4,0.8251043217210998,NO
46,18,0.9643114276319555,NO
47,3,3.663427568968455E-5,NO
48,52,1.0,NO
49,1,2.239281382695788E-5,NO
50,7,0.03047556488130846,YES
51,1,1.8037209677026918E-5,NO
52,1,8.514055264829211E-5,NO
53,4,4.575625998564547E-5,NO
54,1,1.8037209677026918E-5,NO
55,36,1.0,NO
56,32,0.999999999957309,NO
57,23,0.9999999628864054,YES
58,14,0.001512496228932535,NO
59,0,2.2773227417931624E-5,NO
60,1,2.239281382695788E-5,NO
61,1,1.8037209677026918E-5,NO
62,2,1.7425402507763316E-5,NO
63,12,0.017274675730072117,NO
64,12,0.002897517650776751,NO
65,4,1.1544027113909363E-4,NO
66,22,0.9997727525431443,NO
67,2,0.0014272593738318792,NO
68,26,0.9999724149371464,NO
69,1,1.8037209677026918E-5,NO
70,10,0.04410513762206572,NO
71,1,1.8037209677026918E-5,NO
72,10,6.452247697803955E-4,NO
73,20,0.9999999659657896,NO
74,12,0.0027871996151556033,NO
75,3,2.1081032820605448E-4,NO
76,6,0.0022637839308155393,NO
77,7,0.0030010978031041074,NO
78,9,0.09169412435587443,NO
79,15,0.00659897540546742,NO
80,3,0.008593246840076724,NO
81,1,1.8037209677026918E-5,NO
82,2,2.0020604131932853E-5,NO
83,27,0.9999999947624008,NO
84,10,0.043787240235969783,NO
85,17,0.26792944385719525,NO
86,15,0.8996960847869617,NO
87,1,1.8037209677026918E-5,NO
88,1,1.8037209677026918E-5,NO
89,1,6.858078470380893E-5,NO
90,11,0.04001557971513003,NO
91,1,2.239281382695788E-5,NO
92,1,1.8037209677026918E-5,NO
93,28,0.9999999845408333,NO
94,0,1.834363075265498E-5,NO
95,0,2.0419289507082194E-4,NO
96,0,1.7951139470371638E-5,NO
97,0,6.858078470380893E-5,NO
98,0,6.858078470380893E-5,NO
99,0,6.858078470380893E-5,NO
100,0,0.20793442271588938,NO
101,14,0.1264310612996269,NO
102,7,1.2609741040162903E-4,NO
103,12,0.5927092100448164,NO
104,12,8.221195790360379E-4,NO
105,16,0.31978683035189703,NO
106,8,5.160199806157631E-4,NO
107,6,6.931275931089559E-5,NO
108,2,2.0020604131932853E-5,NO
109,2,3.0659138268541635E-5,NO
110,3,7.50396496759899E-5,NO
111,1,1.2945570699562274E-4,NO
112,13,0.0016610622526444271,NO
113,29,0.9999999999870463,NO
114,9,1.3470556582111348E-4,NO
115,1,2.239281382695788E-5,NO
116,1,5.1356767106602355E-5,NO
117,10,2.6155082891241125E-4,NO
118,4,6.796760738263653E-5,NO
119,2,7.344310812444883E-5,NO
120,28,0.9999976611536255,YES
121,5,5.065048818652914E-5,NO
122,1,1.8037209677026918E-5,NO
123,18,0.6515661749900965,NO
124,1,1.8037209677026918E-5,NO
125,1,1.8037209677026918E-5,NO
126,9,1.0920698994648072E-4,NO
127,42,1.0,NO
128,11,0.007822843428334125,NO
129,12,2.124838591125562E-4,NO
130,3,1.8122465821608426E-5,NO
131,22,0.9998270374625928,NO
132,10,0.058739734879019026,NO
133,14,0.9649291983718215,NO
134,4,4.2000391497730255E-5,NO
135,11,0.0035516298649724246,NO
136,10,0.00486140899412742,NO
137,6,0.006462191312937503,NO
138,1,2.239281382695788E-5,NO
139,2,2.0906579950502482E-4,NO
140,0,9.412005705047414E-5,NO
141,0,5.2229200417479424E-5,NO
142,1,1.8037209677026918E-5,NO
143,2,2.4489417326438813E-5,NO
144,12,4.2906601279635764E-4,NO
145,2,2.4855144134410494E-5,NO
146,0,2.2773227417931624E-5,NO
147,0,1.834363075265498E-5,NO
148,0,1.834363075265498E-5,NO
149,18,0.9745362572722943,YES
150,15,0.18345353285686425,NO
151,10,0.4778283514496251,NO
152,19,0.998094339510259,NO
153,1,2.239281382695788E-5,NO
154,17,0.7918515545854556,NO
155,2,2.0020604131932853E-5,NO
156,12,0.048084280568953607,NO
157,34,0.9999999999999952,YES
158,13,0.02238426792392802,NO
159,5,2.1129367345305993E-4,NO
160,5,5.571646293436373E-4,NO
161,37,0.9999999999999992,NO
162,11,0.9999514903320699,NO
163,1,1.8037209677026918E-5,NO
164,1,1.8037209677026918E-5,NO
165,26,0.9999453779592523,NO
166,22,0.995030637341702,NO
167,9,5.936577123378284E-5,NO
168,2,1.7425402507763316E-5,NO
169,8,7.700381697564865E-5,NO
170,4,2.3871424689925326E-5,NO
171,5,8.314659784738486E-5,NO
172,1,3.729088482442433E-4,NO
173,9,6.476832373326085E-4,NO
174,4,2.963582645719641E-5,NO
175,16,0.40961681695718166,NO
176,30,0.9999999999177867,NO
177,2,1.7425402507763316E-5,NO
178,1,1.8037209677026918E-5,NO
179,1,1.8037209677026918E-5,NO
180,6,0.13288088464851022,NO
181,1,1.8037209677026918E-5,NO
182,5,3.2805820815361326E-5,NO
183,13,0.27476106827402064,NO
184,5,1.5382407896822982E-4,NO
185,5,5.065048818652914E-5,NO
186,17,0.9903792677683712,NO
187,16,0.19256123243420298,NO
188,2,2.4855144134410494E-5,NO
189,13,0.21837293373714126,NO
190,46,1.0,NO
191,21,0.9999987230464341,NO
192,27,0.9999074718398918,NO
193,2,2.1633271379125434E-5,NO
194,41,1.0,NO
195,0,2.2773227417931624E-5,NO
196,0,2.2773227417931624E-5,NO
197,0,5.2229200417479424E-5,NO
198,1,8.514055264829211E-5,NO
199,21,0.0586137684344676,NO
200,6,6.362339616707356E-5,NO
201,5,2.6424846460580064E-5,NO
202,6,1.5699937524154422E-4,NO
203,21,0.9999676477540803,NO
204,1,7.150031317225718E-4,NO
205,8,0.0894557397060325,NO
206,23,0.9997080043329291,YES
207,8,7.311638141958129E-4,NO
208,4,2.3871424689925326E-5,NO
209,2,2.4855144134410494E-5,NO
210,19,0.0793155954354186,NO
211,7,8.07006264107646E-5,NO
212,4,2.963582645719641E-5,NO
213,1,2.239281382695788E-5,NO
214,3,2.082148038073349E-5,NO
215,1,1.8037209677026918E-5,NO
216,3,1.8122465821608426E-5,NO
217,17,0.9968609683738354,NO
218,5,4.930695819596505E-4,NO
219,0,3.227469317546559E-5,NO
220,0,2.2773227417931624E-5,NO
221,8,1.124610556717713E-4,NO
222,7,5.492692093824532E-5,NO
223,1,1.8037209677026918E-5,NO
224,6,1.2789962305351615E-4,NO
225,1,2.239281382695788E-5,NO
226,1,2.239281382695788E-5,NO
227,1,3.17355681321533E-5,NO
228,1,2.239281382695788E-5,NO
229,1,2.239281382695788E-5,NO
230,7,7.652124823363251E-5,NO
231,7,2.0530943758843587E-4,NO
232,1,1.8037209677026918E-5,NO
233,16,0.11754449535841066,NO
234,1,1.8037209677026918E-5,NO
235,0,2.317745422587575E-5,NO
236,15,0.991845576083732,NO
237,2,3.0659138268541635E-5,NO
238,1,1.8037209677026918E-5,NO
239,1,1.8037209677026918E-5,NO
240,1,1.8037209677026918E-5,NO
241,1,1.8037209677026918E-5,NO
242,19,0.3076065244058927,NO
243,21,0.9999836414275372,NO
244,3,1.8122465821608426E-5,NO
245,0,5.2229200417479424E-5,NO
246,1,1.8037209677026918E-5,NO
247,10,0.2171744909247442,NO
248,29,0.999999999911638,NO
249,17,0.753193446431396,NO
250,4,9.133491382044488E-5,NO
251,1,1.8037209677026918E-5,NO
252,51,1.0,YES
253,8,2.6927252125471683E-4,NO
254,7,4.356387417168403E-4,NO
255,1,1.8037209677026918E-5,NO
256,3,2.082148038073349E-5,NO
257,4,2.3871424689925326E-5,NO
258,1,2.239281382695788E-5,NO
259,1,1.8037209677026918E-5,NO
260,0,2.2773227417931624E-5,NO
261,0,2.2773227417931624E-5,NO
262,0,3.227469317546559E-5,NO
263,0,2.2773227417931624E-5,NO
264,0,2.2773227417931624E-5,NO
265,0,0.012736054102811289,NO
266,0,0.014863187516283839,NO
267,0,1.0,NO
268,0,0.014855601658389016,NO
269,0,0.050191136677659925,NO
270,0,1.834363075265498E-5,NO
271,1,2.6000016964833518E-5,NO
272,1,1.8037209677026918E-5,NO
273,1,2.6000016964833518E-5,NO
274,1,1.8037209677026918E-5,NO
275,5,4.649289930444388E-5,NO
276,4,6.796760738263653E-5,NO
277,8,4.798989127460888E-4,NO
278,11,0.0016244479096207173,NO
279,7,0.08146173204610672,NO
280,10,0.010124055565772751,NO
281,10,1.5994734678612056E-4,NO
282,17,0.9999420271390962,NO
283,3,4.922969321816922E-5,NO
284,13,0.009916534203232213,NO
285,11,2.3007543979236563E-4,NO
286,1,2.239281382695788E-5,NO
287,0,2.2773227417931624E-5,NO
288,0,1.834363075265498E-5,NO
289,0,1.834363075265498E-5,NO
290,30,0.9999999915046973,NO
291,1,2.239281382695788E-5,NO
292,2,4.308769358656646E-5,NO
293,60,1.0,YES
294,1,3.17355681321533E-5,NO
295,17,0.9973572010806274,NO
296,43,1.0,NO
297,36,1.0,NO
298,19,0.9999999995035413,NO
299,24,0.9992975972880563,NO
300,6,2.596571700880942E-4,NO
301,13,0.0031701928807919538,NO
302,5,3.152242302600513E-5,NO
303,7,8.230639960733273E-4,NO
304,7,8.230639960733273E-4,NO
305,6,2.2501421430219147E-4,NO
306,7,3.0742595588804114E-4,NO
307,29,0.980138377427921,NO
308,1,1.8037209677026918E-5,NO
309,1,1.8037209677026918E-5,NO
310,1,2.6000016964833518E-5,NO
311,1,1.8037209677026918E-5,NO
312,1,1.8037209677026918E-5,NO
313,1,1.8037209677026918E-5,NO
314,1,1.8037209677026918E-5,NO
315,6,1.9746017935083033E-4,NO
316,0,1.834363075265498E-5,NO
317,0,1.834363075265498E-5,NO
318,0,1.834363075265498E-5,NO
319,0,1.834363075265498E-5,NO
320,0,1.834363075265498E-5,NO
321,0,1.834363075265498E-5,NO
322,0,1.834363075265498E-5,NO
323,3,5.1599506058960956E-5,NO
324,3,3.663427568968455E-5,NO
325,0,5.334667447972876E-4,NO
326,0,2.8742335689867898E-5,NO
327,0,2.8742335689867898E-5,NO
328,0,2.8742335689867898E-5,NO
329,0,5.912784255720881E-4,NO
330,0,1.0,NO
331,2,2.4855144134410494E-5,NO
332,1,1.8037209677026918E-5,NO
333,1,2.6000016964833518E-5,NO
334,1,2.6000016964833518E-5,NO
335,5,9.818514590229824E-5,NO
336,1,9.977744021139405E-5,NO
337,2,1.7425402507763316E-5,NO
338,2,2.1633271379125434E-5,NO
339,2,2.1633271379125434E-5,NO
340,1,1.8037209677026918E-5,NO
341,6,5.583131235094057E-5,NO
342,1,2.239281382695788E-5,NO
343,10,9.958618690571542E-4,NO
344,1,2.7895562701217754E-5,NO
345,10,0.005043612938460484,NO
346,2,2.4855144134410494E-5,NO
347,2,1.7425402507763316E-5,NO
348,4,8.348640239010558E-5,NO
349,26,0.9999999999895951,YES
350,0,2.2773227417931624E-5,NO
351,0,2.2773227417931624E-5,NO
352,0,1.834363075265498E-5,NO
353,0,1.834363075265498E-5,NO
354,7,4.586793215902699E-5,NO
355,1,1.8037209677026918E-5,NO
356,1,1.8037209677026918E-5,NO
357,1,1.8037209677026918E-5,NO
358,1,1.8037209677026918E-5,NO
359,3,2.082148038073349E-5,NO
360,2,2.0020604131932853E-5,NO
361,5,1.0015694082785412E-4,NO
362,1,1.8037209677026918E-5,NO
363,1,2.239281382695788E-5,NO
364,1,1.8037209677026918E-5,NO
365,4,3.655613026382373E-5,NO
366,2,2.1633271379125434E-5,NO
367,4,2.0777064895620627E-5,NO
368,6,1.5699937524154422E-4,NO
369,3,1.8122465821608426E-5,NO
370,1,2.239281382695788E-5,NO
371,1,1.8037209677026918E-5,NO
372,1,1.8037209677026918E-5,NO
373,3,9.315885355989322E-5,NO
374,1,1.8037209677026918E-5,NO
375,1,1.8037209677026918E-5,NO
376,4,2.858994970220073E-4,NO
377,0,1.834363075265498E-5,NO
378,0,1.834363075265498E-5,NO
379,0,2.2773227417931624E-5,NO
380,0,2.2773227417931624E-5,NO
381,0,2.2773227417931624E-5,NO
382,0,3.227469317546559E-5,NO
383,0,2.2773227417931624E-5,NO
384,0,2.2773227417931624E-5,NO
385,0,3.227469317546559E-5,NO
386,0,1.834363075265498E-5,NO
387,0,1.834363075265498E-5,NO
388,0,1.834363075265498E-5,NO
389,0,2.2773227417931624E-5,NO
390,1,5.1356767106602355E-5,NO
391,1,5.1356767106602355E-5,NO
392,1,1.8037209677026918E-5,NO
393,1,2.239281382695788E-5,NO
394,1,2.239281382695788E-5,NO
395,1,3.17355681321533E-5,NO
396,1,5.1356767106602355E-5,NO
397,1,1.8037209677026918E-5,NO
398,1,5.1356767106602355E-5,NO
399,1,5.1356767106602355E-5,NO
400,1,2.239281382695788E-5,NO
401,1,5.1356767106602355E-5,NO
402,1,2.239281382695788E-5,NO
403,1,3.17355681321533E-5,NO
404,1,5.1356767106602355E-5,NO
405,0,1.834363075265498E-5,NO
406,0,1.834363075265498E-5,NO
407,1,1.8037209677026918E-5,NO
408,1,2.239281382695788E-5,NO
409,1,3.17355681321533E-5,NO
410,27,0.9999999999884956,YES
411,0,9.65713665566997E-5,NO
412,0,5.2229200417479424E-5,NO
413,0,5.2229200417479424E-5,NO
414,0,5.2229200417479424E-5,NO
415,0,9.65713665566997E-5,NO
416,0,3.227469317546559E-5,NO
417,0,5.2229200417479424E-5,NO
418,0,3.227469317546559E-5,NO
419,47,1.0,YES
420,1,2.239281382695788E-5,NO
421,1,1.8037209677026918E-5,NO
422,49,1.0,YES
423,0,7.581391525527452E-5,NO
424,0,9.412005705047414E-5,NO
425,1,1.8037209677026918E-5,NO
426,1,1.8037209677026918E-5,NO
427,1,1.8037209677026918E-5,NO
428,1,1.8037209677026918E-5,NO
429,1,0.9605335833505273,NO
430,3,0.0015553969287628454,YES
431,1,3.17355681321533E-5,NO
432,1,0.0041528244076940194,NO
433,8,8.56684360254361E-4,NO
434,1,0.9791603368381786,YES
435,1,0.05821398960312107,YES
436,7,3.322107696914712E-4,NO
437,7,1.25966767959651E-4,NO
438,1,0.016312168489565775,YES
439,7,0.0024828946804180355,NO
440,16,0.6738723977409325,YES
441,4,5.915756935093517E-5,NO
442,5,2.060337723194395E-4,NO
443,3,3.1885569989128417E-5,NO
444,2,1.7425402507763316E-5,NO
445,2,1.7425402507763316E-5,YES
446,1,5.1356767106602355E-5,NO
447,7,5.694368369832399E-5,NO
448,1,5.1356767106602355E-5,NO
449,7,5.694368369832399E-5,NO
450,16,0.006401085753022711,NO
451,6,1.477175361851035E-4,NO
452,9,0.0021579822653312987,NO
453,5,0.9772945824964364,NO
454,23,0.9999556079889828,NO
455,14,0.6804182079617092,NO
456,13,0.08796626971609142,NO
457,1,3.17355681321533E-5,NO
458,6,6.362339616707356E-5,NO
459,67,1.0,NO
460,62,1.0,NO
461,1,9.495831480254798E-5,NO
462,8,6.114121552156957E-4,NO
463,41,1.0,YES
464,1,1.8037209677026918E-5,NO
465,1,1.8037209677026918E-5,YES
466,1,1.8037209677026918E-5,NO
467,1,8.514055264829211E-5,NO
468,1,8.514055264829211E-5,NO
469,13,0.0015605243469509165,NO
470,10,0.010208693292029088,NO
471,14,0.006016511796302689,NO
472,1,2.239281382695788E-5,NO
473,1,2.239281382695788E-5,NO
474,15,0.11820962670039939,NO
475,13,0.004665509143737945,NO
476,1,2.239281382695788E-5,NO
477,1,1.8037209677026918E-5,NO
478,1,1.8037209677026918E-5,NO
479,1,1.8037209677026918E-5,NO
480,1,1.8037209677026918E-5,NO
481,5,1.1173186769683416E-4,NO
482,1,1.9524963269178835E-4,NO
483,0,1.834363075265498E-5,NO
484,1,2.239281382695788E-5,NO
485,0,5.2229200417479424E-5,NO
486,0,1.834363075265498E-5,NO
487,7,2.2474558425545485E-4,NO
488,15,0.10323643788348222,NO
489,1,8.514055264829211E-5,NO
490,1,3.17355681321533E-5,NO
491,21,0.9965261485645834,NO
492,3,3.1885569989128417E-5,NO
493,6,4.3188471743867493E-4,NO
494,0,2.2773227417931624E-5,NO
495,0,2.2773227417931624E-5,NO
496,0,2.2773227417931624E-5,NO
497,0,1.834363075265498E-5,NO
498,0,2.2773227417931624E-5,NO
499,0,1.834363075265498E-5,NO
500,0,3.227469317546559E-5,NO
501,5,0.0015974304487871497,NO
502,14,0.1264310612996269,NO
503,4,4.2000391497730255E-5,YES
504,31,1.0,YES
505,3,3.663427568968455E-5,NO
506,11,0.04282102814451603,NO
507,9,0.05666543120276699,NO
508,14,0.01809995574860956,NO
509,1,0.0029390781004575875,NO
510,1,3.17355681321533E-5,NO
511,1,1.8037209677026918E-5,NO
512,1,1.8037209677026918E-5,NO
513,1,1.8037209677026918E-5,NO
514,7,4.0803861858028557E-4,NO
515,1,1.8037209677026918E-5,NO
516,1,1.8037209677026918E-5,NO
517,1,1.8037209677026918E-5,NO
518,1,1.8037209677026918E-5,NO
519,1,1.8037209677026918E-5,NO
520,1,1.8037209677026918E-5,NO
521,1,1.8037209677026918E-5,NO
522,7,2.3887347363856214E-4,NO
523,7,2.3887347363856214E-4,NO
524,1,1.8037209677026918E-5,NO
525,1,2.6000016964833518E-5,NO
526,20,0.9992111555105123,NO
527,3,9.540711781976127E-5,NO
528,15,0.5103062288942328,NO
529,4,8.975054564461292E-5,YES
530,20,0.9999758914009877,NO
531,21,0.9785269406960957,NO
