ID,Size,Predicted %,Actual value
0,4,0.07272992177117438,NO
1,1,0.2534061427382194,NO
2,2,0.31848206156187847,NO
3,4,0.3422002535672515,NO
4,13,0.8006215293179497,NO
5,69,0.9999999999984152,NO
6,9,0.5803954636607577,NO
7,50,0.9999999998239213,NO
8,2,0.26788522070045045,NO
9,88,1.0,YES
10,2,0.9828253161409252,NO
11,1,0.30321510675298163,NO
12,3,0.3623157805925042,NO
13,1,0.2363912164035434,NO
14,1,0.2534061427382194,NO
15,1,0.2534061427382194,NO
16,50,0.9997888951430711,NO
17,1,0.2534061427382194,NO
18,8,0.2239160247061121,NO
19,117,1.0,YES
20,2,0.2988466499924766,NO
21,8,0.46873205258276757,NO
22,26,0.997882670867721,NO
23,1,0.2534061427382194,NO
24,15,0.8969485981558007,YES
25,11,0.5574126685140771,YES
26,8,0.4248907261185693,YES
27,108,1.0,YES
28,2,0.26668672328899673,NO
29,17,0.9810177310171562,NO
30,3,0.25389395329095354,NO
31,1,0.2534061427382194,NO
32,1,0.2534061427382194,NO
33,1,0.2534061427382194,NO
34,2,0.25516738315404935,NO
35,1,0.2363912164035434,NO
36,1,0.26668672328899673,NO
37,1,0.20571698696219573,YES
38,1,0.2534061427382194,NO
39,1,0.2534061427382194,NO
40,3,0.2677108614990847,NO
41,1,0.2534061427382194,NO
42,2,0.26668672328899673,NO
43,3,0.28613538117284754,NO
44,37,1.0,NO
45,4,0.9999279996854564,NO
46,18,0.9988819410004448,NO
47,3,0.2683664345201326,NO
48,52,0.9999999999972204,NO
49,1,0.2363912164035434,NO
50,7,0.7057227082884262,YES
51,1,0.2534061427382194,NO
52,1,0.45014354442501203,NO
53,4,0.36462518370135577,NO
54,1,0.2534061427382194,NO
55,36,1.0,NO
56,32,0.999925798924935,NO
57,23,0.9986597640099835,NO
58,14,0.7042060085771664,NO
59,0,0.22362127116122313,NO
60,1,0.2363912164035434,NO
61,1,0.2534061427382194,NO
62,2,0.26668672328899673,NO
63,12,0.8947877305127924,NO
64,12,0.793683327451209,NO
65,4,0.5738540141679637,NO
66,22,0.9949021701610491,NO
67,2,0.9389421664981197,NO
68,26,0.9997460185260918,NO
69,1,0.2534061427382194,NO
70,10,0.8297699432846942,NO
71,1,0.2534061427382194,NO
72,10,0.6305370809520333,NO
73,20,1.0,NO
74,12,0.9682952867374179,NO
75,3,0.47694740453716994,NO
76,6,0.4894253483931643,NO
77,7,0.47258690281858895,NO
78,9,0.8774342778674545,NO
79,15,0.7125364601753522,NO
80,3,0.993757483563826,NO
81,1,0.2534061427382194,NO
82,2,0.31848206156187847,NO
83,27,0.9996743714536692,NO
84,10,0.7846369202519231,NO
85,17,0.8602697490251592,NO
86,15,0.9991968941962147,NO
87,1,0.2534061427382194,NO
88,1,0.2534061427382194,NO
89,1,0.4730134758013786,NO
90,11,0.9943838778001476,NO
91,1,0.2363912164035434,NO
92,1,0.2534061427382194,NO
93,25,0.9999857823763226,YES
94,0,0.24000593878779627,NO
95,0,0.4509170374938926,NO
96,0,0.2627364738767641,NO
97,0,0.4679573210473569,NO
98,0,0.4679573210473569,NO
99,0,0.4679573210473569,NO
100,0,0.94899413638034,NO
101,14,0.8390180667459662,NO
102,7,0.36324307304950093,NO
103,11,0.9863977772088097,NO
104,12,0.7214982192638987,NO
105,16,0.9122588153119189,NO
106,8,0.6129646849506148,NO
107,6,0.421513440882003,NO
108,2,0.31848206156187847,NO
109,2,0.20571698696219573,NO
110,3,0.5622823150897648,NO
111,1,0.40177943576605374,NO
112,13,0.755368508777689,NO
113,29,0.9997181735033474,NO
114,9,0.3898875484895868,NO
