ID,Size,Predicted %,Actual value
0,4,0.007078796805750719,NO
1,1,1.7073511683372847E-4,NO
2,2,5.737649605262059E-4,NO
3,4,9.692768812759381E-4,NO
4,13,0.164470307733743,NO
5,69,1.0,NO
6,9,0.030022859445033533,NO
7,50,1.0,NO
8,2,2.7360174491182845E-4,NO
9,88,1.0,NO
10,2,0.9643641523093661,NO
11,1,2.6960938806025583E-4,NO
12,3,8.26508549695677E-4,NO
13,1,1.951631368228706E-4,NO
14,1,1.7073511683372847E-4,NO
15,1,1.7073511683372847E-4,NO
16,50,0.9999999989556372,NO
17,1,1.7073511683372847E-4,NO
18,8,0.016073558134719286,NO
19,117,1.0,YES
20,2,6.558188718729593E-4,NO
21,8,0.029322689331147296,NO
22,26,0.9999999977308123,NO
23,1,1.7073511683372847E-4,NO
24,15,0.8866972996202936,NO
25,11,0.1436376174843499,NO
26,8,0.06182029325515097,NO
27,108,1.0,NO
28,2,1.98976999154977E-4,NO
29,17,0.9899342888889251,NO
30,3,0.03147285304929842,NO
31,1,1.7073511683372847E-4,NO
32,1,1.7073511683372847E-4,NO
33,1,1.7073511683372847E-4,NO
34,2,0.24354326889905484,YES
35,1,1.951631368228706E-4,NO
36,1,1.9384768256922285E-4,NO
37,1,0.004277801582428458,NO
38,1,1.7073511683372847E-4,NO
39,1,1.7073511683372847E-4,NO
40,3,2.7240610460313675E-4,NO
41,1,1.7073511683372847E-4,NO
42,18,0.9999873528986125,NO
43,3,0.0010188666348790569,NO
44,52,1.0,NO
45,7,0.00492946399860815,NO
46,10,0.9999999993933888,NO
47,1,1.7073511683372847E-4,NO
48,1,0.0028170957801302624,NO
49,4,0.0015635657968040176,NO
50,1,0.002465297057061134,NO
51,36,1.0,NO
52,32,0.9999999997510858,NO
53,24,1.0,NO
54,14,0.011444555036105116,NO
55,0,1.7236433717520826E-4,NO
56,1,1.951631368228706E-4,NO
57,1,1.7073511683372847E-4,NO
58,2,1.98976999154977E-4,NO
59,12,0.32499061999898843,NO
60,12,0.08227232796859525,NO
61,4,0.01655409241659416,NO
62,22,0.9992512750618349,NO
63,2,0.7203400968198587,NO
64,28,0.9999999625599739,NO
65,1,1.7073511683372847E-4,NO
66,10,0.8096705610980259,NO
67,1,1.7073511683372847E-4,NO
68,7,1.0,NO
69,7,0.007074197736325396,NO
70,1,0.9999976892960862,NO
71,21,1.0,YES
72,12,0.9435816062527189,NO
73,3,0.005871353438448511,NO
74,6,0.1600990047295354,NO
75,7,0.1659884404037848,NO
76,9,0.9926751030896946,NO
77,15,0.13439041586274167,NO
78,3,0.9959277430925271,NO
79,1,1.7073511683372847E-4,NO
80,2,5.737649605262059E-4,NO
81,27,0.9999998116551111,NO
82,10,0.19329480893932802,NO
83,17,0.65663893133708,NO
84,15,0.9999869281553804,NO
85,1,1.7073511683372847E-4,NO
86,1,1.7073511683372847E-4,NO
87,1,1.7073511683372847E-4,NO
88,1,0.002465297057061134,NO
89,11,0.9972023744134697,NO
90,1,1.951631368228706E-4,NO
91,1,1.7073511683372847E-4,NO
92,28,0.999999999999995,NO
93,0,1.507895483189583E-4,NO
94,0,0.0016996309390571998,YES
95,0,1.9041375614534383E-4,YES
96,0,0.002421722867685203,NO
97,0,0.002421722867685203,YES
98,0,0.002421722867685203,YES
99,0,0.7195268546047718,YES
100,14,0.502086725468471,NO
101,7,0.00828441165531265,NO
102,12,0.9999999926458178,YES
103,12,0.04278160255131576,NO
104,16,0.6953761873682464,YES
105,8,0.024674716047388766,NO
106,6,0.0025900214249357373,NO
107,2,5.737649605262059E-4,NO
108,2,2.9510569028619603E-4,NO
109,3,0.009203523984318084,NO
110,1,0.004631412709050421,NO
111,13,0.06669052076786466,NO
112,29,0.9999999886242421,NO
113,9,0.001913706169108144,NO
114,1,1.951631368228706E-4,NO
115,1,3.7348731389643574E-4,NO
116,10,0.009630502589527587,NO
117,4,0.0018536117847627463,NO
118,2,0.018200867321316556,NO
119,33,0.9999999763420673,NO
120,5,0.0029933008511414273,NO
