ID,Size,Predicted %,Actual value
0,4,0.002461351448054839,NO
1,1,5.093516466675137E-5,NO
2,2,1.612464333099351E-4,NO
3,4,3.01061678536195E-4,NO
4,13,0.1265056648415342,NO
5,69,1.0,NO
6,9,0.013072373049066926,NO
7,50,1.0,NO
8,2,8.275290381291062E-5,NO
9,88,1.0,NO
10,2,0.9936109159862723,NO
11,1,6.825192047696801E-5,NO
12,3,1.8370381773871318E-4,NO
13,1,7.685987111982318E-5,NO
14,1,5.093516466675137E-5,NO
15,1,5.093516466675137E-5,NO
16,50,0.9999999999999225,NO
17,1,5.093516466675137E-5,NO
18,8,0.003942190019165881,NO
19,117,1.0,NO
20,2,2.4330311550421784E-4,NO
21,8,0.03077977970059212,NO
22,26,0.9999999846066128,NO
23,1,5.093516466675137E-5,NO
24,15,0.5671138941517323,NO
25,11,0.014482891925659571,NO
26,8,0.005730814482512782,NO
27,108,1.0,NO
28,2,5.203952506173061E-5,NO
29,17,0.9996474554570257,NO
30,3,0.004686896886722329,NO
31,1,5.093516466675137E-5,NO
32,1,5.093516466675137E-5,NO
33,1,5.093516466675137E-5,NO
34,2,0.033526335394135444,YES
35,1,7.685987111982318E-5,NO
36,1,5.246713914409433E-5,NO
37,1,5.779973665605702E-4,NO
38,1,5.093516466675137E-5,NO
39,1,5.093516466675137E-5,NO
40,3,8.489458916486708E-5,NO
41,1,5.093516466675137E-5,NO
42,2,5.203952506173061E-5,NO
43,3,5.625993818548498E-5,NO
44,38,1.0,NO
45,4,0.703946180267365,NO
46,18,0.9986944525917523,NO
47,3,4.0889790883185344E-4,NO
48,52,1.0,NO
49,1,7.685987111982318E-5,NO
50,7,0.2383029733887057,YES
51,1,5.093516466675137E-5,NO
52,1,3.660986121807649E-4,NO
53,4,4.4517075661646723E-4,NO
54,1,5.093516466675137E-5,NO
55,36,1.0,NO
56,32,0.9999999999997604,NO
57,23,1.0,YES
58,14,0.005196573904233376,NO
59,0,7.948838194682865E-5,NO
60,1,7.685987111982318E-5,NO
61,1,5.093516466675137E-5,NO
62,2,5.203952506173061E-5,NO
63,12,0.05957497965637678,NO
64,12,0.021199604053994212,NO
65,4,0.0014592006609836742,NO
66,22,0.9999714709258976,NO
67,2,0.01509894526116183,NO
68,26,0.9999958748092383,NO
69,1,5.093516466675137E-5,NO
70,10,0.14820395129145966,NO
71,1,5.093516466675137E-5,NO
72,10,0.007423292296229001,NO
73,20,0.9999998228560583,NO
74,12,0.11508507190102112,NO
75,3,5.477933885945744E-4,NO
76,6,0.006687114795359749,NO
77,7,0.01830488827860177,NO
78,9,0.5217294945856291,NO
79,15,0.06822779863431985,NO
80,3,0.0754861897575365,NO
81,1,5.093516466675137E-5,NO
82,2,1.612464333099351E-4,NO
83,27,0.9999999998732164,NO
84,10,0.12822441829582784,NO
85,17,0.8173701437042342,NO
86,15,0.9946130512176873,NO
87,1,5.093516466675137E-5,NO
88,1,5.093516466675137E-5,NO
89,1,2.426378338463935E-4,NO
90,11,0.47848603188590805,NO
91,1,7.685987111982318E-5,NO
92,1,5.093516466675137E-5,NO
93,28,0.9999999985841863,NO
94,0,5.267712987856248E-5,NO
95,0,7.678000483128283E-4,NO
96,0,5.3524658585251E-5,NO
97,0,2.4752745519750273E-4,NO
98,0,2.4752745519750273E-4,NO
99,0,2.4752745519750273E-4,NO
100,0,0.55466178348401,NO
101,14,0.6319167858471019,NO
102,7,6.405267708308425E-4,NO
103,12,0.8884410845092923,NO
104,12,0.022951831072907894,NO
105,16,0.8397860111080355,NO
106,8,0.010425867903753364,NO
107,6,6.862272885186789E-4,NO
108,2,1.612464333099351E-4,NO
109,2,1.2208645914846034E-4,NO
110,3,7.722151891039131E-4,NO
111,1,5.994871855608317E-4,NO
112,13,0.042259170238234556,NO
113,29,0.9999999999999264,NO
114,9,6.789664970778177E-4,NO
115,1,7.685987111982318E-5,NO
116,1,1.9110698792770492E-4,NO
117,10,0.0035301335428232035,NO
118,4,7.483205535560628E-4,NO
119,2,2.765903957213632E-4,NO
120,28,0.9999999643512758,YES
121,5,0.0010030166789866328,NO
122,1,5.093516466675137E-5,NO
123,18,0.9259122219970128,NO
124,1,5.093516466675137E-5,NO
125,1,5.093516466675137E-5,NO
126,9,0.001751965357312074,NO
127,42,1.0,NO
128,11,0.03607346795250166,NO
129,12,0.002371445561680737,NO
130,3,5.928816320875774E-5,NO
131,22,0.99996920189285,NO
132,10,0.5496123001859082,NO
133,14,0.9992547967412208,NO
134,4,4.931890962983173E-4,NO
135,11,0.042106138980975726,NO
136,10,0.1431148202133908,NO
137,6,0.14615330902033422,NO
138,1,7.685987111982318E-5,NO
139,2,0.0018305336580647536,NO
140,0,3.9065664637280654E-4,NO
141,0,1.9764183404707004E-4,NO
142,1,5.093516466675137E-5,NO
143,2,6.758088153219472E-5,NO
144,12,0.004327357137702147,NO
145,2,2.4330311550421784E-4,NO
146,0,7.948838194682865E-5,NO
147,0,5.267712987856248E-5,NO
148,0,5.267712987856248E-5,NO
149,18,0.9889553698235783,YES
150,15,0.38409267972429695,NO
151,10,0.7920175065234472,NO
152,19,0.9993076668900186,NO
153,1,7.685987111982318E-5,NO
154,17,0.9483675028738293,NO
155,2,1.612464333099351E-4,NO
156,12,0.6589458586902992,NO
157,34,1.0,YES
158,13,0.2110030668144015,NO
159,5,0.0024818079383436558,NO
160,5,0.008768830700070833,NO
161,37,1.0,NO
162,11,0.9999814320766773,NO
163,1,5.093516466675137E-5,NO
164,1,5.093516466675137E-5,NO
165,26,0.9999829670446269,NO
166,22,0.9997482079431848,NO
167,9,1.901924709882688E-4,NO
168,2,5.203952506173061E-5,NO
169,8,5.935180472048494E-4,NO
170,4,1.9952916617405796E-4,NO
171,5,9.416506416106313E-4,NO
172,1,0.0011613988979424076,NO
173,9,0.008188893869898906,NO
174,4,3.01061678536195E-4,NO
175,16,0.8446123690968884,NO
176,30,0.9999999999911549,NO
177,2,5.203952506173061E-5,NO
178,1,5.093516466675137E-5,NO
179,1,5.093516466675137E-5,NO
180,6,0.3641233985826531,NO
181,1,5.093516466675137E-5,NO
182,5,4.959277629564536E-4,NO
183,13,0.9584911669401748,NO
184,5,0.0027037695779597542,NO
185,5,5.369741451475683E-4,NO
186,17,0.9996988025292879,NO
187,16,0.6777414015185292,NO
188,2,2.4330311550421784E-4,NO
189,13,0.9595322320463249,NO
190,46,1.0,NO
191,21,0.9999999959978747,NO
192,27,0.9999992385874458,NO
193,2,8.275290381291062E-5,NO
194,41,1.0,NO
195,0,7.948838194682865E-5,NO
196,0,7.948838194682865E-5,NO
197,0,1.9764183404707004E-4,NO
198,1,3.660986121807649E-4,NO
199,21,0.17633643957306003,NO
200,6,7.214235748029362E-4,NO
201,5,3.1191417554042605E-4,NO
202,6,0.0019713475113788247,NO
203,21,0.999990331221165,NO
204,1,0.0018376719720277124,NO
205,8,0.4699548613992538,NO
206,23,0.9999943639090926,YES
207,8,0.008689358538582742,NO
208,4,1.9952916617405796E-4,NO
209,2,2.4330311550421784E-4,NO
210,19,0.46577063895510085,NO
211,7,0.0010299066437129934,NO
212,4,3.172623238517316E-4,NO
213,1,7.685987111982318E-5,NO
214,3,1.7432199873071723E-4,NO
215,1,5.093516466675137E-5,NO
216,3,5.928816320875774E-5,NO
217,17,0.9997228271771054,NO
218,5,0.0019711031494970234,NO
219,0,1.2358219521797623E-4,NO
220,0,7.948838194682865E-5,NO
221,8,0.0011537930167464982,NO
222,7,5.883217001030287E-4,NO
223,1,5.093516466675137E-5,NO
224,6,9.102397193535848E-4,NO
225,1,7.685987111982318E-5,NO
226,1,7.685987111982318E-5,NO
227,1,1.1949577051776379E-4,NO
228,1,7.685987111982318E-5,NO
229,1,7.685987111982318E-5,NO
230,7,5.608505334180682E-4,NO
231,7,0.00419995164577923,NO
232,1,5.093516466675137E-5,NO
233,16,0.5002934891957774,NO
234,1,5.093516466675137E-5,NO
235,0,8.700452321857319E-5,NO
236,15,0.9973280362130469,NO
237,2,1.2208645914846034E-4,NO
238,1,5.093516466675137E-5,NO
239,1,5.093516466675137E-5,NO
240,1,5.093516466675137E-5,NO
241,1,5.093516466675137E-5,NO
242,19,0.5671937643728449,NO
243,21,0.9999989960621619,NO
