ID,Size,Predicted %,Actual value
0,4,0.06716991341991342,NO
1,1,0.13699323318297268,NO
2,2,0.08026168929110106,NO
3,4,0.01,NO
4,13,0.37,NO
5,69,0.57,NO
6,9,0.11333333333333336,NO
7,50,0.47,NO
8,2,0.0,NO
9,88,0.55,NO
10,2,0.37,NO
11,1,0.33828195635031477,NO
12,3,0.3116587301587301,NO
13,1,0.3371741067298265,NO
14,1,0.13699323318297268,NO
15,1,0.13699323318297268,NO
16,50,0.46833333333333327,NO
17,1,0.13699323318297268,NO
18,8,0.29875,NO
19,113,0.91,NO
20,2,0.8278055744135465,NO
21,8,0.04,NO
22,26,0.45,NO
23,1,0.13699323318297268,NO
24,15,0.23,NO
25,11,0.11875,NO
26,8,0.08,NO
27,108,0.98,NO
28,2,0.3882155363126725,NO
29,17,0.27,NO
30,3,0.25,NO
31,1,0.13699323318297268,NO
32,1,0.13699323318297268,NO
33,1,0.13699323318297268,NO
34,1,0.3451349206349207,YES
35,22,0.6,NO
36,4,0.62,NO
37,18,0.27,NO
38,3,0.16369771894771898,NO
39,49,0.37,NO
40,1,0.3371741067298265,NO
41,4,0.9112816350316351,NO
42,27,0.61,YES
43,23,0.14,YES
44,11,0.67,YES
45,12,0.5,NO
46,12,0.59,NO
47,5,0.0,YES
48,7,0.5529999999999999,NO
49,15,0.63,YES
50,9,0.87,YES
51,1,0.13699323318297268,NO
52,15,0.66,YES
53,12,0.64,NO
54,3,0.4,NO
55,7,0.31875,NO
56,3,0.29,NO
57,5,0.3,NO
58,3,0.0,YES
59,4,0.64,NO
60,1,0.13699323318297268,NO
61,2,0.08026168929110106,NO
62,15,0.85,YES
63,1,0.13699323318297268,NO
64,1,0.13699323318297268,NO
65,1,0.6971627277950807,NO
66,11,0.65,NO
67,1,0.3371741067298265,NO
68,1,0.13699323318297268,NO
69,25,0.48,NO
70,0,0.0,NO
71,0,0.08102396478869257,NO
72,0,0.22387785090726264,NO
73,0,0.8941143578643579,NO
74,0,0.8941143578643579,NO
75,0,0.8941143578643579,NO
76,0,0.28102396478869257,NO
77,7,0.07,NO
78,7,0.05,NO
79,12,0.45,NO
80,16,0.38,NO
81,8,0.04,NO
82,6,0.07,NO
83,2,0.08026168929110106,NO
84,2,0.5788988535973829,NO
85,2,0.08026168929110106,NO
86,2,0.5788988535973829,YES
87,13,0.91,NO
88,29,0.93,NO
89,9,0.03,NO
90,1,0.3371741067298265,NO
91,1,0.2973724067883578,NO
92,10,0.20475000000000002,NO
93,4,0.2148163780663781,NO
94,3,0.01,YES
95,29,0.77,YES
96,5,0.13,NO
97,1,0.13699323318297268,NO
98,18,0.43,NO
99,1,0.13699323318297268,NO
100,1,0.13699323318297268,NO
101,9,0.02,NO
102,42,0.29,NO
103,2,0.8278055744135465,NO
104,3,0.01,NO
105,11,0.46549999999999997,NO
106,10,0.02,NO
107,14,0.48,NO
108,4,0.017,NO
109,11,0.05,YES
110,6,0.66,NO
111,2,0.0,NO
112,2,0.25,YES
113,0,0.817609440267335,NO
114,0,0.0,NO
115,1,0.13699323318297268,NO
116,1,0.13699323318297268,NO
117,19,0.36,NO
118,15,0.36,NO
119,10,0.82,NO
120,19,0.3,NO
121,1,0.3371741067298265,NO
122,17,0.47,NO
123,2,0.08026168929110106,NO
124,9,0.83,NO
125,31,0.56,NO
126,13,0.85,NO
127,5,0.01,NO
128,5,0.01,NO
129,37,0.33,NO
130,8,0.5579999999999999,YES
131,23,0.46,YES
132,22,0.58,NO
133,8,0.13,YES
134,5,0.6252380952380951,NO
135,1,0.17,NO
136,9,0.4455555555555555,NO
137,4,0.01,NO
138,15,0.5,NO
139,2,0.3882155363126725,NO
140,1,0.13699323318297268,NO
141,6,0.3610555555555555,NO
142,1,0.13699323318297268,NO
143,5,0.0,NO
144,13,0.56,NO
145,5,0.58,NO
146,5,0.04,NO
147,17,0.54,NO
148,16,0.45,NO
149,2,0.8278055744135465,NO
150,13,0.45,NO
151,43,0.46,YES
152,21,0.44,NO
153,27,0.86,NO
154,2,0.0,NO
155,41,0.3,NO
156,1,0.99,NO
157,1,0.2973724067883578,NO
158,21,0.53,YES
159,8,0.44,NO
160,4,0.0,NO
161,8,0.37,NO
162,24,0.19,YES
163,8,0.026666666666666665,NO
164,4,0.015,NO
165,2,0.8278055744135465,NO
166,14,0.66,YES
167,7,0.99,NO
168,4,0.043571428571428567,NO
169,1,0.3371741067298265,NO
170,3,0.0,NO
171,1,0.13699323318297268,NO
172,3,0.01,NO
173,17,0.43,YES
174,5,0.39,NO
175,0,0.0,NO
176,0,0.29501920454559766,NO
177,8,0.22,NO
178,7,0.26,NO
179,1,0.13699323318297268,NO
180,6,0.4488333333333333,NO
181,1,0.6250015802101867,NO
182,1,0.3371741067298265,NO
183,1,0.3371741067298265,NO
184,7,0.17,NO
185,7,0.6,NO
186,1,0.13699323318297268,NO
187,16,0.4,NO
188,1,0.13699323318297268,NO
189,1,0.3371741067298265,NO
190,1,0.2973724067883578,NO
191,0,0.3756168205433384,NO
192,15,0.21,NO
193,2,0.5788988535973829,NO
194,1,0.13699323318297268,NO
195,1,0.13699323318297268,NO
196,1,0.13699323318297268,NO
