ID,Size,Predicted %,Actual value
0,4,0.03193266720119004,NO
1,1,0.4533797630305499,NO
2,2,0.46593768394141416,NO
3,4,0.4785125975105514,NO
4,13,0.6152084184094747,NO
5,69,0.6922231644414178,NO
6,9,0.47788214777750077,NO
7,50,0.2519765579973559,NO
8,2,0.47528991487251965,NO
9,88,5.32657128634562E-60,YES
10,2,0.6204621841716514,NO
11,1,0.447692835392926,NO
12,3,0.4971580512846544,NO
13,1,0.44310193131245296,NO
14,1,0.4533797630305499,NO
15,1,0.4533797630305499,NO
16,50,0.2971087372158103,NO
17,1,0.4533797630305499,NO
18,8,0.11919831366544452,NO
19,117,0.8773040150189714,YES
20,2,0.45561245532334277,NO
21,8,0.44255092169759624,NO
22,26,0.3827316806581068,NO
23,1,0.4533797630305499,NO
24,15,0.6368879331343154,YES
25,11,0.5021232373548908,YES
26,8,0.4663785674599513,YES
27,108,0.9044073655828211,YES
28,2,0.46593768394141416,NO
29,17,0.7085804099061572,NO
30,3,0.2430538723390593,NO
31,1,0.4533797630305499,NO
32,1,0.4533797630305499,NO
33,1,0.4533797630305499,NO
34,2,0.09565311442929302,NO
35,1,0.44310193131245296,NO
36,1,0.46593768394141416,NO
37,1,0.3688138906377948,YES
38,1,0.4533797630305499,NO
39,1,0.4533797630305499,NO
40,3,0.4670418572561162,NO
41,1,0.4533797630305499,NO
42,2,0.46593768394141416,NO
43,3,0.47739895867469967,NO
44,37,0.999983360675579,NO
45,4,0.9900601930427654,NO
46,18,0.9905257859974668,NO
47,3,0.3795841209356574,NO
48,52,0.6402955128981305,NO
49,1,0.44310193131245296,NO
50,7,0.7510214789581063,YES
51,1,0.4533797630305499,NO
52,1,0.6994134318985848,NO
53,4,0.5077544387757512,NO
54,1,0.4533797630305499,NO
55,36,0.9926575317845656,NO
56,32,0.5406598122534723,NO
57,23,0.989357202127021,NO
58,14,0.607247272117046,NO
59,0,0.431797455594625,NO
60,1,0.44310193131245296,NO
61,1,0.4533797630305499,NO
62,2,0.46593768394141416,NO
63,12,0.4785125975105514,NO
64,12,0.5130688278269668,NO
65,4,0.7239294333911541,NO
66,22,0.7111260342921988,NO
67,2,0.7401782344757923,NO
68,26,0.7820250552219272,NO
69,1,0.4533797630305499,NO
70,10,0.722271396588633,NO
71,1,0.4533797630305499,NO
72,10,0.5704389266463145,NO
73,20,0.723009015263228,NO
74,12,0.6839812195913242,NO
75,3,0.3997540190665214,NO
76,6,0.27611698956948777,NO
77,7,0.11716524039461025,NO
78,9,0.3033602419454943,NO
79,15,0.45426283096740955,NO
80,3,0.9851093590479956,NO
81,1,0.4533797630305499,NO
82,2,0.46593768394141416,NO
83,27,0.5191996352382998,NO
84,10,0.579706121396524,NO
85,17,0.3779120256946867,NO
86,15,0.9884073083577251,NO
87,1,0.4533797630305499,NO
88,1,0.4533797630305499,NO
89,1,0.7080773417940782,NO
90,11,0.9892093407221857,NO
91,1,0.44310193131245296,NO
92,1,0.4533797630305499,NO
93,25,0.9915039125190421,YES
94,0,0.44202119878417456,NO
95,0,0.5623635448556406,NO
96,0,0.46593768394141416,NO
97,0,0.7080773417940782,NO
98,0,0.7080773417940782,NO
99,0,0.7080773417940782,NO
100,0,0.8161171554012675,NO
101,14,0.5315151815291734,NO
102,7,0.5153563683584172,NO
103,11,0.9896440417365195,NO
