ID,Size,Predicted %,Actual value
0,4,2.9705859413475116E-5,NO
1,1,1.8212103751765605E-6,NO
2,2,2.021476582721255E-6,NO
3,4,2.9923496154869514E-6,NO
4,13,5.872186185386583E-4,NO
5,69,1.0,NO
6,9,8.438988159293684E-5,NO
7,50,1.0,NO
8,2,2.1843104542079233E-6,NO
9,88,1.0,NO
10,2,0.527274775599004,NO
11,1,2.6252308692825926E-6,NO
12,3,2.1023424186354214E-6,NO
13,1,2.2610029655300424E-6,NO
14,1,1.8212103751765605E-6,NO
15,1,1.8212103751765605E-6,NO
16,50,0.9999999999997589,NO
17,1,1.8212103751765605E-6,NO
18,8,4.6886056489066515E-5,NO
19,117,1.0,NO
20,2,2.509630073242707E-6,NO
21,8,1.074019110234686E-4,NO
22,26,0.9999957239603345,NO
23,1,1.8212103751765605E-6,NO
24,15,0.005750121864205638,NO
25,11,1.0028796922496631E-4,NO
26,8,4.624900805730331E-5,NO
27,108,1.0,NO
28,2,1.7594354643111857E-6,NO
29,17,0.8839495827268016,NO
30,3,3.9783133686837806E-5,NO
31,1,1.8212103751765605E-6,NO
32,1,1.8212103751765605E-6,NO
33,1,1.8212103751765605E-6,NO
34,2,3.4146267158275534E-4,YES
35,1,2.2610029655300424E-6,NO
36,1,1.8125197580596706E-6,NO
37,1,1.192094964834738E-5,NO
38,1,1.8212103751765605E-6,NO
39,1,1.8212103751765605E-6,NO
40,3,2.2716901757304976E-6,NO
41,1,1.8212103751765605E-6,NO
42,2,1.7594354643111857E-6,NO
43,3,1.829818796746964E-6,NO
44,38,1.0,NO
45,4,0.32264746819327367,NO
46,18,0.7317720816832642,NO
47,3,3.6990110831300278E-6,NO
48,52,1.0,NO
49,1,2.2610029655300424E-6,NO
50,7,0.0031637383012143813,YES
51,1,1.8212103751765605E-6,NO
52,1,8.597128698014E-6,NO
53,4,4.620107746525397E-6,NO
54,1,1.8212103751765605E-6,NO
55,36,1.0,NO
56,32,0.9999999995771839,NO
57,23,0.9999996324222983,YES
58,14,1.5292164732652833E-4,NO
59,0,2.2994141216369144E-6,NO
60,1,2.2610029655300424E-6,NO
61,1,1.8212103751765605E-6,NO
62,2,1.7594354643111857E-6,NO
63,12,0.0017717047575801193,NO
64,12,2.9332062781302614E-4,NO
65,4,1.1656982186932746E-5,NO
66,22,0.9977538568494024,NO
67,2,1.4429266243769123E-4,NO
68,26,0.9997268610724879,NO
69,1,1.8212103751765605E-6,NO
70,10,0.004637076205750159,NO
71,1,1.8212103751765605E-6,NO
72,10,6.51848616795236E-5,NO
73,20,0.9999996629208974,NO
74,12,2.821248918278803E-4,NO
75,3,2.1289130359265424E-5,NO
76,6,2.290358548440052E-4,NO
77,7,3.038345899129036E-4,NO
78,9,0.010089945919416041,NO
79,15,6.702617512115095E-4,NO
80,3,8.743981318773159E-4,NO
81,1,1.8212103751765605E-6,NO
82,2,2.021476582721255E-6,NO
83,27,0.9999999481261453,NO
84,10,0.004602283827683735,NO
85,17,0.035636258081783605,NO
86,15,0.47524539819829853,NO
87,1,1.8212103751765605E-6,NO
88,1,1.8212103751765605E-6,NO
89,1,6.924891084649836E-6,NO
90,11,0.004191067591948578,NO
91,1,2.2610029655300424E-6,NO
92,1,1.8212103751765605E-6,NO
93,28,0.9999998468904423,NO
94,0,1.8521501078435171E-6,NO
95,0,2.0620732066466718E-5,NO
96,0,1.8125197580596706E-6,NO
97,0,6.924891084649836E-6,NO
98,0,6.924891084649836E-6,NO
99,0,6.924891084649836E-6,NO
100,0,0.025821850077211675,NO
101,14,0.014402566307899623,NO
102,7,1.2733245836842021E-5,NO
103,12,0.128109863938908,NO
104,12,8.306916047742425E-5,NO
105,16,0.04531673054623724,NO
106,8,5.212568334253667E-5,NO
107,6,6.998806253954305E-6,NO
108,2,2.021476582721255E-6,NO
109,2,3.0956769552684483E-6,NO
110,3,7.577113923379105E-6,NO
111,1,1.3072404217788183E-5,NO
112,13,1.679649503819123E-4,NO
113,29,0.999999999871704,NO
114,9,1.3602597829593068E-5,NO
115,1,2.2610029655300424E-6,NO
116,1,5.18562907801528E-6,NO
117,10,2.6414473168313438E-5,NO
118,4,6.862972200776585E-6,NO
119,2,7.415892807965409E-6,NO
120,28,0.9999768362465988,YES
121,5,5.114310973387761E-6,NO
122,1,1.8212103751765605E-6,NO
123,18,0.1588217497136129,NO
124,1,1.8212103751765605E-6,NO
125,1,1.8212103751765605E-6,NO
126,9,1.1027493172957245E-5,NO
127,42,1.0,NO
128,11,7.954511902820732E-4,NO
129,12,2.1458167736348987E-5,NO
130,3,1.829818796746964E-6,NO
131,22,0.9982895909156219,NO
132,10,0.006261495798071847,NO
133,14,0.735310240346184,NO
134,4,4.240855326159069E-6,NO
135,11,3.597496267600097E-4,NO
136,10,4.93001397746923E-4,NO
137,6,6.562873243037671E-4,NO
138,1,2.2610029655300424E-6,NO
139,2,2.1112922290224756E-5,NO
140,0,9.503917359777706E-6,NO
141,0,5.273725121506664E-6,NO
142,1,1.8212103751765605E-6,NO
143,2,2.4727017336119304E-6,NO
144,12,4.333865137576893E-5,NO
145,2,2.509630073242707E-6,NO
146,0,2.2994141216369144E-6,NO
147,0,1.8521501078435171E-6,NO
148,0,1.8521501078435171E-6,NO
149,18,0.7944163054878549,YES
150,15,0.022181311869381687,NO
151,10,0.08457911960583435,NO
152,19,0.9814410065873624,NO
153,1,2.2610029655300424E-6,NO
154,17,0.27751347371869023,NO
155,2,2.021476582721255E-6,NO
156,12,0.005074333163562548,NO
157,34,0.9999999999999524,YES
158,13,0.0023065112161993113,NO
