ID,Size,Predicted %,Actual value
0,4,8.989405718446337E-4,NO
1,1,7.572023562528597E-4,NO
2,2,8.698782443045132E-4,NO
3,4,8.989405718446337E-4,NO
4,13,0.0029522831349814743,NO
5,69,1.0,NO
6,9,0.001789501377445715,NO
7,50,1.0,NO
8,2,7.572023562528597E-4,NO
9,88,1.0,NO
10,2,0.22616167749463376,NO
11,1,7.572023562528597E-4,NO
12,3,8.722587370348357E-4,NO
13,1,7.572023562528597E-4,NO
14,1,7.572023562528597E-4,NO
15,1,7.572023562528597E-4,NO
16,50,0.9999999493197215,NO
17,1,7.572023562528597E-4,NO
18,8,0.0015995189068158796,NO
19,117,1.0,NO
20,2,8.698782443045132E-4,NO
21,8,0.009033885820257596,NO
22,26,0.8506065566775058,NO
23,1,7.572023562528597E-4,NO
24,15,0.016151017285449966,NO
25,11,0.0024312602632171523,NO
26,8,0.001789501377445715,NO
27,108,1.0,NO
28,2,7.572023562528597E-4,NO
29,17,0.11252381057344449,NO
30,3,8.698782443045132E-4,NO
31,1,7.572023562528597E-4,NO
32,1,7.572023562528597E-4,NO
33,1,7.572023562528597E-4,NO
34,2,0.0013335967744715685,YES
35,1,7.572023562528597E-4,NO
36,1,7.572023562528597E-4,NO
37,1,7.572023562528597E-4,NO
38,1,7.572023562528597E-4,NO
39,1,7.572023562528597E-4,NO
40,3,7.592747365536245E-4,NO
41,1,7.572023562528597E-4,NO
42,2,7.572023562528597E-4,NO
43,3,7.592747365536245E-4,NO
44,38,0.9999986571532901,NO
45,4,0.0015760251524369112,NO
46,18,0.07704719368946904,NO
47,3,8.722587370348357E-4,NO
48,52,0.9999999999999999,NO
49,1,7.572023562528597E-4,NO
50,7,0.0015995189068158796,YES
51,1,7.572023562528597E-4,NO
52,1,7.572023562528597E-4,NO
53,4,0.0013872640764324535,NO
54,1,7.572023562528597E-4,NO
55,36,0.9999999999999305,NO
56,32,0.9999244132568027,NO
57,23,0.004104828152534576,YES
58,14,0.0020800064539931006,NO
59,0,7.761134554392774E-4,NO
60,1,7.572023562528597E-4,NO
61,1,7.572023562528597E-4,NO
62,2,7.572023562528597E-4,NO
63,12,0.0015760251524369112,NO
64,12,0.006959557023133787,NO
65,4,8.989405718446337E-4,NO
66,22,0.22543502105651297,NO
67,2,0.0013335967744715685,NO
68,26,0.7915118602127998,NO
69,1,7.572023562528597E-4,NO
70,10,0.005466749313408845,NO
71,1,7.572023562528597E-4,NO
72,10,0.0013335967744715685,NO
73,20,0.023823454612295472,NO
74,12,0.001789501377445715,NO
75,3,0.0012076518730786032,NO
76,6,0.0013924639123021646,NO
77,7,9.521698956266425E-4,NO
78,9,0.0019141214759619911,NO
79,15,0.012241796479461163,NO
80,3,9.023116947939276E-4,NO
81,1,7.572023562528597E-4,NO
82,2,8.698782443045132E-4,NO
83,27,0.9794407985319851,NO
84,10,0.00907096820204322,NO
85,17,0.006929716010805747,NO
