ID,Size,Predicted %,Actual value
0,4,0.028729992244536515,NO
1,1,0.025525562746362515,NO
2,2,0.025525562746362515,NO
3,4,0.02681805019528894,NO
4,13,0.053919630710641944,NO
5,69,0.9999999322371205,NO
6,9,0.03493642697076303,NO
7,50,0.9975124648263325,NO
8,2,0.025525562746362515,NO
9,88,1.0,NO
10,2,0.5860797051088592,NO
11,1,0.025525562746362515,NO
12,3,0.02681805019528894,NO
13,1,0.025525562746362515,NO
14,1,0.025525562746362515,NO
15,1,0.025525562746362515,NO
16,50,0.053316629814347045,NO
17,1,0.025525562746362515,NO
18,8,0.03493642697076303,NO
19,117,1.0,YES
20,2,0.025525562746362515,NO
21,8,0.03493642697076303,NO
22,26,0.9949175125384037,NO
23,1,0.025525562746362515,NO
24,15,0.2506195353470218,NO
25,11,0.18874308795026098,NO
26,8,0.1492315335661574,NO
27,108,1.0,NO
28,2,0.025525562746362515,NO
29,17,0.19557720962725475,NO
30,3,0.11779559020427574,NO
31,1,0.025525562746362515,NO
32,1,0.025525562746362515,NO
33,1,0.025525562746362515,NO
34,2,0.21639324639664054,YES
35,1,0.025525562746362515,NO
36,1,0.025525562746362515,NO
37,1,0.11779559020427574,NO
38,1,0.025525562746362515,NO
39,1,0.025525562746362515,NO
40,3,0.02681805019528894,NO
41,1,0.025525562746362515,NO
42,18,0.9784708087544859,NO
43,3,0.02681805019528894,NO
44,52,0.9997270546539746,NO
45,7,0.03137947461036821,NO
46,10,0.9999809095442789,NO
47,1,0.025525562746362515,NO
48,1,0.11262590063814577,NO
49,4,0.02681805019528894,NO
50,1,0.11262590063814577,NO
51,36,0.9999999999596152,NO
52,32,0.8727844029522781,NO
53,24,0.9979384878105286,NO
54,14,0.053919630710641944,NO
55,0,0.024775103591140032,NO
56,1,0.025525562746362515,NO
57,1,0.025525562746362515,NO
58,2,0.025525562746362515,NO
59,12,0.045816095802732534,NO
60,12,0.045816095802732534,NO
61,4,0.15156629902094673,NO
62,22,0.15365396244317228,NO
63,2,0.5246544206655673,NO
64,28,0.7614578971388366,NO
65,1,0.025525562746362515,NO
66,10,0.7119588310030351,NO
67,1,0.025525562746362515,NO
68,7,0.9999999998948305,NO
69,7,0.06695107900087914,NO
70,1,0.9991733988658862,NO
71,21,0.7367263778408494,YES
72,12,0.2560618648956334,NO
73,3,0.0355577528724739,NO
74,6,0.16363526917931573,NO
75,7,0.06695107900087914,NO
76,9,0.6622182482733904,NO
77,15,0.06456532804863017,NO
78,3,0.959684432109038,NO
79,1,0.025525562746362515,NO
80,2,0.025525562746362515,NO
81,27,0.31653877303514405,NO
82,10,0.0396389167267985,NO
83,17,0.07858544946233638,NO
84,15,0.966857973706481,NO
85,1,0.025525562746362515,NO
86,1,0.025525562746362515,NO
87,1,0.025525562746362515,NO
88,1,0.11262590063814577,NO
89,11,0.953040069881654,NO
90,1,0.025525562746362515,NO
91,1,0.025525562746362515,NO
92,28,0.9999988039286318,NO
93,0,0.024775103591140032,NO
94,0,0.045816095802732534,YES
95,0,0.025525562746362515,YES
96,0,0.11262590063814577,NO
97,0,0.11262590063814577,YES
98,0,0.11262590063814577,YES
99,0,0.7614578971388366,YES
100,14,0.053919630710641944,NO
101,7,0.1356738926367419,NO
102,12,0.9999835896179327,YES
103,12,0.045816095802732534,NO
104,16,0.07858544946233638,YES
105,8,0.03493642697076303,NO
106,6,0.03137947461036821,NO
107,2,0.025525562746362515,NO
108,2,0.025525562746362515,NO
109,3,0.11779559020427574,NO
110,1,0.13658789501854315,NO
111,13,0.053919630710641944,NO
112,29,0.4887939415589663,NO
113,9,0.03493642697076303,NO
114,1,0.025525562746362515,NO
115,1,0.025525562746362515,NO
116,10,0.0396389167267985,NO
117,4,0.02681805019528894,NO
118,2,0.14268062337147241,NO
119,33,0.9521950690175635,NO
120,5,0.028729992244536515,NO
121,1,0.025525562746362515,NO
122,18,0.09708846454795515,NO
123,1,0.025525562746362515,NO
124,1,0.025525562746362515,NO
125,9,0.1492315335661574,NO
126,5,0.028729992244536515,NO
127,42,0.9579455809874099,NO
128,3,0.02681805019528894,YES
129,1,0.025525562746362515,NO
130,0,0.024775103591140032,NO
131,0,0.024775103591140032,NO
132,11,0.045816095802732534,NO
133,12,0.045816095802732534,NO
134,3,0.02681805019528894,NO
135,22,0.15365396244317228,NO
136,10,0.9457864157792515,NO
137,14,0.960141703905475,NO
138,4,0.02681805019528894,NO
139,11,0.18874308795026098,NO
140,10,0.16666151244330032,NO
141,6,0.9319390826891786,NO
142,1,0.025525562746362515,NO
143,2,0.11262590063814577,NO
144,0,0.13658789501854315,NO
145,0,0.024775103591140032,NO
146,0,0.024775103591140032,NO
147,1,0.025525562746362515,NO
148,1,0.025525562746362515,NO
149,2,0.025525562746362515,NO
150,12,0.045816095802732534,NO
151,2,0.025525562746362515,NO
152,0,0.024775103591140032,NO
153,0,0.024775103591140032,NO
154,0,0.024775103591140032,NO
155,1,0.025525562746362515,NO
156,23,0.6673649989955553,YES
157,15,0.06456532804863017,NO
158,10,0.9457864157792515,NO
159,19,0.3425436959458502,NO
160,1,0.025525562746362515,NO
161,17,0.2924115222621808,NO
162,1,0.025525562746362515,NO
163,11,0.045816095802732534,NO
164,2,0.11262590063814577,NO
165,2,0.025525562746362515,NO
166,1,0.8491719826585499,NO
167,13,0.053919630710641944,NO
168,1,0.025525562746362515,NO
169,34,0.9992831524412695,YES
170,13,0.2560618648956334,NO
171,5,0.028729992244536515,NO
172,5,0.1253581156767115,NO
173,37,0.8383900701559086,NO
174,12,0.9999934331496506,NO
175,1,0.025525562746362515,NO
176,1,0.025525562746362515,NO
177,26,0.31653877303514405,NO
178,22,0.15365396244317228,NO
179,9,0.03493642697076303,NO
180,2,0.025525562746362515,NO
181,8,0.03493642697076303,NO
182,4,0.02681805019528894,NO
183,5,0.1253581156767115,NO
184,1,0.2987468427988039,NO
185,11,0.045816095802732534,NO
186,4,0.02681805019528894,NO
187,16,0.2924115222621808,NO
188,31,0.5860797051088592,NO
189,2,0.025525562746362515,NO
190,1,0.025525562746362515,NO
191,1,0.025525562746362515,NO
192,6,0.9319390826891786,NO
193,1,0.025525562746362515,NO
194,5,0.028729992244536515,NO
195,13,0.053919630710641944,NO
196,5,0.14268062337147241,NO
197,5,0.028729992244536515,NO
198,17,0.9964272375274035,NO
199,16,0.07858544946233638,NO
200,2,0.025525562746362515,NO
201,13,0.21639324639664054,NO
202,46,0.9999802622205892,NO
203,21,0.987135782653452,NO
204,27,0.6917468597836838,NO
205,2,0.025525562746362515,NO
206,41,0.9579455809874099,NO
207,0,0.024775103591140032,NO
208,0,0.024775103591140032,NO
209,0,0.024775103591140032,NO
210,1,0.11262590063814577,NO
211,21,0.025525562746362515,NO
212,6,0.03137947461036821,NO
213,5,0.028729992244536515,NO
214,6,0.03137947461036821,NO
215,22,0.9981212771662874,NO
216,1,0.4541924938400693,NO
217,8,0.1492315335661574,NO
218,23,0.9943185526063669,YES
219,8,0.03493642697076303,NO
220,5,0.1253581156767115,NO
221,2,0.025525562746362515,NO
222,19,0.09708846454795515,NO
223,7,0.03137947461036821,NO
224,4,0.02681805019528894,NO
225,1,0.025525562746362515,NO
226,3,0.02681805019528894,NO
227,1,0.025525562746362515,NO
