ID,Size,Predicted %,Actual value
0,4,0.0078076247627102465,NO
1,1,0.032931105735150075,NO
2,2,0.0447842526081847,NO
3,4,0.049602990397182585,NO
4,13,0.2871756928888777,NO
5,69,0.9999999999842033,NO
6,9,0.121860639151527,NO
7,50,0.9999999982449453,NO
8,2,0.03541020302953833,NO
9,88,1.0,YES
10,2,0.8516587726033231,NO
11,1,0.04183212139727051,NO
12,3,0.05392889617702015,NO
13,1,0.03012266577994846,NO
14,1,0.032931105735150075,NO
15,1,0.032931105735150075,NO
16,50,0.9978997998788662,NO
17,1,0.032931105735150075,NO
18,8,0.028131956313518672,NO
19,117,1.0,YES
20,2,0.04100781408817566,NO
21,8,0.08131898547944351,NO
22,26,0.9792888819945736,NO
23,1,0.032931105735150075,NO
24,15,0.4661633986347811,YES
25,11,0.11218080671937414,YES
26,8,0.06900645598564531,YES
27,108,1.0,YES
28,2,0.035201771357465,NO
29,17,0.838317309738516,NO
30,3,0.033013265714739164,NO
31,1,0.032931105735150075,NO
32,1,0.032931105735150075,NO
33,1,0.032931105735150075,NO
34,2,0.03322818552755655,NO
35,1,0.03012266577994846,NO
36,1,0.035201771357465,NO
37,1,0.02532621779587332,YES
38,1,0.032931105735150075,NO
39,1,0.032931105735150075,NO
40,3,0.03537984327374142,NO
41,1,0.032931105735150075,NO
42,2,0.035201771357465,NO
43,3,0.03865889104788914,NO
44,37,1.0,NO
45,4,0.9992828039233653,NO
46,18,0.9889664329523955,NO
47,3,0.03549405804430121,NO
48,52,0.9999999999722955,NO
49,1,0.03012266577994846,NO
50,7,0.19393765797304052,YES
51,1,0.032931105735150075,NO
52,1,0.07589920305210224,NO
53,4,0.05444045186098727,NO
54,1,0.032931105735150075,NO
55,36,0.9999999999999992,NO
56,32,0.9992608966959119,NO
57,23,0.9867999172140706,NO
58,14,0.1928002419709913,NO
59,0,0.02808559794052541,NO
60,1,0.03012266577994846,NO
61,1,0.032931105735150075,NO
62,2,0.035201771357465,NO
63,12,0.4604036786008076,NO
64,12,0.2784723519407491,NO
65,4,0.11902127920612934,NO
66,22,0.9514089784671734,NO
67,2,0.6067349307802882,NO
68,26,0.9974742064083113,NO
69,1,0.032931105735150075,NO
70,10,0.32842293843021475,NO
71,1,0.032931105735150075,NO
72,10,0.14618986165702544,NO
73,20,1.0,NO
74,12,0.7539418776058113,NO
75,3,0.08381548254734718,NO
76,6,0.08773343620656916,NO
77,7,0.08248241022846485,NO
78,9,0.41800473008821365,NO
79,15,0.19915417365470375,NO
80,3,0.9410765635449443,NO
81,1,0.032931105735150075,NO
82,2,0.0447842526081847,NO
83,27,0.9967637655161006,NO
84,10,0.2676793820293758,NO
85,17,0.3818290557430722,NO
86,15,0.9920523250761684,NO
87,1,0.032931105735150075,NO
88,1,0.032931105735150075,NO
89,1,0.08261201665739334,NO
90,11,0.9467056382846445,NO
91,1,0.03012266577994846,NO
92,1,0.032931105735150075,NO
93,25,0.9998583046903441,YES
94,0,0.030710128744001457,NO
95,0,0.07611864560656785,NO
96,0,0.0345189475644634,NO
97,0,0.08108684732357489,NO
98,0,0.08108684732357489,NO
99,0,0.08108684732357489,NO
100,0,0.6511590376277965,NO
101,14,0.3433537606633373,NO
102,7,0.05413392125269075,NO
103,11,0.8791602862814348,NO
104,12,0.2062926905025507,NO
105,16,0.5105504603448715,NO
106,8,0.13710655068057856,NO
107,6,0.068122876568005,NO
108,2,0.0447842526081847,NO
109,2,0.02532621779587332,NO
110,3,0.11416415198704091,NO
111,1,0.06312810466533098,NO
112,13,0.2365168732248665,NO
113,29,0.9971979914443136,NO
114,9,0.060250121696930975,NO
115,1,0.03012266577994846,NO
116,1,0.015941444737675795,NO
117,10,0.09322031707179866,NO
118,4,0.026501367677490485,NO
119,2,0.09999115081143069,NO
120,28,0.9797422057570676,NO
121,5,0.06449269760100758,NO
122,1,0.032931105735150075,NO
123,18,0.6412528970169661,NO
124,1,0.032931105735150075,NO
125,1,0.032931105735150075,NO
126,9,0.11022776205452071,NO
127,42,0.9999997817357977,NO
128,11,0.2947051521799452,NO
129,12,0.17849149995443284,NO
130,3,0.042476746626757315,NO
131,22,0.9254279521082633,NO
132,10,0.27984067690527104,YES
133,14,0.8079746893570338,YES
