ID,Size,Predicted %,Actual value
0,4,1.1071817314325918E-5,NO
1,1,0.01879734300132688,NO
2,2,1.1742820786180034E-5,NO
3,4,3.655842959534062E-6,NO
4,13,9.686177874360738E-5,NO
5,69,3.8722207286195237E-4,NO
6,9,4.843558092832688E-5,NO
7,50,3.8722207286195237E-4,NO
8,2,1.2109775048065774E-5,NO
9,88,0.999961250784521,NO
10,2,3.8722207286195237E-4,NO
11,1,0.01879734300132688,NO
12,3,0.6818149792118908,NO
13,1,0.01879734300132688,NO
14,1,0.01879734300132688,NO
15,1,0.01879734300132688,NO
16,50,3.8722207286195237E-4,NO
17,1,0.01879734300132688,NO
18,8,0.37037409132708465,NO
19,117,0.999961250784521,NO
20,2,1.1742820786180034E-5,NO
21,8,3.8722207286195237E-4,NO
22,26,1.9368603593929702E-4,NO
23,1,0.01879734300132688,NO
24,15,0.9523642570298786,NO
25,11,0.999961250784521,NO
26,8,0.7142738520183168,NO
27,108,0.999961250784521,NO
28,2,0.14815016814246526,NO
29,17,3.8722207286195237E-4,NO
30,3,1.1742820786180034E-5,NO
31,1,0.01879734300132688,NO
32,1,0.01879734300132688,NO
33,1,0.01879734300132688,NO
34,2,1.2914069912625946E-4,YES
35,1,0.01879734300132688,NO
36,1,0.14815016814246526,NO
37,1,0.14815016814246526,NO
38,1,0.01879734300132688,NO
39,1,0.01879734300132688,NO
40,3,3.995042173362557E-6,NO
41,1,0.01879734300132688,NO
42,2,0.14815016814246526,NO
43,3,3.995042173362557E-6,NO
44,38,3.8722207286195237E-4,NO
45,4,1.9368603593929702E-4,NO
46,18,3.8722207286195237E-4,NO
47,3,0.1818226654827844,NO
48,52,3.8722207286195237E-4,NO
49,1,0.01879734300132688,NO
50,7,0.37037409132708465,YES
51,1,0.01879734300132688,NO
52,1,0.01879734300132688,NO
53,4,5.5354183600362295E-5,NO
54,1,0.01879734300132688,NO
55,36,3.8722207286195237E-4,NO
56,32,3.8722207286195237E-4,NO
57,23,1.9368603593929702E-4,YES
58,14,1.9368603593929702E-4,NO
59,0,1.1331032425316859E-6,NO
60,1,0.01879734300132688,NO
61,1,0.01879734300132688,NO
62,2,0.14815016814246526,NO
63,12,1.9368603593929702E-4,NO
64,12,1.9368603593929702E-4,NO
65,4,1.1071817314325918E-5,NO
66,22,3.8722207286195237E-4,NO
67,2,1.2914069912625946E-4,NO
68,26,3.8722207286195237E-4,NO
69,1,0.01879734300132688,NO
70,10,3.8722207286195237E-4,NO
71,1,0.01879734300132688,NO
72,10,1.2914069912625946E-4,NO
73,20,3.8722207286195237E-4,NO
74,12,3.8722207286195237E-4,NO
75,3,7.74924254165519E-5,NO
76,6,3.8722207286195237E-4,NO
77,7,3.229142998833158E-5,NO
78,9,1.9368603593929702E-4,NO
79,15,1.9368603593929702E-4,NO
80,3,1.2914069912625946E-4,NO
81,1,0.01879734300132688,NO
82,2,1.1742820786180034E-5,NO
83,27,3.8722207286195237E-4,NO
84,10,1.9368603593929702E-4,NO
85,17,1.2914069912625946E-4,NO
86,15,3.8722207286195237E-4,NO
87,1,0.01879734300132688,NO
88,1,0.01879734300132688,NO
89,1,0.01879734300132688,NO
90,11,3.8722207286195237E-4,NO
91,1,0.01879734300132688,NO
92,1,0.01879734300132688,NO
93,28,0.999961250784521,NO
94,0,1.1331032425316859E-6,NO
95,0,9.686177874360738E-5,NO
96,0,0.14815016814246526,NO
97,0,0.01879734300132688,NO
98,0,0.01879734300132688,NO
99,0,0.01879734300132688,NO
100,0,1.9368603593929702E-4,NO
101,14,0.8333118057133411,NO
102,7,1.761402434093889E-5,NO
103,12,1.761402434093889E-5,NO
104,12,0.8333118057133412,NO
105,16,3.8722207286195237E-4,NO
106,8,3.8722207286195237E-4,NO
107,6,0.7692147189728139,NO
108,2,1.1742820786180034E-5,NO
109,2,0.14815016814246526,NO
110,3,0.1818226654827844,NO
111,1,0.14815016814246526,NO
112,13,9.686177874360738E-5,NO
113,29,3.8722207286195237E-4,NO
114,9,1.2914069912625946E-4,NO
115,1,0.01879734300132688,NO
116,1,0.01879734300132688,NO
117,10,1.2914069912625946E-4,NO
118,4,3.655842959534062E-6,NO
119,2,1.4352261611537383E-5,NO
120,28,3.8722207286195237E-4,YES
121,5,1.2914069912625946E-4,NO
122,1,0.01879734300132688,NO
123,18,1.9368603593929702E-4,NO
124,1,0.01879734300132688,NO
125,1,0.01879734300132688,NO
126,9,1.4352261611537383E-5,NO
127,42,3.8722207286195237E-4,NO
128,11,5.5354183600362295E-5,NO
129,12,4.843558092832688E-5,NO
130,3,1.4352261611537383E-5,NO
131,22,3.8722207286195237E-4,NO
132,10,0.769214718972814,NO
133,14,0.999961250784521,NO
134,4,0.2702750823514882,NO
135,11,1.9368603593929702E-4,NO
136,10,0.999961250784521,NO
137,6,0.769214718972814,NO
138,1,0.01879734300132688,NO
139,2,5.5354183600362295E-5,NO
140,0,0.01879734300132688,NO
141,0,1.1331032425316859E-6,NO
142,1,0.01879734300132688,NO
143,2,0.01879734300132688,NO
144,12,1.9368603593929702E-4,NO
145,2,1.1742820786180034E-5,NO
146,0,1.1331032425316859E-6,NO
147,0,1.1331032425316859E-6,NO
148,0,1.1331032425316859E-6,NO
149,18,3.8722207286195237E-4,YES
150,15,9.686177874360738E-5,NO
151,10,0.9090620871573281,NO
152,19,3.8722207286195237E-4,NO
153,1,0.01879734300132688,NO
154,17,0.999961250784521,NO
155,2,1.1742820786180034E-5,NO
156,12,6.457868930021461E-5,NO
157,34,3.8722207286195237E-4,YES
158,13,3.8722207286195237E-4,NO
159,5,7.74924254165519E-5,NO
160,5,7.74924254165519E-5,NO
161,37,3.8722207286195237E-4,NO
162,11,3.8722207286195237E-4,NO
163,1,0.01879734300132688,NO
164,1,0.01879734300132688,NO
165,26,3.8722207286195237E-4,NO
166,22,3.8722207286195237E-4,NO
167,9,1.9368603593929702E-4,NO
168,2,0.14815016814246526,NO
169,8,1.2914069912625946E-4,NO
170,4,3.655842959534062E-6,NO
171,5,0.2702750823514882,NO
172,1,1.761402434093889E-5,NO
173,9,3.87492154789664E-5,NO
174,4,3.655842959534062E-6,NO
175,16,0.9090620871573281,NO
176,30,3.8722207286195237E-4,NO
177,2,0.14815016814246526,NO
178,1,0.01879734300132688,NO
179,1,0.01879734300132688,NO
180,6,1.0764273454487377E-5,NO
181,1,0.01879734300132688,NO
182,5,7.74924254165519E-5,NO
183,13,3.8722207286195237E-4,NO
184,5,7.74924254165519E-5,NO
185,5,1.2914069912625946E-4,NO
186,17,0.8333118057133412,NO
187,16,3.8722207286195237E-4,NO
188,2,1.1742820786180034E-5,NO
189,13,1.9368603593929702E-4,NO
190,46,3.8722207286195237E-4,NO
191,21,3.8722207286195237E-4,NO
192,27,1.2914069912625946E-4,NO
193,2,1.2109775048065774E-5,NO
194,41,3.8722207286195237E-4,NO
195,0,1.1331032425316859E-6,NO
196,0,1.1331032425316859E-6,NO
197,0,1.1331032425316859E-6,NO
198,1,0.01879734300132688,NO
199,21,3.8722207286195237E-4,NO
200,6,1.3362476918571289E-5,NO
201,5,2.1528083440620534E-5,NO
202,6,1.0764273454487377E-5,NO
203,21,3.8722207286195237E-4,NO
204,1,5.5354183600362295E-5,NO
205,8,1.9368603593929702E-4,NO
206,23,3.8722207286195237E-4,YES
207,8,3.87492154789664E-5,NO
