ID,Size,Predicted %,Actual value
0,4,0.025383837875597646,NO
1,1,0.03705002105902938,NO
2,2,0.11490905903805888,NO
3,4,0.025383837875597646,NO
4,13,0.25378968253968254,NO
5,69,0.44,NO
6,9,0.0,NO
7,50,0.13,NO
8,2,0.06244913057844477,NO
9,88,0.36,NO
10,2,0.0,NO
11,1,0.47658260759307275,NO
12,3,0.062156441722756826,NO
13,1,0.03705002105902938,NO
14,1,0.03705002105902938,NO
15,1,0.03705002105902938,NO
16,50,0.08,NO
17,1,0.03705002105902938,NO
18,8,0.25,NO
19,113,0.84,NO
20,2,0.11490905903805888,NO
21,8,0.13526190476190478,NO
22,26,0.33,NO
23,1,0.03705002105902938,NO
24,15,0.2281439393939394,NO
25,11,0.14520571095571091,NO
26,8,0.0,NO
27,108,0.84,NO
28,2,0.11490905903805888,NO
29,17,0.061666666666666654,NO
30,3,0.016666666666666663,NO
31,1,0.03705002105902938,NO
32,1,0.03705002105902938,NO
33,1,0.03705002105902938,NO
34,1,0.03705002105902938,YES
35,22,0.29,NO
36,4,0.7948214285714286,NO
37,18,0.095,NO
38,3,0.04215593898090328,NO
39,49,0.06,NO
40,1,0.03705002105902938,NO
41,4,0.1554935064935065,NO
42,27,0.49866666666666665,YES
43,23,0.28,YES
44,11,0.5575,YES
45,12,0.665,NO
46,12,0.6983333333333334,NO
47,5,0.0,YES
48,7,0.71,NO
49,15,0.11333333333333333,YES
50,9,0.63,YES
51,1,0.03705002105902938,NO
52,15,0.3,YES
53,12,0.34333333333333327,NO
54,3,0.535968253968254,NO
55,7,0.658270202020202,NO
56,3,0.3660409678041258,NO
57,5,0.12716666666666665,NO
58,3,0.062156441722756826,YES
59,4,0.2,NO
60,1,0.03705002105902938,NO
61,2,0.11490905903805888,NO
62,15,0.3125,YES
63,1,0.03705002105902938,NO
64,1,0.03705002105902938,NO
65,1,0.1680174635735782,NO
66,11,0.33,NO
67,1,0.03705002105902938,NO
68,1,0.03705002105902938,NO
69,25,0.645,NO
70,0,0.01588685289785675,NO
71,0,0.01588685289785675,NO
72,0,0.01588685289785675,NO
73,0,0.01588685289785675,NO
74,0,0.01588685289785675,NO
75,0,0.01588685289785675,NO
76,0,0.01588685289785675,NO
77,7,0.0,NO
78,7,0.0,NO
79,12,0.093,NO
80,16,0.06583333333333333,NO
81,8,0.005,NO
82,6,0.01538888888888889,NO
83,2,0.11490905903805888,NO
84,2,0.11490905903805888,NO
85,2,0.11490905903805888,NO
86,2,0.11490905903805888,YES
87,13,0.25378968253968254,NO
88,29,0.66,NO
89,9,0.0,NO
90,1,0.03705002105902938,NO
91,1,0.03705002105902938,NO
92,10,0.37179509379509373,NO
93,4,0.025383837875597646,NO
94,3,0.062156441722756826,YES
95,29,0.89,YES
96,5,0.044833333333333336,NO
97,1,0.03705002105902938,NO
98,18,0.0033333333333333335,NO
99,1,0.03705002105902938,NO
100,1,0.03705002105902938,NO
101,9,0.0,NO
102,42,0.06,NO
103,2,0.11490905903805888,NO
104,3,0.062156441722756826,NO
105,11,0.32768659118659116,NO
106,10,0.0,NO
107,14,0.1775,NO
108,4,0.08872683459359328,NO
109,11,0.03371428571428572,YES
110,6,0.09628571428571427,NO
111,2,0.06244913057844477,NO
112,2,0.6898333333333334,YES
113,0,0.1680174635735782,NO
114,0,0.01588685289785675,NO
115,1,0.03705002105902938,NO
116,1,0.03705002105902938,NO
117,19,0.1075,NO
118,15,0.05142857142857142,NO
119,10,0.8633333333333333,NO
120,19,0.08166666666666667,NO
121,1,0.03705002105902938,NO
122,17,0.10500000000000001,NO
123,2,0.11490905903805888,NO
124,9,0.65,NO
125,31,0.29,NO
126,13,0.2075,NO
127,5,0.0011111111111111111,NO
128,5,0.0011111111111111111,NO
129,37,0.02,NO
130,8,0.41,YES
131,23,0.285,YES
132,22,0.39833333333333326,NO
133,8,0.35679216224951504,YES
134,5,0.32666666666666666,NO
135,1,0.1680174635735782,NO
136,9,0.24,NO
137,4,0.025383837875597646,NO
138,15,0.45426190476190476,NO
139,2,0.11490905903805888,NO
140,1,0.03705002105902938,NO
141,6,0.3,NO
142,1,0.03705002105902938,NO
143,5,0.0,NO
144,13,0.25378968253968254,NO
145,5,0.13232142857142853,NO
146,5,0.0011111111111111111,NO
147,17,0.0175,NO
148,16,0.29329761904761903,NO
149,2,0.11490905903805888,NO
150,13,0.63,NO
151,43,0.11,YES
152,21,0.18,NO
153,27,0.74,NO
154,2,0.06244913057844477,NO
155,41,0.42,NO
156,1,0.1680174635735782,NO
157,1,0.03705002105902938,NO
158,21,0.44,YES
159,8,0.44373809523809526,NO
160,4,0.025383837875597646,NO
161,8,0.2,NO
162,24,0.045,YES
163,8,0.0,NO
164,4,0.025383837875597646,NO
165,2,0.11490905903805888,NO
166,14,0.11533333333333333,YES
167,7,0.23730163876371282,NO
168,4,0.08872683459359328,NO
169,1,0.03705002105902938,NO
170,3,0.04215593898090328,NO
171,1,0.03705002105902938,NO
172,3,0.062156441722756826,NO
173,17,0.31,YES
174,5,0.7546666666666667,NO
175,0,0.01588685289785675,NO
176,0,0.01588685289785675,NO
177,8,0.07669232238349885,NO
178,7,0.05123549257759783,NO
179,1,0.03705002105902938,NO
180,6,0.44,NO
181,1,0.03705002105902938,NO
182,1,0.03705002105902938,NO
183,1,0.03705002105902938,NO
184,7,0.011583333333333333,NO
185,7,0.0,NO
186,1,0.03705002105902938,NO
187,16,0.12233333333333335,NO
188,1,0.03705002105902938,NO
189,1,0.03705002105902938,NO
190,1,0.03705002105902938,NO
191,0,0.01588685289785675,NO
192,15,0.07916666666666666,NO
193,2,0.11490905903805888,NO
194,1,0.03705002105902938,NO
195,1,0.03705002105902938,NO
196,1,0.03705002105902938,NO
197,1,0.03705002105902938,NO
198,15,0.16550000000000004,NO
199,21,0.3,NO
200,3,0.062156441722756826,NO
201,0,0.01588685289785675,NO
202,1,0.03705002105902938,NO
203,10,0.19,NO
204,29,0.35333333333333333,NO
205,18,0.25666666666666665,NO
206,4,0.1554935064935065,NO
207,1,0.03705002105902938,NO
208,51,0.165,YES
209,8,0.0,NO
210,7,0.21637133373162776,NO
211,1,0.03705002105902938,NO
212,3,0.04215593898090328,NO
213,4,0.025383837875597646,NO
214,1,0.03705002105902938,NO
215,1,0.03705002105902938,NO
216,0,0.01588685289785675,NO
217,0,0.01588685289785675,NO
218,0,0.01588685289785675,NO
219,0,0.7710662278897573,NO
220,0,0.7761711229946525,NO
221,0,0.7561711229946525,NO
222,0,0.7710662278897573,NO
223,0,0.7761711229946525,NO
224,0,0.01588685289785675,NO
225,1,0.47658260759307275,NO
226,1,0.03705002105902938,NO
227,1,0.47658260759307275,NO
228,1,0.03705002105902938,NO
229,5,0.0,NO
230,4,0.08872683459359328,NO
231,8,0.35679216224951504,NO
232,11,0.32768659118659116,NO
233,9,0.46,NO
234,10,0.54,NO
235,10,0.0,NO
236,1,0.03705002105902938,NO
237,20,0.19933333333333333,YES
238,13,0.2681428571428572,NO
239,18,0.0033333333333333335,YES
