ID,Size,Predicted %,Actual value
0,4,0.02042188058634251,NO
1,1,0.03816917418923437,NO
2,2,0.1132177753097193,NO
3,4,0.02042188058634251,NO
4,13,0.2500875656742557,NO
5,69,0.9993002099370188,NO
6,9,1.7513134851138352E-4,NO
7,50,6.997900629811056E-4,NO
8,2,0.05885989860269568,NO
9,88,6.997900629811056E-4,NO
10,2,5.0050050050050046E-5,NO
11,1,0.5,NO
12,3,0.0500315324784528,NO
13,1,0.03816917418923437,NO
14,1,0.03816917418923437,NO
15,1,0.03816917418923437,NO
16,50,6.997900629811056E-4,NO
17,1,0.03816917418923437,NO
18,8,6.997900629811056E-4,NO
19,113,0.9993002099370188,NO
20,2,0.1132177753097193,NO
21,8,6.997900629811056E-4,NO
22,26,0.9993002099370188,NO
23,1,0.03816917418923437,NO
24,15,0.2500875656742557,NO
25,11,0.14292863577219497,NO
26,8,7.785130400934214E-5,NO
27,108,0.9993002099370188,NO
28,2,0.1132177753097193,NO
29,17,2.3348120476301656E-4,NO
30,3,1.7513134851138352E-4,NO
31,1,0.03816917418923437,NO
32,1,0.03816917418923437,NO
33,1,0.03816917418923437,NO
34,1,0.03816917418923437,YES
35,22,6.997900629811056E-4,NO
36,4,6.997900629811056E-4,NO
37,18,6.997900629811056E-4,NO
38,3,0.041675588344071784,NO
39,49,6.997900629811056E-4,NO
40,1,0.03816917418923437,NO
41,4,0.16674451191032227,NO
42,27,0.9993002099370188,YES
43,23,0.9993002099370188,YES
44,11,0.9993002099370188,YES
45,12,3.501400560224089E-4,NO
46,12,0.9993002099370188,NO
47,5,2.1234578387446112E-5,YES
48,7,0.9993002099370188,NO
49,15,6.997900629811056E-4,YES
50,9,0.9993002099370188,YES
51,1,0.03816917418923437,NO
52,15,0.5,YES
53,12,6.997900629811056E-4,NO
54,3,3.501400560224089E-4,NO
55,7,1.7513134851138352E-4,NO
56,3,0.5,NO
57,5,6.997900629811056E-4,NO
58,3,0.0500315324784528,YES
59,4,3.501400560224089E-4,NO
60,1,0.03816917418923437,NO
61,2,0.1132177753097193,NO
62,15,6.997900629811056E-4,YES
63,1,0.03816917418923437,NO
64,1,0.03816917418923437,NO
65,1,0.16670559383393668,NO
66,11,6.997900629811056E-4,NO
67,1,0.03816917418923437,NO
68,1,0.03816917418923437,NO
69,25,0.9993002099370188,NO
70,0,0.01563030362754437,NO
