ID,Size,Predicted %,Actual value
0,4,3.063624489443284E-4,NO
1,1,0.07194282365769004,NO
2,2,3.4058822050047884E-5,NO
3,4,4.378906183356744E-5,NO
4,13,3.063624489443284E-4,NO
5,69,3.063624489443284E-4,NO
6,9,3.063624489443284E-4,NO
7,50,3.063624489443284E-4,NO
8,2,1.393371532566505E-5,NO
9,88,3.063624489443284E-4,NO
10,2,3.063624489443284E-4,NO
11,1,1.393371532566505E-5,NO
12,3,1.5322816782890753E-4,NO
13,1,1.1700364984094081E-6,NO
14,1,0.07194282365769004,NO
15,1,0.07194282365769004,NO
16,50,3.063624489443284E-4,NO
17,1,0.07194282365769004,NO
18,8,3.063624489443284E-4,NO
19,117,3.063624489443284E-4,YES
20,2,2.189548969973606E-5,NO
21,8,3.063624489443284E-4,NO
22,26,3.063624489443284E-4,NO
23,1,0.07194282365769004,NO
24,15,3.063624489443284E-4,NO
25,11,3.063624489443284E-4,NO
26,8,3.063624489443284E-4,NO
27,108,3.063624489443284E-4,NO
28,2,0.27027407689438016,NO
29,17,3.063624489443284E-4,NO
30,3,3.063624489443284E-4,NO
31,1,0.07194282365769004,NO
32,1,0.07194282365769004,NO
33,1,0.07194282365769004,NO
34,2,0.999969346851353,YES
35,1,1.1700364984094081E-6,NO
36,1,1.021625480059728E-4,NO
37,1,3.063624489443284E-4,NO
38,1,0.07194282365769004,NO
39,1,0.07194282365769004,NO
40,3,1.613370464999709E-5,NO
41,1,0.07194282365769004,NO
42,18,3.063624489443284E-4,NO
43,3,4.378906183356744E-5,NO
44,52,3.063624489443284E-4,NO
45,7,3.063624489443284E-4,NO
46,10,3.063624489443284E-4,NO
47,1,0.07194282365769004,NO
48,1,3.831584855813693E-5,NO
49,4,6.130253906245557E-5,NO
50,1,0.6451584194610241,NO
51,36,3.063624489443284E-4,NO
52,32,3.063624489443284E-4,NO
53,24,0.999969346851353,NO
54,14,3.063624489443284E-4,NO
55,0,3.523541605149053E-6,NO
56,1,1.1700364984094081E-6,NO
57,1,0.07194282365769004,NO
58,2,0.27027407689438016,NO
59,12,3.063624489443284E-4,NO
60,12,3.063624489443284E-4,NO
61,4,3.063624489443284E-4,NO
62,22,3.063624489443284E-4,NO
63,2,3.063624489443284E-4,NO
64,28,3.063624489443284E-4,NO
65,1,0.07194282365769004,NO
66,10,3.063624489443284E-4,NO
67,1,0.07194282365769004,NO
68,7,3.063624489443284E-4,NO
69,7,3.063624489443284E-4,NO
70,1,3.063624489443284E-4,NO
71,21,3.063624489443284E-4,YES
72,12,3.063624489443284E-4,NO
73,3,3.063624489443284E-4,NO
74,6,3.063624489443284E-4,NO
75,7,3.063624489443284E-4,NO
76,9,3.063624489443284E-4,NO
77,15,3.063624489443284E-4,NO
78,3,3.063624489443284E-4,NO
79,1,0.07194282365769004,NO
80,2,3.4058822050047884E-5,NO
81,27,3.063624489443284E-4,NO
82,10,3.063624489443284E-4,NO
83,17,3.063624489443284E-4,NO
84,15,3.063624489443284E-4,NO
85,1,0.07194282365769004,NO
86,1,0.07194282365769004,NO
87,1,0.07194282365769004,NO
88,1,0.6451584194610241,NO
89,11,3.063624489443284E-4,NO
90,1,1.1700364984094081E-6,NO
91,1,0.07194282365769004,NO
92,28,3.063624489443284E-4,NO
93,0,2.3223398189807163E-6,NO
94,0,3.063624489443284E-4,YES
95,0,3.063624489443284E-4,YES
96,0,1.021625480059728E-4,NO
97,0,1.021625480059728E-4,YES
98,0,1.021625480059728E-4,YES
99,0,3.063624489443284E-4,YES
100,14,1.5322816782890753E-4,NO
101,7,3.063624489443284E-4,NO
102,12,3.063624489443284E-4,YES
103,12,3.063624489443284E-4,NO
104,16,3.063624489443284E-4,YES
105,8,3.063624489443284E-4,NO
106,6,3.063624489443284E-4,NO
107,2,3.4058822050047884E-5,NO
108,2,2.0435850046812884E-5,NO
109,3,3.063624489443284E-4,NO
110,1,3.063624489443284E-4,NO
111,13,3.063624489443284E-4,NO
112,29,3.063624489443284E-4,NO
113,9,3.063624489443284E-4,NO
114,1,1.1700364984094081E-6,NO
115,1,9.289229839432814E-6,NO
116,10,3.063624489443284E-4,NO
117,4,7.662582514924976E-5,NO
118,2,3.063624489443284E-4,NO
119,33,0.999969346851353,NO
120,5,1.5322816782890753E-4,NO
121,1,0.07194282365769004,NO
122,18,3.063624489443284E-4,NO
123,1,0.07194282365769004,NO
124,1,0.07194282365769004,NO
125,9,3.063624489443284E-4,NO
126,5,1.0947984561351222E-5,NO
127,42,3.063624489443284E-4,NO
128,3,1.2772602043493101E-5,YES
129,1,1.1700364984094081E-6,NO
130,0,2.3223398189807163E-6,NO
131,0,4.508051706533432E-6,NO
132,11,3.063624489443284E-4,NO
133,12,3.063624489443284E-4,NO
134,3,2.5544551546203645E-5,NO
135,22,3.063624489443284E-4,NO
136,10,3.063624489443284E-4,NO
137,14,3.063624489443284E-4,NO
138,4,1.5322816782890753E-4,NO
139,11,3.063624489443284E-4,NO
140,10,3.063624489443284E-4,NO
141,6,3.063624489443284E-4,NO
142,1,1.1700364984094081E-6,NO
143,2,3.063624489443284E-4,NO
144,0,1.5322816782890753E-4,NO
145,0,6.3863825924699025E-6,NO
146,0,2.3223398189807163E-6,NO
147,1,0.07194282365769004,NO
148,1,0.07194282365769004,NO
149,2,1.5322816782890753E-4,NO
150,12,3.063624489443284E-4,NO
151,2,2.189548969973606E-5,NO
152,0,3.523541605149053E-6,NO
153,0,2.3223398189807163E-6,NO
154,0,2.3223398189807163E-6,NO
155,1,0.07194282365769004,NO
156,23,0.999969346851353,YES
157,15,3.063624489443284E-4,NO
158,10,3.063624489443284E-4,NO
159,19,3.063624489443284E-4,NO
160,1,1.1700364984094081E-6,NO
