ID,Size,Predicted %,Actual value
0,4,0.009201848667543467,NO
1,1,0.0016838947835657975,NO
2,2,0.0035675088504641254,NO
3,4,0.005810373106406441,NO
4,13,0.7391027744788992,NO
5,69,1.0,NO
6,9,0.15676129488223972,NO
7,50,1.0,NO
8,2,0.002640387390256827,NO
9,88,1.0,NO
10,2,0.9999704092342516,NO
11,1,0.015441252438716978,NO
12,3,0.004872027766345673,NO
13,1,0.00202070033560529,NO
14,1,0.0016838947835657975,NO
15,1,0.0016838947835657975,NO
16,50,0.9999999999999974,NO
17,1,0.0016838947835657975,NO
18,8,0.22181991373365326,NO
19,113,1.0,NO
20,2,0.004279451951558288,NO
21,8,0.4251723338248222,NO
22,26,0.9999999999003989,NO
23,1,0.0016838947835657975,NO
24,15,0.9686619698090497,NO
25,11,0.14411165254948607,NO
26,8,0.039709641720243646,NO
27,108,1.0,NO
28,2,0.0018245495304659099,NO
29,17,0.9999703508320302,NO
30,3,0.8992382772066954,NO
31,1,0.0016838947835657975,NO
32,1,0.0016838947835657975,NO
33,1,0.0016838947835657975,NO
34,1,0.003170451602332094,YES
35,22,1.0,NO
36,4,0.999999959385538,NO
37,18,0.9999978686626458,NO
38,3,0.005564939890745772,NO
39,49,1.0,NO
40,1,0.00202070033560529,NO
41,4,0.010846045936135586,NO
42,27,1.0,YES
43,23,0.9999999341852277,YES
44,11,0.9999999985309235,YES
45,12,0.9994789451637694,NO
46,12,0.8020794084902089,NO
47,5,0.0072468148301225235,YES
48,7,0.9780216794661675,NO
49,15,0.9999608386733433,YES
50,9,0.999994331482791,YES
51,1,0.0016838947835657975,NO
52,15,1.0,YES
53,12,0.9999999994620853,NO
54,3,0.9485440837349155,NO
55,7,0.9739014272638151,NO
56,3,0.01927238643541073,NO
57,5,0.9854340063576287,NO
58,3,0.003435221704461924,YES
59,4,0.9996225545683755,NO
60,1,0.0016838947835657975,NO
61,2,0.0035675088504641254,NO
62,15,0.999999999999972,YES
63,1,0.0016838947835657975,NO
64,1,0.0016838947835657975,NO
65,1,0.7166908286980902,NO
66,11,0.9999999999946347,NO
67,1,0.00202070033560529,NO
68,1,0.0016838947835657975,NO
69,25,1.0,NO
70,0,0.0016341594946343086,NO
71,0,0.019173461477575687,NO
72,0,0.0017841856498302872,NO
73,0,0.0016760707826956244,NO
74,0,0.0016760707826956244,NO
75,0,0.0016760707826956244,NO
76,0,0.9404914230763034,NO
77,7,0.006693682980384577,NO
78,7,0.005582352530869488,NO
79,12,0.4049256938862441,NO
80,16,0.9897529218894192,NO
81,8,0.1766176944598744,NO
82,6,0.017707407701736948,NO
83,2,0.0035675088504641254,NO
84,2,0.002514445405533185,NO
85,2,0.0035675088504641254,NO
86,2,0.002514445405533185,YES
87,13,0.5583330648405298,NO
88,29,0.9999999999999724,NO
89,9,0.016729095888797597,NO
90,1,0.00202070033560529,NO
91,1,0.0025509242061901374,NO
92,10,0.061058144312679224,NO
93,4,0.00732769092543524,NO
94,3,0.002493321184649253,YES
95,29,0.9999999999911366,YES
96,5,0.026715491662245943,NO
97,1,0.0016838947835657975,NO
98,18,0.9942760411381475,NO
99,1,0.0016838947835657975,NO
100,1,0.0016838947835657975,NO
101,9,0.037061572757216665,NO
102,42,1.0,NO
103,2,0.004279451951558288,NO
104,3,0.002493321184649253,NO
105,11,0.11115442960721204,NO
106,10,0.283329557232892,NO
107,14,0.9987515347533957,NO
108,4,0.00803559043318069,NO
109,11,0.43879802214971503,YES
110,6,0.05339314156911498,NO
111,2,0.002640387390256827,NO
112,2,0.023081441525288075,YES
113,0,0.7302297374300375,NO
114,0,0.002475643957690797,NO
115,1,0.0016838947835657975,NO
116,1,0.0016838947835657975,NO
117,19,0.9999742301587392,NO
118,15,0.9908665835843803,NO
119,10,0.9982647527458526,NO
120,19,0.9999999997777209,NO
121,1,0.00202070033560529,NO
122,17,0.998878535897084,NO
123,2,0.0035675088504641254,NO
124,9,0.9999999981291138,NO
125,31,1.0,NO
126,13,0.9999989308524088,NO
127,5,0.03912837961307109,NO
128,5,0.03912837961307109,NO
129,37,1.0,NO
130,8,1.0,YES
131,23,0.9999999938294617,YES
132,22,0.9999999999993144,NO
133,8,0.009748649445976141,YES
134,5,0.9003924770522365,NO
135,1,0.18461932321970434,NO
136,9,0.5007133862239886,NO
137,4,0.005810373106406441,NO
138,15,0.9999477493710299,NO
139,2,0.0018245495304659099,NO
140,1,0.0016838947835657975,NO
141,6,0.9999999999850575,NO
142,1,0.0016838947835657975,NO
143,5,0.011550608441132938,NO
144,13,0.9951958422574969,NO
145,5,0.896688683926588,NO
146,5,0.013510490030035415,NO
147,17,0.9999828447840482,NO
148,16,0.9702337044003755,NO
149,2,0.004279451951558288,NO
150,13,0.9999908710013371,NO
151,43,1.0,YES
152,21,1.0,NO
153,27,0.9999999999629229,NO
154,2,0.002640387390256827,NO
155,41,1.0,NO
156,1,0.7522741105486075,NO
157,1,0.0025509242061901374,NO
158,21,1.0,YES
159,8,0.18877421547097836,NO
160,4,0.012927682499220494,NO
161,8,0.9051669209434526,NO
162,24,0.9999998626315746,YES
163,8,0.10949125995414398,NO
164,4,0.004844980407612904,NO
165,2,0.004279451951558288,NO
166,14,0.7289947558005468,YES
167,7,0.01796650319558464,NO
168,4,0.007001914408018328,NO
169,1,0.00202070033560529,NO
170,3,0.004041461880331517,NO
171,1,0.0016838947835657975,NO
172,3,0.002493321184649253,NO
173,17,1.0,YES
174,5,0.8741327165633931,NO
175,0,0.002252227815065438,NO
176,0,0.0019610367443627552,NO
177,8,0.14732254477377238,NO
178,7,0.10067591890447707,NO
179,1,0.0016838947835657975,NO
180,6,0.1074497905618892,NO
181,1,0.002320730152764886,NO
182,1,0.00202070033560529,NO
183,1,0.00202070033560529,NO
184,7,0.024713354840541154,NO
185,7,0.9649412135027843,NO
186,1,0.0016838947835657975,NO
187,16,0.9998999143029692,NO
188,1,0.0016838947835657975,NO
189,1,0.00202070033560529,NO
190,1,0.0025509242061901374,NO
191,0,0.002360021425095661,NO
192,15,0.9997521501137622,NO
193,2,0.002514445405533185,NO
194,1,0.0016838947835657975,NO
195,1,0.0016838947835657975,NO
196,1,0.0016838947835657975,NO
197,1,0.0016838947835657975,NO
198,15,0.8504345389243714,NO
199,21,0.9999999999082524,NO
200,3,0.002493321184649253,NO
201,0,0.002475643957690797,NO
202,1,0.0016838947835657975,NO
203,10,0.9999892185474601,NO
204,29,0.9999999999864511,NO
205,18,0.9999992016708029,NO
206,4,0.007021107160010511,NO
207,1,0.0016838947835657975,NO
208,51,1.0,YES
209,8,0.04536481331263974,NO
210,7,0.0779934765902899,NO
211,1,0.0016838947835657975,NO
212,3,0.004041461880331517,NO
213,4,0.004844980407612904,NO
214,1,0.00202070033560529,NO
215,1,0.0016838947835657975,NO
216,0,0.002252227815065438,NO
217,0,0.0019610367443627552,NO
218,0,0.0019610367443627552,NO
219,0,0.0038004070453704114,NO
220,0,3.104788089445194E-57,NO
221,0,1.0,NO
222,0,1.6833201455098304E-61,NO
223,0,1.7948116278983192E-51,NO
224,0,0.0016341594946343086,NO
225,1,0.015441252438716978,NO
226,1,0.0016838947835657975,NO
227,1,0.015441252438716978,NO
228,1,0.0016838947835657975,NO
229,5,0.010016608348381233,NO
230,4,0.008827627860068363,NO
231,8,0.0799784920875999,NO
232,11,0.19526797387659026,NO
233,9,0.9941563560749029,NO
234,10,0.9981932428117145,NO
235,10,0.08262543637082244,NO
236,1,0.00202070033560529,NO
237,20,0.9999871036973104,YES
238,13,0.6866722469579711,NO
239,18,0.9998587993551246,YES
240,53,1.0,YES
241,1,0.002320730152764886,NO
242,17,0.9999329307361229,NO
243,43,1.0,NO
244,36,1.0,NO
245,10,0.9999979263624655,NO
246,25,1.0,NO
247,6,0.09700458465587077,NO
248,13,0.9339555427354757,NO
249,4,0.005839710154516423,YES
250,6,0.1742526588168586,NO
251,7,0.06858280166813953,NO
252,29,0.9999945337010506,NO
253,1,0.0016838947835657975,NO
254,1,0.0016838947835657975,NO
255,1,0.015441252438716978,NO
256,1,0.0016838947835657975,NO
257,1,0.0016838947835657975,NO
258,1,0.0016838947835657975,NO
259,1,0.0016838947835657975,NO
260,4,0.026441373919638963,YES
261,0,0.0016341594946343086,NO
262,0,0.0016341594946343086,NO
263,0,0.0016341594946343086,NO
264,0,0.0016341594946343086,NO
265,0,0.0016341594946343086,NO
266,0,0.0016341594946343086,NO
267,0,0.0016341594946343086,NO
268,3,0.0037755442280309544,NO
269,3,0.005564939890745772,NO
270,0,3.6880930740632543E-6,NO
271,0,0.01378708002675229,NO
272,0,0.01378708002675229,NO
273,0,0.01378708002675229,NO
274,0,0.013915703704959708,NO
275,0,1.0,NO
276,2,0.004279451951558288,NO
277,1,0.0016838947835657975,NO
278,1,0.0016838947835657975,YES
279,1,0.0016838947835657975,YES
280,5,0.04507932605012754,NO
281,1,0.0012204015782885727,NO
282,2,0.0018245495304659099,NO
283,2,0.002189426553970823,NO
284,2,0.002189426553970823,NO
285,7,0.013092627985453395,NO
286,1,0.0016838947835657975,NO
287,1,0.0016838947835657975,NO
288,1,0.0016838947835657975,NO
289,1,0.0016838947835657975,NO
290,3,0.004041461880331517,NO
291,2,0.0035675088504641254,NO
292,5,0.912118879161473,NO
293,1,0.0016838947835657975,NO
294,1,0.00202070033560529,NO
295,1,0.0016838947835657975,NO
296,4,0.003416123479876836,NO
297,2,0.002189426553970823,NO
298,4,0.0024794464575916718,NO
299,6,0.027775121052102763,NO
300,3,0.0020674262240535117,NO
301,1,0.00202070033560529,NO
302,1,0.0016838947835657975,NO
303,1,0.0016838947835657975,NO
304,3,0.8735050378392338,NO
305,1,0.0016838947835657975,NO
