ID,Size,Predicted %,Actual value
0,4,0.0031395088970738406,NO
1,1,4.968336895520639E-5,NO
2,2,1.7367915670602285E-4,NO
3,4,2.3829206698729462E-4,NO
4,13,0.01290614189408373,NO
5,69,1.0,NO
6,9,0.002778820578939233,NO
7,50,1.0,NO
8,2,5.2685740452123804E-5,NO
9,88,1.0,NO
10,2,0.927014994908899,NO
11,1,1.0247591609486186E-4,NO
12,3,2.1071011284984017E-4,NO
13,1,5.0135373009705094E-5,NO
14,1,4.968336895520639E-5,NO
15,1,4.968336895520639E-5,NO
16,50,0.9999999994772749,NO
17,1,4.968336895520639E-5,NO
18,8,0.006714135999734742,NO
19,117,1.0,YES
20,2,1.752590386967697E-4,NO
21,8,0.00459248464118578,NO
22,26,0.9999996169042702,NO
23,1,4.968336895520639E-5,NO
24,15,0.20110351425767503,NO
25,11,0.025160365235808387,NO
26,8,0.011196539781851067,NO
27,108,1.0,NO
28,2,5.22107443230697E-5,NO
29,17,0.9256872814719505,NO
30,3,0.007699387849832567,NO
31,1,4.968336895520639E-5,NO
32,1,4.968336895520639E-5,NO
33,1,4.968336895520639E-5,NO
34,2,0.08238131301066554,YES
35,1,5.0135373009705094E-5,NO
36,1,5.22107443230697E-5,NO
37,1,6.875183649392649E-4,NO
38,1,4.968336895520639E-5,NO
39,1,4.968336895520639E-5,NO
40,3,6.39207661625117E-5,NO
41,1,4.968336895520639E-5,NO
42,18,0.9911996158997156,NO
43,3,2.7001554747140314E-4,NO
44,52,1.0,NO
45,7,0.0015887684890985882,NO
46,10,0.9999993614393338,NO
47,1,4.968336895520639E-5,NO
48,1,5.008513039993075E-4,NO
49,4,3.709708696391384E-4,NO
50,1,4.963378101361591E-4,NO
51,36,1.0,NO
52,32,0.999999995939228,NO
53,24,1.0,NO
54,14,0.0027578689554792783,NO
55,0,4.4805373316200126E-5,NO
56,1,5.0135373009705094E-5,NO
57,1,4.968336895520639E-5,NO
58,2,5.22107443230697E-5,NO
59,12,0.017470958198221052,NO
60,12,0.009123324060281365,NO
61,4,0.0033068565868631817,NO
62,22,0.9949902685729434,NO
63,2,0.22037556642499656,NO
64,28,0.9999877661658325,NO
65,1,4.968336895520639E-5,NO
66,10,0.36870984381862526,NO
67,1,4.968336895520639E-5,NO
68,7,1.0,NO
69,7,0.0028241380959251132,NO
70,1,0.9999993134050406,NO
71,21,1.0,YES
72,12,0.22763901122294897,NO
73,3,3.8977225650311083E-4,NO
74,6,0.00800317610436744,NO
75,7,0.007026565825224037,NO
76,9,0.8810772506756652,NO
77,15,0.052897101100900054,NO
78,3,0.6305409025630674,NO
79,1,4.968336895520639E-5,NO
80,2,1.7367915670602285E-4,NO
81,27,0.9999965129256412,NO
82,10,0.02118279482808789,NO
83,17,0.1693512702156262,NO
84,15,0.998794590778786,NO
85,1,4.968336895520639E-5,NO
86,1,4.968336895520639E-5,NO
87,1,4.968336895520639E-5,NO
88,1,4.963378101361591E-4,NO
89,11,0.763815244074321,NO
90,1,5.0135373009705094E-5,NO
91,1,4.968336895520639E-5,NO
92,28,0.9999999999921356,NO
93,0,4.440142065437845E-5,NO
94,0,4.1694040382442293E-4,YES
95,0,5.09474862765765E-5,YES
96,0,4.8433394020050874E-4,NO
97,0,4.8433394020050874E-4,YES
98,0,4.8433394020050874E-4,YES
99,0,0.32032326640285774,YES
100,14,0.06741927982191771,NO
101,7,0.0011805884184685096,NO
102,12,0.9999967688445396,YES
103,12,0.00810433700106271,NO
104,16,0.17696098037804092,YES
105,8,0.0017585248872349216,NO
106,6,5.982625645671789E-4,NO
107,2,1.7367915670602285E-4,NO
108,2,6.690870973201703E-5,NO
109,3,0.001969580072201885,NO
110,1,8.144480877312558E-4,NO
111,13,0.01290614189408373,NO
112,29,0.9999999293910236,NO
113,9,3.8914107420457924E-4,NO
114,1,5.0135373009705094E-5,NO
115,1,1.0179088223874605E-4,NO
116,10,0.001916487598428177,NO
117,4,4.8371552153436974E-4,NO
118,2,7.020193855515893E-4,NO
119,33,0.9999985727030456,NO
120,5,5.093524809416883E-4,NO
121,1,4.968336895520639E-5,NO
122,18,0.2885675334188236,NO
123,1,4.968336895520639E-5,NO
124,1,4.968336895520639E-5,NO
125,9,0.009114832557430482,NO
126,5,9.837132653308038E-5,NO
127,42,0.9999999999999984,NO
128,3,2.126267773309461E-4,YES
129,1,5.0135373009705094E-5,NO
130,0,4.440142065437845E-5,NO
131,0,5.690109069092568E-5,NO
132,11,0.012393766348678769,NO
133,12,0.006203013081515132,NO
134,3,6.33444854047351E-5,NO
135,22,0.9953065710432094,NO
136,10,0.5333175118804631,NO
137,14,0.998516287811744,NO
138,4,3.0260589908053274E-4,NO
139,11,0.05474442226075792,NO
140,10,0.0300074703991931,NO
141,6,0.7566521313141957,NO
142,1,5.0135373009705094E-5,NO
143,2,0.004700432561398842,NO
144,0,6.1684668605757E-4,NO
145,0,9.096977348534716E-5,NO
