ID,Size,Predicted %,Actual value
0,4,1.2879958784131891E-4,NO
1,1,0.17514133751964517,NO
2,2,1.4314342971657602E-5,NO
3,4,1.8404004711425208E-5,NO
4,13,1.2879958784131891E-4,NO
5,69,0.9998712004121587,NO
6,9,1.2879958784131891E-4,NO
7,50,1.2879958784131891E-4,NO
8,2,5.855966644413993E-6,NO
9,88,1.2879958784131891E-4,NO
10,2,1.2879958784131891E-4,NO
11,1,1.8671346950969042E-6,NO
12,3,3.2206119162640905E-5,NO
13,1,4.88002459532396E-7,NO
14,1,0.17514133751964517,NO
15,1,0.17514133751964517,NO
16,50,1.2879958784131891E-4,NO
17,1,0.17514133751964517,NO
18,8,1.2879958784131891E-4,NO
19,117,1.2879958784131891E-4,YES
20,2,9.202171712524156E-6,NO
21,8,1.2879958784131891E-4,NO
22,26,1.2879958784131891E-4,NO
23,1,0.17514133751964517,NO
24,15,1.2879958784131891E-4,NO
25,11,1.2879958784131891E-4,NO
26,8,1.2879958784131891E-4,NO
27,108,1.2879958784131891E-4,NO
28,2,0.031253774367315384,NO
29,17,1.2879958784131891E-4,NO
30,3,1.2879958784131891E-4,NO
31,1,0.17514133751964517,NO
32,1,0.17514133751964517,NO
33,1,0.17514133751964517,NO
34,2,0.9998712004121587,YES
35,1,4.88002459532396E-7,NO
36,1,0.031253774367315384,NO
37,1,1.2879958784131891E-4,NO
38,1,0.17514133751964517,NO
39,1,0.17514133751964517,NO
40,3,6.441555764548254E-6,NO
41,1,0.17514133751964517,NO
42,18,1.2879958784131891E-4,NO
43,3,1.8404004711425208E-5,NO
44,52,1.2879958784131891E-4,NO
45,7,6.440808965606081E-5,NO
46,10,1.2879958784131891E-4,NO
47,1,0.17514133751964517,NO
48,1,1.610357821507939E-5,NO
49,4,2.576522724930434E-5,NO
50,1,0.5,NO
51,36,1.2879958784131891E-4,NO
52,32,1.2879958784131891E-4,NO
53,24,0.9998712004121587,NO
54,14,1.2879958784131891E-4,NO
55,0,1.4640045208459604E-6,NO
56,1,4.88002459532396E-7,NO
57,1,0.17514133751964517,NO
58,2,0.031253774367315384,NO
59,12,1.2879958784131891E-4,NO
60,12,1.2879958784131891E-4,NO
61,4,1.2879958784131891E-4,NO
62,22,1.2879958784131891E-4,NO
63,2,1.2879958784131891E-4,NO
64,28,0.9998712004121587,NO
65,1,0.17514133751964517,NO
66,10,1.2879958784131891E-4,NO
67,1,0.17514133751964517,NO
68,7,1.2879958784131891E-4,NO
69,7,1.2879958784131891E-4,NO
70,1,1.2879958784131891E-4,NO
71,21,1.2879958784131891E-4,YES
72,12,1.2879958784131891E-4,NO
73,3,1.2879958784131891E-4,NO
74,6,1.2879958784131891E-4,NO
75,7,1.2879958784131891E-4,NO
76,9,1.2879958784131891E-4,NO
77,15,1.2879958784131891E-4,NO
78,3,1.2879958784131891E-4,NO
79,1,0.17514133751964517,NO
80,2,1.4314342971657602E-5,NO
81,27,1.2879958784131891E-4,NO
82,10,6.440808965606081E-5,NO
83,17,1.2879958784131891E-4,NO
84,15,1.2879958784131891E-4,NO
85,1,0.17514133751964517,NO
86,1,0.17514133751964517,NO
87,1,0.17514133751964517,NO
88,1,0.5,NO
89,11,1.2879958784131891E-4,NO
90,1,4.88002459532396E-7,NO
91,1,0.17514133751964517,NO
92,28,1.2879958784131891E-4,NO
93,0,9.686656050091636E-7,NO
94,0,1.2879958784131891E-4,YES
95,0,0.031253774367315384,YES
96,0,0.5,NO
97,0,0.5,YES
98,0,0.5,YES
99,0,1.2879958784131891E-4,YES
100,14,6.440808965606081E-5,NO
101,7,1.2879958784131891E-4,NO
102,12,1.2879958784131891E-4,YES
103,12,1.2879958784131891E-4,NO
104,16,1.2879958784131891E-4,YES
105,8,1.2879958784131891E-4,NO
106,6,4.294057025077293E-5,NO
107,2,1.4314342971657602E-5,NO
108,2,8.051918772243425E-6,NO
109,3,1.2879958784131891E-4,NO
110,1,1.2879958784131891E-4,NO
111,13,1.2879958784131891E-4,NO
112,29,1.2879958784131891E-4,NO
113,9,1.2879958784131891E-4,NO
114,1,4.88002459532396E-7,NO
115,1,3.789170550566481E-6,NO
116,10,6.440808965606081E-5,NO
117,4,3.2206119162640905E-5,NO
118,2,1.2879958784131891E-4,NO
119,33,0.9998712004121587,NO
120,5,6.440808965606081E-5,NO
121,1,0.17514133751964517,NO
122,18,1.2879958784131891E-4,NO
123,1,0.17514133751964517,NO
124,1,0.17514133751964517,NO
125,9,3.2206119162640905E-5,NO
126,5,1.8404004711425208E-5,NO
127,42,1.2879958784131891E-4,NO
128,3,5.36797466315959E-6,YES
129,1,4.88002459532396E-7,NO
130,0,9.686656050091636E-7,NO
131,0,1.8945924542171733E-6,NO
132,11,1.2879958784131891E-4,NO
133,12,1.2879958784131891E-4,NO
134,3,1.0735834066948662E-5,NO
135,22,1.2879958784131891E-4,NO
136,10,1.2879958784131891E-4,NO
137,14,1.2879958784131891E-4,NO
138,4,6.440808965606081E-5,NO
139,11,1.2879958784131891E-4,NO
140,10,1.2879958784131891E-4,NO
141,6,1.2879958784131891E-4,NO
142,1,4.88002459532396E-7,NO
143,2,1.2879958784131891E-4,NO
144,0,6.440808965606081E-5,NO
145,0,2.6292264815691223E-6,NO
146,0,9.686656050091636E-7,NO
147,1,0.17514133751964517,NO
148,1,0.17514133751964517,NO
149,2,2.576522724930434E-5,NO
150,12,1.2879958784131891E-4,NO
151,2,9.202171712524156E-6,NO
152,0,1.4640045208459604E-6,NO
153,0,9.686656050091636E-7,NO
154,0,9.686656050091636E-7,NO
155,1,0.17514133751964517,NO
156,23,1.2879958784131891E-4,YES
157,15,1.2879958784131891E-4,NO
158,10,1.2879958784131891E-4,NO
159,19,1.2879958784131891E-4,NO
160,1,4.88002459532396E-7,NO
161,17,1.2879958784131891E-4,NO
162,1,0.17514133751964517,NO
163,11,1.2879958784131891E-4,NO
164,2,6.440808965606081E-5,NO
165,2,1.4314342971657602E-5,NO
166,1,1.2879958784131891E-4,NO
167,13,6.440808965606081E-5,NO
168,1,4.88002459532396E-7,NO
169,34,0.9998712004121587,YES
170,13,1.2879958784131891E-4,NO
171,5,1.2879958784131891E-4,NO
172,5,1.2879958784131891E-4,NO
173,37,1.2879958784131891E-4,NO
174,12,0.9998712004121587,NO
175,1,0.17514133751964517,NO
176,1,0.17514133751964517,NO
177,26,1.2879958784131891E-4,NO
178,22,1.2879958784131891E-4,NO
179,9,1.2879958784131891E-4,NO
180,2,0.031253774367315384,NO
181,8,4.294057025077293E-5,NO
182,4,3.578662582219773E-6,NO
183,5,1.2879958784131891E-4,NO
184,1,1.2879958784131891E-4,NO
185,11,0.9998712004121587,NO
186,4,1.8404004711425208E-5,NO
187,16,1.2879958784131891E-4,NO
188,31,1.2879958784131891E-4,NO
189,2,0.031253774367315384,NO
190,1,0.17514133751964517,NO
191,1,0.17514133751964517,NO
192,6,1.2879958784131891E-4,NO
193,1,0.17514133751964517,NO
