ID,Size,PredictedProbability,ActualValue
0,3,5.6666120263045036E-5,NO
1,0,1.622926042805585E-5,NO
2,2,2.0006363724475426E-5,NO
3,1,1.9119756330360507E-5,NO
4,0,1.7614122231756225E-5,NO
5,35,0.9999894789366687,NO
6,7,1.357245491268269E-4,NO
7,0,4.558321805991388E-5,NO
8,0,6.653012152437565E-5,NO
9,2,3.4407122545196624E-5,NO
10,1,1.7720518946834425E-5,NO
11,7,5.377469809171201E-5,NO
12,0,4.199945555714314E-5,NO
13,1,1.6327292131297015E-5,NO
14,0,4.199945555714314E-5,NO
15,1,1.6327292131297015E-5,NO
16,1,1.7720518946834425E-5,NO
17,0,1.622926042805585E-5,NO
18,1,1.6327292131297015E-5,NO
19,1,1.7720518946834425E-5,NO
20,1,1.7720518946834425E-5,NO
21,1,1.7720518946834425E-5,NO
22,7,4.954695156045187E-5,NO
23,1,1.6327292131297015E-5,NO
24,1,1.6327292131297015E-5,NO
25,7,2.66203439753623E-4,NO
26,29,0.999445346577485,NO
27,2,4.797923959330073E-5,NO
28,0,3.312478262940421E-5,NO
29,1,1.7720518946834425E-5,NO
30,1,4.2369828682137986E-5,NO
31,1,1.7616520281647885E-5,NO
32,14,0.11432891111246651,NO
33,1,6.216375844413137E-5,NO
34,18,0.691195834739201,NO
35,1,1.6327292131297015E-5,NO
36,1,6.678863013234581E-5,NO
37,2,1.8296018206467223E-5,NO
38,1,6.216375844413137E-5,NO
39,20,0.22074407621544642,NO
40,12,6.339205630533953E-4,NO
41,1,4.598519322021425E-5,NO
42,1,2.474563117965394E-4,NO
43,9,4.3716705505957915E-4,YES
44,5,3.3001863492787727E-4,NO
45,1,1.6327292131297015E-5,NO
46,1,1.6327292131297015E-5,NO
47,0,1.7614122231756225E-5,NO
48,1,1.6327292131297015E-5,NO
49,6,2.445447700706526E-4,NO
50,6,0.9999999999992735,NO
51,1,6.153779612634739E-5,NO
52,0,1.7614122231756225E-5,NO
53,0,1.7614122231756225E-5,NO
54,0,2.7906470367025193E-4,NO
55,1,1.6327292131297015E-5,NO
56,7,0.001684578797493418,NO
57,49,1.0,YES
58,24,0.9999916474047044,NO
59,0,1.7614122231756225E-5,NO
60,7,6.503685160005754E-5,NO
61,1,1.7720518946834425E-5,NO
62,1,1.6327292131297015E-5,NO
63,0,1.622926042805585E-5,NO
64,1,1.7720518946834425E-5,NO
65,0,1.622926042805585E-5,NO
66,0,1.7614122231756225E-5,NO
67,1,4.598519322021425E-5,NO
68,0,2.7906470367025193E-4,NO
69,1,1.6327292131297015E-5,NO
70,6,9.43603049644592E-5,NO
71,3,3.260498695134821E-4,NO
72,1,1.9119756330360507E-5,NO
73,1,1.6327292131297015E-5,NO
74,1,1.7720518946834425E-5,NO
75,1,1.6327292131297015E-5,NO
76,18,0.9994478630241789,NO
77,62,1.0,NO
78,0,1.7614122231756225E-5,NO
79,0,3.312478262940421E-5,NO
80,13,0.0046457072352262445,NO
81,0,8.572082002889417E-5,NO
82,1,1.6327292131297015E-5,NO
83,1,1.6327292131297015E-5,NO
84,1,1.6327292131297015E-5,NO
85,15,0.9413210546037875,NO
86,1,1.6327292131297015E-5,NO
87,21,0.6006940833711991,YES
88,2,3.762350713844888E-5,NO
89,1,6.678863013234581E-5,NO
90,1,1.896472684630317E-4,NO
91,1,8.647671762744362E-5,NO
92,1,1.6327292131297015E-5,NO
93,1,2.755399106825183E-5,NO
94,2,1.8296018206467223E-5,NO
95,1,4.598519322021425E-5,NO
96,1,1.6327292131297015E-5,NO
97,1,1.7720518946834425E-5,NO
98,0,1.622926042805585E-5,NO
99,0,1.622926042805585E-5,NO
100,1,4.598519322021425E-5,NO
101,1,1.7720518946834425E-5,NO
102,0,1.7614122231756225E-5,NO
103,2,2.848712310880583E-5,NO
104,1,6.746800031752954E-5,NO
105,17,0.5437740436899414,NO
106,1,1.6327292131297015E-5,NO
107,1,0.988582182485008,NO
108,0,4.558321805991388E-5,NO
109,1,4.2369828682137986E-5,NO
110,1,1.7720518946834425E-5,NO
111,0,1.622926042805585E-5,NO
112,1,1.6327292131297015E-5,NO
113,1,1.6327292131297015E-5,NO
114,0,0.9955302407804321,NO
115,1,1.7720518946834425E-5,NO
116,1,4.2369828682137986E-5,NO
117,2,1.8296018206467223E-5,NO
118,1,1.6327292131297015E-5,NO
119,1,1.6327292131297015E-5,NO
120,2,0.0030494997394662857,NO
121,17,0.10560638004063054,NO
122,0,1.7614122231756225E-5,NO
123,11,0.002369508693449077,NO
124,1,4.2369828682137986E-5,NO
125,1,1.7720518946834425E-5,NO
126,1,1.6327292131297015E-5,NO
127,5,1.873588512009966E-4,NO
128,1,1.6327292131297015E-5,NO
129,1,1.6327292131297015E-5,NO
130,0,1.622926042805585E-5,NO
131,21,0.06730056511855624,NO
132,2,3.110825759499376E-5,NO
133,3,3.2949386381283345E-5,NO
134,0,4.558321805991388E-5,NO
135,1,1.6327292131297015E-5,NO
136,13,0.04974381702655426,NO
137,1,1.6327292131297015E-5,NO
138,0,8.572082002889417E-5,NO
139,1,4.598519322021425E-5,NO
140,0,1.7614122231756225E-5,NO
141,1,1.7720518946834425E-5,NO
142,0,1.622926042805585E-5,NO
143,1,1.6327292131297015E-5,NO
144,2,3.2936923462384345E-5,NO
145,14,0.05181905987198314,NO
146,1,8.647671762744362E-5,NO
147,6,1.124984325039327E-4,NO
148,3,8.290774621534342E-5,NO
149,0,4.199945555714314E-5,NO
150,22,0.9997252048740299,NO
151,1,1.6327292131297015E-5,NO
152,5,5.51884353626343E-5,NO
153,20,0.9983944808777697,NO
154,0,1.7614122231756225E-5,NO
155,2,0.9889373618806103,NO
156,2,2.334179316790509E-5,NO
157,1,4.598519322021425E-5,NO
158,1,1.6327292131297015E-5,NO
159,5,3.088696756314992E-5,NO
160,7,4.954695156045187E-5,NO
161,1,6.173815559425835E-5,NO
162,6,1.6568299250624795E-4,NO
163,1,1.7720518946834425E-5,NO
164,2,1.8296018206467223E-5,NO
165,22,0.9996642348743908,NO
166,1,1.6327292131297015E-5,NO
167,1,1.6327292131297015E-5,NO
168,1,3.672969077227492E-4,NO
169,0,1.7614122231756225E-5,NO
170,0,4.558321805991388E-5,NO
171,9,0.5956524533269724,NO
172,1,0.9976390264268874,NO
173,2,4.797923959330073E-5,NO
174,1,1.6327292131297015E-5,NO
175,0,2.7906470367025193E-4,NO
176,2,1.8296018206467223E-5,NO
177,1,1.7720518946834425E-5,NO
178,1,1.7616520281647885E-5,NO
179,1,4.2369828682137986E-5,NO
180,1,4.2369828682137986E-5,NO
181,0,1.622926042805585E-5,NO
182,3,2.1190445642151516E-5,NO
183,0,1.622926042805585E-5,NO
