ID,Size,PredictedProbability,ActualValue
0,1,5.085887179714663E-5,NO
1,1,1.5665412844134807E-5,NO
2,0,4.262839549692975E-5,NO
3,1,2.473682576337016E-5,NO
4,1,2.892962630417513E-5,NO
5,1,1.249281870970098E-4,NO
6,0,1.1067733601010716E-4,NO
7,0,2.115224965855009E-5,NO
8,115,1.0,NO
9,18,0.054871571224757144,NO
10,1,4.907946373887159E-4,NO
11,1,2.892962630417513E-5,NO
12,3,4.933614679155121E-5,NO
13,15,0.8799807566811461,NO
14,1,2.892962630417513E-5,NO
15,1,1.7635279644987904E-5,NO
16,1,2.473682576337016E-5,NO
17,13,0.9981981167560029,NO
18,1,2.1973731249841656E-5,NO
19,39,0.9999999999683172,NO
20,1,2.473682576337016E-5,NO
21,0,1.507976235661905E-5,NO
22,0,1.507976235661905E-5,NO
23,1,9.522659279602163E-5,NO
24,1,2.1973731249841656E-5,NO
25,1,1.5665412844134807E-5,NO
26,1,4.428390077167583E-5,NO
27,1,1.7635279644987904E-5,NO
28,5,3.980516463042431E-4,NO
29,13,0.007348415568979677,NO
30,1,4.057910534411857E-5,NO
31,1,1.326763759165536E-4,NO
32,5,0.03740841378482663,NO
33,32,0.9999999999999998,NO
34,1,1.7635279644987904E-5,NO
35,4,5.238759022088993E-4,NO
36,1,2.892962630417513E-5,NO
37,1,2.4910032778624084E-5,NO
38,1,2.1973731249841656E-5,NO
39,1,1.7635279644987904E-5,NO
40,28,0.9944994929022279,NO
41,3,3.780088029119492E-5,NO
42,0,1.896740784854215E-5,NO
43,115,1.0,NO
44,8,8.121061291326203E-4,NO
45,28,0.9999999909482612,NO
46,4,7.364925759214123E-4,NO
47,1,1.7635279644987904E-5,NO
48,1,4.057910534411857E-5,NO
49,11,5.31762918077358E-4,NO
50,3,6.376901800256628E-5,NO
51,1,1.7635279644987904E-5,NO
52,1,2.1973731249841656E-5,NO
53,13,0.017525251758824373,NO
54,1,1.7635279644987904E-5,NO
55,4,1.3212704539669137E-4,NO
