ID,Size,PredictedProbability,ActualValue
0,0,8.682051247657094E-5,NO
1,1,4.647370437176758E-5,NO
2,1,5.781809175392051E-5,NO
3,1,1.4904941600813975E-4,NO
4,0,4.806419299233762E-5,NO
5,30,0.9999940019013296,NO
6,4,3.868874388357903E-4,NO
7,5,1.417486564863052E-4,NO
8,1,4.647370437176758E-5,NO
9,1,5.781809175392051E-5,NO
10,1,4.647370437176758E-5,NO
11,1,6.816199520881983E-5,NO
12,1,3.9420971333269424E-5,NO
13,11,0.6546394506813528,NO
14,12,0.15494416151438614,NO
15,39,0.9999999999999181,NO
16,0,4.0770101223307694E-5,NO
17,1,4.647370437176758E-5,NO
18,0,4.0770101223307694E-5,NO
19,1,3.9420971333269424E-5,NO
20,13,0.0036667559299318974,NO
21,1,3.9420971333269424E-5,NO
22,37,1.0,NO
23,5,0.11392601399836204,NO
24,1,6.816199520881983E-5,NO
25,1,2.6740853290557797E-4,NO
26,1,5.781809175392051E-5,NO
27,8,4.772296674042371E-4,NO
28,1,3.9420971333269424E-5,NO
29,1,5.781809175392051E-5,NO
30,28,0.999999999832623,NO
31,4,0.0014983776036509597,NO
32,1,6.816199520881983E-5,NO
33,1,6.816199520881983E-5,NO
34,3,7.209019623065923E-5,NO
35,1,3.9420971333269424E-5,NO
36,4,1.0153483840026404E-4,NO
37,13,0.007642986717307406,NO
38,4,1.5430983328714907E-4,NO
39,3,1.057318957346713E-4,NO
40,1,3.9420971333269424E-5,NO
41,1,2.2687602394094755E-4,NO
42,2,6.721625320975041E-4,NO
43,0,4.806419299233762E-5,NO
44,0,7.04946787634215E-5,NO
45,1,7.3356817698747E-5,NO
46,1,3.9420971333269424E-5,NO
47,2,7.231930355365678E-4,NO
48,0,3.5237365195987325E-4,NO
49,1,4.647370437176758E-5,NO
50,1,5.781809175392051E-5,NO
51,1,6.816199520881983E-5,NO
52,1,6.816199520881983E-5,NO
53,9,0.4929262256938853,NO
54,0,4.806419299233762E-5,NO
55,1,4.647370437176758E-5,NO
56,7,3.8981005406401464E-4,NO
57,0,7.04946787634215E-5,NO
58,1,6.816199520881983E-5,NO
59,2,4.47366527041787E-5,NO
60,9,0.002816927927310805,NO
61,1,4.647370437176758E-5,NO
62,1,4.647370437176758E-5,NO
63,1,1.3250501497265196E-4,NO
64,1,5.781809175392051E-5,NO
65,41,1.0,NO
66,1,4.647370437176758E-5,NO
67,3,1.057318957346713E-4,NO
68,0,2.596680033019211E-4,NO
69,0,3.5237365195987325E-4,NO
70,2,5.274035430181446E-5,NO
71,4,5.880712075945448E-4,NO
72,5,2.530582659974171E-4,NO
73,2,0.05412026538708218,NO
74,3,7.209019623065923E-5,NO
75,2,6.635321871210314E-5,NO
76,22,0.9976353905878191,NO
77,6,3.369605332680551E-4,NO
78,2,4.616792308515013E-5,NO
79,0,8.682051247657094E-5,NO
80,1,6.816199520881983E-5,NO
81,28,0.9999999813392155,NO
82,1,3.9420971333269424E-5,NO
83,2,4.6714215483837906E-5,NO
84,10,0.017026445132933384,NO
85,1,6.816199520881983E-5,NO
86,16,1.0,NO
87,1,0.931042259338726,NO
88,12,0.9997444014671566,NO
89,1,0.0017238622784860869,NO
90,1,7.3356817698747E-5,NO
91,1,1.1923799780965468E-4,NO
92,1,0.0020339373729179717,NO
93,2,6.176842440158135E-5,NO
94,1,4.647370437176758E-5,NO
95,1,3.9420971333269424E-5,NO
96,0,1.2733540407433244E-4,NO
97,18,0.997952887361248,NO
98,7,0.11165969771793592,NO
99,1,6.816199520881983E-5,NO
100,1,3.9420971333269424E-5,NO
101,58,1.0,YES
102,1,4.2433145288384776E-5,NO
