ID,Size,PredictedProbability,ActualValue
0,1,4.093961183955543E-6,NO
1,9,6.457159324986018E-4,NO
2,1,9.734503017310748E-6,NO
3,1,2.2804296879978677E-5,NO
4,1,4.093961183955543E-6,NO
5,1,9.696748813563575E-6,NO
6,1,6.1271787262685E-4,NO
7,0,3.429817622196083E-6,NO
8,1,9.734503017310748E-6,NO
9,20,0.2150993318936868,NO
10,13,0.008551861088345318,NO
11,5,7.284570762718639E-5,NO
12,3,7.857448196280861E-4,NO
13,1,4.093961183955543E-6,NO
14,3,3.545571224290988E-5,NO
15,1,4.093961183955543E-6,NO
16,0,8.155329042684939E-6,NO
17,1,6.125223309833201E-5,NO
18,1,9.734503017310748E-6,NO
19,2,2.8255263999574E-5,NO
20,0,1.9104923860219624E-5,NO
21,1,9.734503017310748E-6,NO
22,5,7.365121174219924E-5,NO
23,0,1.0049656833292915E-4,NO
24,1,4.093961183955543E-6,NO
25,5,2.4262566183799042E-4,NO
26,9,0.016359761828749084,NO
27,1,4.093961183955543E-6,NO
28,9,0.2645260572499815,NO
29,11,0.006571232550143037,NO
30,15,0.8688684892635224,NO
31,1,9.696748813563575E-6,NO
32,12,0.13610225216878177,NO
33,1,4.093961183955543E-6,NO
34,3,1.4911544310475917E-5,NO
35,1,4.093961183955543E-6,NO
36,7,0.010676954900079368,NO
37,1,9.734503017310748E-6,NO
38,1,4.093961183955543E-6,NO
39,6,3.0729663882332435E-4,NO
40,1,4.093961183955543E-6,NO
41,6,0.013627623558248496,NO
42,0,8.155329042684939E-6,NO
43,4,1.305366162776395E-4,NO
44,1,9.734503017310748E-6,NO
45,1,5.84123268527838E-4,NO
46,1,4.093961183955543E-6,NO
47,1,4.093961183955543E-6,NO
48,1,2.2804296879978677E-5,NO
49,1,4.093961183955543E-6,NO
50,0,8.155329042684939E-6,NO
51,1,4.093961183955543E-6,NO
52,1,4.093961183955543E-6,NO
53,3,1.839059423187514E-5,NO
54,13,0.0341343726019255,NO
55,1,2.2804296879978677E-5,NO
56,1,6.1271787262685E-4,NO
57,1,4.093961183955543E-6,NO
58,13,0.061771846125861084,NO
59,1,4.093961183955543E-6,NO
60,13,0.005867528251416491,NO
