ID,Size,PredictedProbability,ActualValue
0,9,1.0,NO
1,1,0.0012570731448687197,NO
2,1,1.6644126599920958E-4,NO
3,1,0.11277731710739212,YES
4,0,1.5224202703486723E-4,NO
5,0,0.001149938229734464,NO
6,1,0.002212632018795176,NO
7,1,1.6644126599920958E-4,NO
8,1,0.002212632018795176,NO
9,1,1.507157189886193E-4,NO
10,1,0.002212632018795176,NO
11,1,1.6644126599920958E-4,NO
12,3,0.0029101491864032573,NO
13,1,0.01132084538878908,NO
14,1,8.588403524778713E-4,NO
15,5,0.002150342421447492,YES
16,0,0.005829520058367434,NO
17,3,0.5491284307864992,NO
18,1,1.6644126599920958E-4,NO
19,3,0.0051891833013803495,NO
20,32,1.0,NO
21,1,1.6644126599920958E-4,NO
22,0,0.0020242240042283206,NO
23,1,3.1611733571715447E-4,NO
24,0,0.0020242240042283206,NO
25,0,0.001149938229734464,NO
26,1,0.01084314068197186,NO
27,5,0.99992711432506,NO
28,0,2.8888046256250093E-8,NO
29,1,1.6644126599920958E-4,NO
30,5,0.02040339225032472,NO
31,1,0.002212632018795176,NO
32,9,0.012653302106994111,NO
33,1,1.6644126599920958E-4,NO
34,1,1.6644126599920958E-4,NO
35,1,1.6644126599920958E-4,NO
36,1,1.6644126599920958E-4,NO
37,15,0.9973743961396243,NO
38,1,1.6644126599920958E-4,NO
39,0,1.420393544215502E-4,NO
40,1,0.002212632018795176,NO
41,58,1.0,NO
42,3,0.3188102989090145,NO
43,11,0.9999998953438598,NO
44,7,0.03913765436957018,NO
45,53,1.0,NO
46,15,0.8497288565083451,NO
47,1,1.6644126599920958E-4,NO
48,12,0.011995406146671493,NO
49,1,1.6644126599920958E-4,NO
50,1,0.0015607236585601532,NO
51,1,3.158281162859344E-8,NO
52,1,0.002212632018795176,NO
53,1,1.6644126599920958E-4,NO
54,1,1.6644126599920958E-4,NO
55,8,0.06107270251195386,NO
56,21,0.9956189635953377,NO
57,1,0.002212632018795176,NO
58,6,0.010019971783650125,NO
59,1,1.6644126599920958E-4,NO
60,6,0.9999997304366669,NO
61,0,0.0020242240042283206,NO
62,0,1.5224202703486723E-4,NO
63,1,8.588403524778713E-4,NO
64,4,0.0035519609212523976,NO
65,1,1.6644126599920958E-4,NO
66,6,0.004362736061437785,NO
67,14,0.06677148287845626,NO
68,1,0.9999989601131871,NO
69,1,1.6644126599920958E-4,NO
70,0,1.420393544215502E-4,NO
71,1,1.6644126599920958E-4,NO
72,13,0.9959444601263272,NO
73,0,0.0020242240042283206,NO
74,1,1.6644126599920958E-4,NO
75,13,0.0015706353601186425,NO
76,3,0.6377640227362855,NO
77,7,0.0029882478721715367,NO
78,1,0.0012570731448687197,NO
79,1,0.11277731710739212,NO
80,12,0.9989082880906179,NO
81,1,1.6644126599920958E-4,NO
82,0,0.0020242240042283206,NO
83,9,0.9806174049251235,NO
84,1,1.6644126599920958E-4,NO
85,1,0.0012570731448687197,NO
86,13,0.9997746972052113,NO
87,3,0.9999999998549466,NO
88,21,0.9607416147740544,NO
89,5,0.008152151875456117,NO
90,24,0.9987078351531625,NO
91,3,0.0016538561899424693,NO
92,3,0.015917114110137895,NO
93,3,0.5491284307864992,NO
94,1,0.002212632018795176,NO
95,6,0.011275108210860233,NO
96,9,1.0,NO
97,1,1.6644126599920958E-4,NO
98,1,1.6644126599920958E-4,NO
99,1,0.002212632018795176,NO
100,3,0.010354189222838258,NO
101,6,0.07249838156527545,NO
102,1,1.6644126599920958E-4,NO
103,1,1.6644126599920958E-4,NO
104,10,0.04232711305400544,NO
105,1,3.0492429789305516E-5,NO
106,0,0.0020242240042283206,NO
107,1,0.002212632018795176,NO
108,1,1.6644126599920958E-4,NO
109,1,0.04198126969752879,NO
110,2,0.4386936014640653,NO
111,10,9.496714330037582E-4,NO
112,3,0.5491284307864992,NO
113,1,0.002212632018795176,NO
114,1,0.002212632018795176,NO
115,6,6.28216810083913E-4,NO
116,10,0.8729275950927714,NO
117,1,0.002212632018795176,NO
118,13,0.24037537606333617,NO
119,1,0.002212632018795176,NO
120,1,0.999999409769148,NO
121,1,0.0012570731448687197,NO
122,7,0.011900332744461069,NO
123,1,3.0492429789305516E-5,NO
124,1,1.6644126599920958E-4,NO
125,1,1.6644126599920958E-4,NO
126,1,0.002212632018795176,NO
127,0,0.0020242240042283206,NO
128,2,0.9999994460038669,NO
129,1,1.6644126599920958E-4,NO
130,7,0.005161504080150625,NO
131,1,1.6644126599920958E-4,NO
132,5,0.004076811917492876,NO
133,2,9.401119236047408E-4,NO
134,1,1.6644126599920958E-4,NO
135,1,0.002212632018795176,NO
136,1,1.6644126599920958E-4,NO
137,3,0.001556200163188242,NO
138,0,0.010225220457995102,NO
139,0,0.001149938229734464,NO
140,1,1.6644126599920958E-4,NO
141,2,0.012845698541946195,NO
142,1,0.002212632018795176,NO
143,0,0.0020242240042283206,NO
144,3,0.0029101491864032573,NO
145,7,0.0010292982356354932,NO
146,14,2.126490209203434E-6,NO
147,8,0.9971461849359262,NO
148,0,0.0020242240042283206,NO
149,1,0.002212632018795176,NO
150,14,0.9982787048536528,NO
151,1,0.002212632018795176,NO
152,1,1.6644126599920958E-4,NO
153,0,0.010225220457995102,NO
154,1,3.158281162859344E-8,NO
155,3,0.0029101491864032573,NO
156,0,0.0020242240042283206,NO
157,6,0.004451880427581174,NO
158,1,1.6644126599920958E-4,NO
159,67,1.0,NO
160,28,0.999997165614522,NO
161,6,0.9975068265383483,NO
162,1,1.6644126599920958E-4,NO
163,5,8.922802648770143E-4,NO
164,1,0.002212632018795176,NO
165,1,0.004194671533303788,NO
166,1,1.6644126599920958E-4,NO
167,1,0.002212632018795176,NO
168,1,0.002212632018795176,NO
169,3,3.9142683397664594E-4,NO
170,1,0.006457221635961482,NO
171,0,1.5224202703486723E-4,NO
172,1,0.002212632018795176,NO
173,1,0.002212632018795176,NO
174,1,1.6644126599920958E-4,NO
175,5,0.6069871033959854,NO
176,1,0.999999409769148,NO
177,21,0.9999999962301869,NO
178,1,8.588403524778713E-4,NO
179,0,7.749286703437186E-4,NO
180,4,0.680837022962495,NO
181,20,0.348589073732783,NO
182,1,0.002212632018795176,NO
183,0,0.3449763149922502,NO
184,1,0.002212632018795176,NO
185,0,1.420393544215502E-4,NO
186,17,0.9999451351277145,NO
187,0,0.0020242240042283206,NO
188,0,1.5224202703486723E-4,NO
189,8,0.7976824243662861,NO
190,1,1.6644126599920958E-4,NO
191,0,0.005829520058367434,NO
192,1,0.002212632018795176,NO
193,1,1.6644126599920958E-4,NO
194,1,0.002212632018795176,NO
195,39,0.9999973346451678,YES
196,1,0.9999989601131871,NO
197,1,1.6644126599920958E-4,NO
198,1,0.8553971302200908,NO
199,1,8.588403524778713E-4,NO
200,1,1.6644126599920958E-4,NO
201,7,0.045597286335906484,NO
202,5,0.007160416338239395,NO
203,3,0.9936711021629937,NO
204,15,0.022879870506152426,NO
205,0,0.001149938229734464,NO
206,5,0.6069871033959854,NO
207,1,0.01132084538878908,NO
208,0,0.0020242240042283206,NO
209,5,7.883267795184731E-4,NO
210,1,0.004194671533303788,NO
211,1,0.002212632018795176,NO
212,11,0.999987092148955,NO
213,1,1.6644126599920958E-4,NO
214,12,0.9864714588631781,NO
215,1,0.002212632018795176,NO
216,3,1.0,NO
217,1,0.999948597706355,NO
218,1,0.002212632018795176,NO
219,5,0.007160416338239395,NO
220,1,1.6644126599920958E-4,NO
221,0,0.0020242240042283206,NO
222,1,1.6644126599920958E-4,NO
223,0,0.0020242240042283206,NO
224,13,0.9999999999237881,NO
225,35,0.999975980626419,YES
226,1,0.002212632018795176,NO
227,1,0.999999999999974,NO
228,1,0.002212632018795176,NO
229,0,0.23013492584607245,NO
230,5,0.004076811917492876,NO
231,1,3.0492429789305516E-5,NO
232,9,0.03605904309791452,NO
233,1,1.6644126599920958E-4,NO
234,3,2.190523535683012E-4,NO
235,69,1.0,NO
236,1,0.002212632018795176,NO
237,9,0.22939891372640833,NO
238,0,0.010225220457995102,NO
239,0,0.0020242240042283206,NO
240,10,0.008262143101498608,NO
241,7,0.0029882478721715367,YES
242,0,0.0020242240042283206,NO
243,0,0.0020242240042283206,NO
244,0,0.0020242240042283206,NO
245,1,0.002212632018795176,NO
246,9,1.1683671733732522E-4,YES
247,1,0.04026247684691063,NO
248,9,0.0014624954534691909,NO
249,2,0.10896508957130606,NO
250,16,0.05921812488240785,NO
251,0,0.0020242240042283206,NO
252,1,5.742410972553456E-74,NO
253,1,1.6644126599920958E-4,NO
254,71,3.6241202617918504E-42,YES
255,0,0.3449763149922502,NO
256,1,1.6644126599920958E-4,NO
257,1,0.9999921375727739,NO
258,1,0.002212632018795176,NO
259,7,3.283726656072192E-9,NO
260,1,0.002212632018795176,NO
261,1,0.006457221635961482,NO
262,0,0.001149938229734464,NO
263,0,0.0020242240042283206,NO
264,13,0.04674262271051187,NO
265,8,3.711941158851657E-7,NO
266,1,0.002212632018795176,NO
267,3,0.5491284307864992,NO
268,1,0.002212632018795176,NO
269,1,0.9999994108517196,NO
270,1,8.588403524778713E-4,NO
271,1,0.002212632018795176,NO
272,1,0.01132084538878908,NO
273,0,0.0020242240042283206,NO
274,1,8.588403524778713E-4,NO
275,1,0.11277731710739212,YES
276,1,1.6644126599920958E-4,NO
277,1,0.0012570731448687197,NO
278,3,0.9936711021629937,NO
279,1,1.6644126599920958E-4,NO
280,1,0.9999999998329581,NO
281,1,1.6644126599920958E-4,NO
282,5,0.89043920396321,NO
283,1,1.6644126599920958E-4,NO
284,5,6.166254376754998E-4,NO
285,4,0.005874142602395832,NO
286,0,2.7890772423534523E-5,NO
287,4,0.003295278126503937,NO
288,1,0.002212632018795176,NO
289,0,1.5224202703486723E-4,NO
290,1,0.002212632018795176,NO
291,0,2.7890772423534523E-5,NO
292,1,1.6644126599920958E-4,NO
293,2,0.050269649207463546,NO
294,1,0.01132084538878908,NO
295,1,0.8553971302200908,NO
296,10,0.04045408330044281,NO
297,0,0.001149938229734464,NO
298,1,1.6644126599920958E-4,NO
299,3,0.0016538561899424693,NO
300,5,0.013381416684208617,NO
301,34,1.0,NO
302,1,1.6644126599920958E-4,NO
303,0,0.005829520058367434,NO
304,2,3.490429124584796E-8,NO
305,2,0.004633769754666696,NO
306,1,0.04198126969752879,NO
307,1,1.6644126599920958E-4,NO
308,4,0.5677227544706673,NO
309,3,0.5491284307864992,NO
310,1,1.6644126599920958E-4,NO
311,0,0.0020242240042283206,NO
312,1,1.6644126599920958E-4,NO
313,10,0.027702178510527878,NO
314,0,0.0020242240042283206,NO
315,1,1.6644126599920958E-4,NO
316,0,0.001149938229734464,NO
317,5,0.007160416338239395,NO
318,1,0.002212632018795176,NO
319,3,0.5491284307864992,NO
320,6,0.029212610017712654,NO
321,1,0.002212632018795176,NO
322,1,1.6644126599920958E-4,NO
323,1,0.004194671533303788,NO
324,1,1.6644126599920958E-4,NO
325,1,1.6644126599920958E-4,NO
326,0,2.7890772423534523E-5,NO
327,3,0.013473600002553498,NO
328,1,5.8189372063690505E-6,NO
329,1,1.6644126599920958E-4,NO
330,1,3.1611733571715447E-4,NO
331,0,0.0020242240042283206,NO
332,0,0.0020242240042283206,NO
333,1,0.002212632018795176,NO
334,91,1.0,NO
335,7,7.392935791505403E-4,NO
336,17,0.8881034845746116,NO
337,15,0.0024535253761770537,NO
338,7,0.01427813546006853,NO
339,1,0.01132084538878908,NO
340,1,1.6644126599920958E-4,NO
341,6,0.9911164124686775,NO
342,0,1.5224202703486723E-4,NO
343,1,1.6644126599920958E-4,NO
344,1,0.002212632018795176,NO
345,0,2.7890772423534523E-5,NO
346,3,0.5491284307864992,NO
347,7,0.029253464612314182,NO
348,1,0.002212632018795176,NO
349,1,0.002212632018795176,NO
350,9,0.01322943725383614,NO
351,1,0.002212632018795176,NO
352,1,1.6644126599920958E-4,NO
353,1,0.002212632018795176,NO
354,12,0.04492414486038166,NO
355,1,0.002212632018795176,NO
356,1,0.002212632018795176,NO
357,11,0.38328700219689366,NO
358,4,0.001873039718837535,NO
359,0,0.001149938229734464,NO
360,1,0.01132084538878908,NO
361,0,0.0012466425437385308,NO
362,0,0.0020242240042283206,NO
363,1,0.002212632018795176,NO
364,16,0.06376985827633704,NO
365,0,0.0020242240042283206,NO
366,1,0.9999921375727739,NO
367,1,0.01132084538878908,NO
368,1,0.999999999999974,NO
369,1,0.002212632018795176,NO
370,3,0.9915822397003116,NO
371,1,1.6644126599920958E-4,NO
372,2,1.8394222852473663E-4,NO
373,8,2.2478167885407887E-4,NO
374,0,1.5224202703486723E-4,NO
375,1,1.6644126599920958E-4,NO
376,3,0.0029101491864032573,NO
377,1,0.002212632018795176,NO
378,1,0.01132084538878908,NO
379,12,0.03831289434711235,NO
380,1,1.6644126599920958E-4,NO
381,1,1.6644126599920958E-4,NO
382,6,0.9999979618620273,YES
383,1,0.002212632018795176,NO
384,1,0.002212632018795176,NO
385,1,0.002212632018795176,NO
386,2,0.004633769754666696,NO
387,1,0.002212632018795176,NO
388,6,0.01659892550242583,NO
389,1,1.6644126599920958E-4,NO
390,1,1.6644126599920958E-4,NO
391,1,0.01132084538878908,NO
392,2,0.012845698541946195,NO
393,3,0.0018843669200738255,YES
394,1,0.002212632018795176,NO
395,1,0.002212632018795176,NO
396,12,0.38195537710326527,NO
397,1,0.002212632018795176,NO
398,3,0.3188102989090145,NO
399,1,0.002212632018795176,NO
400,1,1.6644126599920958E-4,YES
401,1,1.6644126599920958E-4,NO
402,2,1.9550199283208512E-4,NO
403,1,1.6644126599920958E-4,NO
404,1,1.6644126599920958E-4,NO
405,3,0.0027385157165148145,NO
406,36,1.0,NO
407,1,1.6644126599920958E-4,NO
408,1,0.002212632018795176,NO
409,1,1.6644126599920958E-4,NO
410,1,1.6644126599920958E-4,NO
411,5,0.007160416338239395,NO
412,1,0.002212632018795176,NO
413,2,0.002635367298172111,NO
414,1,1.6644126599920958E-4,NO
415,0,0.3449763149922502,NO
416,46,1.0,NO
417,1,1.6644126599920958E-4,NO
418,1,0.002212632018795176,NO
419,0,0.0020242240042283206,NO
420,4,0.003295278126503937,NO
421,1,0.002212632018795176,NO
422,1,0.002212632018795176,NO
423,1,0.002212632018795176,NO
424,36,0.9999999999999608,NO
425,3,0.028095313495484477,NO
426,1,0.002212632018795176,NO
427,1,0.006183463265868469,NO
428,1,3.0492429789305516E-5,NO
429,1,0.0012570731448687197,NO
430,1,1.6644126599920958E-4,NO
431,3,3.9142683397664594E-4,NO
432,1,0.002212632018795176,NO
433,1,1.6644126599920958E-4,NO
434,3,0.0029101491864032573,NO
435,5,1.0,NO
436,0,2.8888046256250093E-8,NO
437,10,0.0053306685667550814,NO
438,1,0.002212632018795176,NO
439,1,0.999999409769148,NO
440,0,0.0020242240042283206,NO
441,1,1.6644126599920958E-4,NO
442,0,0.010225220457995102,NO
443,1,1.6644126599920958E-4,NO
444,1,1.6644126599920958E-4,NO
445,1,1.6644126599920958E-4,NO
446,0,0.0020242240042283206,NO
447,1,0.002212632018795176,NO
448,41,0.9999987083639887,NO
449,1,3.1611733571715447E-4,NO
450,1,1.6644126599920958E-4,NO
451,5,5.842148804412681E-4,NO
452,15,0.7046651363585982,NO
453,1,1.6644126599920958E-4,NO
454,1,1.6644126599920958E-4,NO
455,0,1.5224202703486723E-4,NO
456,1,1.6644126599920958E-4,NO
457,1,0.999999409769148,NO
458,11,0.3149514351782288,NO
459,0,1.420393544215502E-4,NO
460,5,1.0848711330714062E-5,NO
461,1,0.002212632018795176,NO
462,1,1.6644126599920958E-4,NO
463,6,0.004388920956770623,NO
464,13,0.44367122543620335,NO
465,1,0.999999409769148,NO
466,9,0.043434184802177374,NO
467,1,0.04026247684691063,NO
468,0,0.001149938229734464,NO
469,0,1.5224202703486723E-4,NO
470,1,0.002212632018795176,NO
471,6,3.02682851189103E-4,NO
472,23,0.9999597843870859,NO
473,1,3.1611733571715447E-4,NO
474,0,0.0020242240042283206,NO
475,1,0.11277731710739212,YES
476,1,1.6644126599920958E-4,NO
477,1,1.6644126599920958E-4,NO
478,1,1.6644126599920958E-4,NO
