ID,Size,PredictedProbability,ActualValue
0,1,4.1665408254248145E-5,NO
1,1,1.8909835698741482E-5,NO
2,0,3.532163184118928E-5,NO
3,1,2.5058353089638487E-5,NO
4,1,2.9539063093579202E-5,NO
5,1,9.24820612639286E-5,NO
6,0,6.19911475766123E-5,NO
7,0,2.320005264907863E-5,NO
8,18,0.02253960693255898,NO
9,1,4.181243735994426E-4,NO
10,3,5.552440813614181E-5,NO
11,1,2.9539063093579202E-5,NO
12,1,2.9539063093579202E-5,NO
13,15,0.5735989699905739,NO
14,1,1.8784462476745348E-5,NO
15,1,2.5058353089638487E-5,NO
16,13,0.9989245249030149,NO
17,1,2.522559911152403E-5,NO
18,39,0.9999999999543192,NO
19,1,2.5058353089638487E-5,NO
20,0,1.7391418906042846E-5,NO
21,0,1.7391418906042846E-5,NO
22,1,6.565207033971116E-5,NO
23,1,1.8909835698741482E-5,NO
24,1,2.522559911152403E-5,NO
25,0,2.344684664458205E-5,NO
26,5,1.6985971873868992E-4,NO
27,1,3.840544654290274E-5,NO
28,1,1.8784462476745348E-5,NO
29,13,0.0036550986717296726,NO
30,1,3.9404780149353936E-5,NO
31,1,1.7787221914601707E-4,NO
32,5,0.0092852159068747,NO
33,32,0.9999999999999999,NO
34,1,1.8784462476745348E-5,NO
35,5,6.170210651758298E-4,NO
36,115,1.0,YES
37,1,3.348381323544507E-5,NO
38,1,2.9539063093579202E-5,NO
39,1,2.522559911152403E-5,NO
40,1,1.8784462476745348E-5,NO
41,28,0.9644109865900391,NO
42,3,3.479086293681887E-5,NO
43,8,4.492994152390738E-4,NO
44,28,0.9999998823836369,NO
45,4,5.403634848511807E-4,NO
46,6,0.2663396927538741,NO
47,1,3.9404780149353936E-5,NO
48,11,3.0914031678438113E-4,NO
49,3,5.875548596989144E-5,NO
50,1,1.8784462476745348E-5,NO
51,1,1.8784462476745348E-5,NO
52,13,0.008314049043144483,NO
53,1,2.522559911152403E-5,NO
54,4,1.3055635954246136E-4,NO
55,0,1.2291571795732616E-4,NO
56,1,1.8784462476745348E-5,NO
57,7,2.10128697067419E-4,NO
58,1,0.021466262415546035,NO
59,2,1.5261574947423218E-4,NO
60,26,0.9994768470465424,NO
61,1,1.8784462476745348E-5,NO
62,1,0.0017050730130129211,NO
63,0,3.648260296555286E-5,NO
64,86,1.0,NO
65,1,2.5058353089638487E-5,NO
66,1,4.055417851594043E-5,NO
67,8,1.2773569362632152E-4,NO
68,0,6.23945844226791E-5,NO
69,10,0.00411609373289438,NO
70,1,2.9539063093579202E-5,NO
71,51,0.99999999999997,NO
72,1,3.9404780149353936E-5,NO
73,7,1.430768088538315E-4,NO
74,1,2.522559911152403E-5,NO
75,15,0.9976043916276515,NO
76,11,0.012078783398264898,NO
77,1,1.9746117801430166E-4,NO
78,2,3.0843980287985866E-5,NO
79,6,5.719718141917298E-4,NO
80,1,1.8909835698741482E-5,NO
81,7,8.491577726870557E-4,NO
82,1,2.5058353089638487E-5,NO
83,1,0.001278709664112398,NO
84,2,2.49016813331448E-5,NO
85,10,0.02457638511017494,NO
86,1,2.522559911152403E-5,NO
87,5,0.018442810944359424,NO
88,1,2.5058353089638487E-5,NO
89,1,6.610843983080733E-5,NO
90,37,0.9999999999999989,NO
91,3,9.239243825062326E-5,NO
92,5,0.013726373826689144,NO
93,3,5.552440813614181E-5,NO
94,0,1.7576423786041936E-5,NO
95,0,0.004179931311216543,NO
96,0,9.6454333228054E-5,NO
97,2,0.0020231233847139525,NO
98,2,3.321861614250498E-5,NO
99,1,1.8909835698741482E-5,NO
100,1,2.522559911152403E-5,NO
101,2,4.932541175270004E-5,NO
102,2,2.5455037315715973E-5,NO
103,22,0.9851462212633842,NO
104,0,1.2291571795732616E-4,NO
105,6,3.375890428699657E-4,NO
106,6,2.68225069549647E-4,NO
107,0,0.0024112093079753467,NO
108,1,1.8909835698741482E-5,NO
109,1,1.8909835698741482E-5,NO
110,0,0.0024112093079753467,NO
111,26,0.9999981233330213,NO
112,1,6.669379845612943E-5,NO
113,1,1.8784462476745348E-5,NO
114,1,3.9404780149353936E-5,NO
115,12,0.018347116857440077,NO
116,1,0.001278709664112398,NO
117,0,3.532163184118928E-5,NO
118,1,2.522559911152403E-5,NO
119,1,0.025301902931743562,NO
120,17,0.9999999999999846,NO
121,1,0.001048095700035389,NO
122,12,0.8562450345865387,NO
123,5,1.5584571763460733E-4,NO
124,1,2.5058353089638487E-5,NO
125,1,6.755299477220883E-5,NO
126,1,2.522559911152403E-5,NO
127,24,0.9957664550432992,NO
128,1,2.522559911152403E-5,NO
129,5,1.2834540993281667E-4,NO
130,0,2.344684664458205E-5,NO
131,8,2.457814358975866E-4,NO
132,1,1.8784462476745348E-5,NO
133,0,5.554367255133226E-5,NO
134,1,2.522559911152403E-5,NO
135,7,0.30404525302167806,NO
136,1,1.8784462476745348E-5,NO
137,1,2.1215949856904945E-5,NO
138,1,2.9539063093579202E-5,NO
139,0,1.7391418906042846E-5,NO
140,1,2.1215949856904945E-5,NO
141,5,0.9994586984984637,NO
142,0,3.967839964404332E-5,NO
143,5,1.4169389068845694E-4,NO
144,42,1.0,NO
145,2,7.75641557385496E-5,NO
146,14,0.5226416945304339,NO
147,1,3.9404780149353936E-5,NO
148,1,2.522559911152403E-5,NO
149,2,3.090658189145451E-5,NO
150,1,2.522559911152403E-5,NO
151,1,2.5058353089638487E-5,NO
152,0,9.6454333228054E-5,NO
153,1,1.2039180076542967E-4,NO
154,14,0.2527540737925246,NO
155,1,3.9404780149353936E-5,NO
156,8,0.04223253056545182,NO
157,1,0.0023198934354357447,NO
158,8,0.002602989226145503,NO
159,1,3.9404780149353936E-5,NO
160,1,1.8909835698741482E-5,NO
161,1,1.8909835698741482E-5,NO
162,6,0.001070854492683339,NO
163,6,0.2921552388996685,NO
