ID,Size,PredictedProbability,ActualValue
0,2,1.5477142128960495E-5,NO
1,0,1.1864033274111634E-5,NO
2,1,1.5064708321251149E-5,NO
3,2,1.620878174734623E-5,NO
4,1,1.5064708321251149E-5,NO
5,0,1.9804127687843143E-5,NO
6,1,1.5064708321251149E-5,NO
7,35,0.999952761406842,NO
8,7,8.058586780084746E-5,NO
9,0,5.6467899961511204E-5,NO
10,2,2.0372666930933305E-5,NO
11,7,4.585884124611896E-5,NO
12,8,1.9429207046146863E-4,NO
13,1,1.1879400957114659E-5,NO
14,21,0.2354002793547055,NO
15,1,1.1879400957114659E-5,NO
16,1,1.1879400957114659E-5,NO
17,0,1.1864033274111634E-5,NO
18,1,1.1879400957114659E-5,NO
19,6,8.803604006146828E-5,NO
20,0,1.5045220055271616E-5,NO
21,1,1.5064708321251149E-5,NO
22,1,1.9829780105511845E-5,NO
23,1,1.5064708321251149E-5,NO
24,5,1.7483318032582334E-5,NO
25,1,1.1879400957114659E-5,NO
26,6,1.2275830299217068E-4,NO
27,1,1.1879400957114659E-5,NO
28,9,0.0012435368473540675,NO
29,1,1.1879400957114659E-5,NO
30,22,0.10247023850022122,NO
31,1,1.9829780105511845E-5,NO
32,0,1.1864033274111634E-5,NO
33,2,1.5477142128960495E-5,NO
34,1,1.1879400957114659E-5,NO
35,12,1.671161823617495E-4,NO
36,1,1.5064708321251149E-5,NO
37,1,1.1879400957114659E-5,NO
38,1,1.9829780105511845E-5,NO
39,9,2.907026798511209E-4,NO
40,5,5.4873755431770295E-5,NO
41,1,1.1879400957114659E-5,NO
42,1,1.1879400957114659E-5,NO
43,0,1.5045220055271616E-5,NO
44,6,0.98851161590378,NO
45,1,1.5064708321251149E-5,NO
46,1,1.1879400957114659E-5,NO
47,0,1.9804127687843143E-5,NO
48,1,1.1879400957114659E-5,NO
49,6,3.917345433589541E-5,NO
50,0,1.5045220055271616E-5,NO
51,22,0.5843001819537651,NO
52,1,1.5064708321251149E-5,NO
53,0,1.1864033274111634E-5,NO
54,0,1.5045220055271616E-5,NO
55,0,1.1864033274111634E-5,NO
56,4,3.053336958956612E-5,NO
57,7,9.355073857453364E-5,NO
