ID,Size,PredictedProbability,ActualValue
0,0,3.5180831729862753E-4,NO
1,1,2.1359636491361422E-4,NO
2,1,4.854324933401547E-4,NO
3,1,0.002078487488533246,NO
4,0,2.1868369897604206E-4,NO
5,30,0.999999915486006,NO
6,5,7.196897760916386E-4,NO
7,5,0.001470019222939418,NO
8,1,2.1359636491361422E-4,NO
9,7,0.003355958498165612,NO
10,1,4.854324933401547E-4,NO
11,1,6.864364161098028E-4,NO
12,1,1.510296502760843E-4,NO
13,1,2.1359636491361422E-4,NO
14,11,0.9895630261289416,NO
15,39,2.5890834177154866E-48,NO
16,0,1.5462703131088017E-4,NO
17,1,2.1359636491361422E-4,NO
18,0,1.5462703131088017E-4,NO
19,5,3.4377439782332937E-66,NO
20,1,1.510296502760843E-4,NO
21,13,0.02798984900296107,NO
22,1,1.510296502760843E-4,NO
23,27,0.9999999999987882,YES
24,1,6.864364161098028E-4,NO
25,1,4.854324933401547E-4,NO
26,1,6.864364161098028E-4,NO
27,1,1.510296502760843E-4,NO
28,6,7.337189424579366E-4,NO
29,1,4.854324933401547E-4,NO
30,28,0.9999999999954579,NO
31,6,4.148898139418458E-4,NO
32,1,6.864364161098028E-4,NO
33,1,6.864364161098028E-4,NO
34,3,6.612685462007991E-4,NO
35,1,1.510296502760843E-4,NO
36,4,5.068868805618473E-4,NO
37,13,0.21735969036685984,NO
38,3,0.0021230198366356083,NO
39,1,1.510296502760843E-4,NO
40,2,0.24304433578681897,NO
41,1,0.017980292311124333,NO
42,0,2.1868369897604206E-4,NO
43,0,7.027777076534973E-4,NO
44,1,6.864364161098028E-4,NO
45,2,0.06044212120541904,NO
46,1,1.510296502760843E-4,NO
47,0,0.0020668478093712798,NO
48,1,6.864364161098028E-4,NO
49,1,4.854324933401547E-4,NO
50,1,6.864364161098028E-4,NO
51,9,0.6860751568550277,NO
52,0,2.1868369897604206E-4,NO
53,1,2.1359636491361422E-4,NO
54,8,0.0012755275579719655,NO
55,1,4.854324933401547E-4,NO
56,0,7.027777076534973E-4,NO
57,1,6.864364161098028E-4,NO
58,2,3.139565408992174E-4,NO
59,1,2.1359636491361422E-4,NO
60,1,2.1359636491361422E-4,NO
61,1,0.0011039930346515318,NO
62,41,1.0,NO
63,1,2.1359636491361422E-4,NO
64,9,0.007758292852007327,NO
65,3,0.0021230198366356083,NO
66,0,0.0012821689988409327,NO
67,0,0.0020668478093712798,NO
68,2,4.4398864156249186E-4,NO
69,6,0.0010915072383047865,NO
70,5,0.001066679354410944,NO
71,2,2.831281134030846E-66,NO
72,3,6.612685462007991E-4,NO
73,2,3.2343340960624495E-4,NO
74,7,9.466677671997578E-4,NO
75,22,0.9999178988341916,NO
76,0,3.5180831729862753E-4,NO
77,2,2.1201924157521646E-4,NO
78,1,6.864364161098028E-4,NO
79,1,1.510296502760843E-4,NO
80,31,0.9999999999999807,NO
81,2,2.18440303213208E-4,NO
82,10,0.24889059908934905,NO
83,1,6.864364161098028E-4,NO
84,1,0.5305727492178054,NO
85,1,2.2248248625064385E-65,NO
86,13,0.9968921208961199,NO
87,1,0.0013574247067758899,NO
88,12,2.16761052620842E-64,NO
89,2,5.172696766087883E-4,NO
90,1,6.864364161098028E-4,NO
91,1,5.087575485763581E-4,NO
92,1,2.1359636491361422E-4,NO
93,0,0.001130263427749618,NO
94,1,1.510296502760843E-4,NO
95,7,0.002639648124473233,YES
96,1,6.864364161098028E-4,NO
97,1,1.510296502760843E-4,NO
98,46,5.432622338624634E-32,NO
99,1,3.0111996936273394E-4,NO
100,1,4.854324933401547E-4,NO
101,1,0.04985569144334827,NO
