ID,Size,PredictedProbability,ActualValue
0,0,7.51380945534197E-4,NO
1,1,4.4418150414958485E-4,NO
2,1,5.91877982446153E-4,NO
3,1,0.0013709462023308923,NO
4,0,4.777512543148452E-4,NO
5,30,0.9999969711362268,NO
6,5,7.602182932851139E-4,NO
7,5,0.0012565549997088483,NO
8,1,4.4418150414958485E-4,NO
9,7,0.0022804844384373716,NO
10,1,5.91877982446153E-4,NO
11,1,8.025515615958525E-4,NO
12,1,3.275509206284093E-4,NO
13,1,4.4418150414958485E-4,NO
14,11,0.6398776041880722,NO
15,39,0.9999999783878435,NO
16,0,3.5230922880693805E-4,NO
17,1,4.4418150414958485E-4,NO
18,0,3.5230922880693805E-4,NO
19,5,3.696879831720184E-5,NO
20,1,3.275509206284093E-4,NO
21,13,0.018485334820830722,NO
22,1,3.275509206284093E-4,NO
23,27,0.9999999987640611,YES
24,1,8.025515615958525E-4,NO
25,1,8.025515615958525E-4,NO
26,1,5.91877982446153E-4,NO
27,1,3.275509206284093E-4,NO
28,8,0.006062176683144506,NO
29,1,5.91877982446153E-4,NO
30,28,0.99999999965542,NO
31,6,5.767665667168648E-4,NO
32,1,8.025515615958525E-4,NO
33,1,8.025515615958525E-4,NO
34,3,7.19058829139181E-4,NO
35,1,3.275509206284093E-4,NO
36,4,7.647690573344696E-4,NO
37,13,0.04744535592863738,NO
38,3,0.0012989144544435342,NO
39,1,3.275509206284093E-4,NO
40,2,0.021969775595286237,NO
41,1,0.003227715692063443,NO
42,0,4.777512543148452E-4,NO
43,0,8.631823310636791E-4,NO
44,1,8.025515615958525E-4,NO
45,2,0.00916171167080084,NO
46,1,3.275509206284093E-4,NO
47,0,0.0024712994762845597,NO
48,1,5.91877982446153E-4,NO
49,1,8.025515615958525E-4,NO
50,1,8.025515615958525E-4,NO
51,9,0.16930003102670255,NO
52,0,4.777512543148452E-4,NO
53,1,4.4418150414958485E-4,NO
54,8,0.001401400696623715,NO
55,0,8.631823310636791E-4,NO
56,1,8.025515615958525E-4,NO
57,2,4.249041835088778E-4,NO
58,9,0.009493062038255586,NO
59,1,4.4418150414958485E-4,NO
60,1,4.4418150414958485E-4,NO
61,1,0.0012619741636966243,NO
62,1,5.91877982446153E-4,NO
63,41,1.0,NO
64,1,4.4418150414958485E-4,NO
65,3,0.0012989144544435342,NO
66,0,0.001750445368882745,NO
67,0,0.0024712994762845597,NO
68,2,5.761792233522185E-4,NO
69,6,0.0010695679682607038,NO
70,5,0.0015547329946701159,NO
71,2,2.4781427622877333E-5,NO
72,3,7.19058829139181E-4,NO
73,2,5.643532780852669E-4,NO
74,22,0.9988991673372156,NO
75,7,0.0011338348730096687,NO
76,2,4.398788229767845E-4,NO
77,0,7.51380945534197E-4,NO
78,1,8.025515615958525E-4,NO
79,31,0.9999999999991398,NO
80,1,3.275509206284093E-4,NO
81,2,4.301258448654952E-4,NO
82,10,0.09148034356056554,NO
83,1,8.025515615958525E-4,NO
84,13,0.9970782918739792,YES
85,12,0.0027665844817765487,NO
86,1,0.042288705463693725,NO
87,1,6.487389467548837E-5,NO
88,1,0.0010323178368272878,NO
89,1,9.165291451139788E-4,NO
90,1,8.025515615958525E-4,NO
91,2,5.994641427072084E-4,NO
92,1,4.4418150414958485E-4,NO
93,0,0.001357266019128447,NO
94,1,3.275509206284093E-4,NO
95,7,0.15691007545041927,YES
96,1,8.025515615958525E-4,NO
97,1,3.275509206284093E-4,NO
98,45,1.0,NO
99,1,4.166232380257024E-4,NO
100,1,5.91877982446153E-4,NO
101,1,0.009317359445174119,NO
102,1,4.166232380257024E-4,NO
103,1,4.4418150414958485E-4,NO
104,0,0.003490687228647298,NO
105,1,8.025515615958525E-4,NO
106,0,9.610516048058527E-4,NO
107,28,0.9992669227927949,NO
108,2,0.0010195802204037868,NO
109,5,0.0011527033959435663,NO
110,14,0.7722699310215267,NO
111,1,8.025515615958525E-4,NO
112,1,8.025515615958525E-4,NO
113,1,8.025515615958525E-4,NO
114,1,8.025515615958525E-4,NO
115,33,1.0,NO
116,1,4.4418150414958485E-4,NO
117,3,0.9999982033496424,NO
118,1,5.91877982446153E-4,NO
119,0,0.0024712994762845597,NO
120,1,0.008487412819117877,NO
121,1,3.275509206284093E-4,NO
122,1,4.4418150414958485E-4,NO
123,6,0.0024414445361738814,NO
124,6,0.0022757746799128785,NO
125,1,8.025515615958525E-4,NO
126,6,0.002292797176872873,NO
127,1,8.025515615958525E-4,NO
128,1,0.00682109618340064,NO
129,30,0.9999999999992216,NO
130,3,0.0024497383564121493,NO
131,1,8.025515615958525E-4,NO
132,1,8.025515615958525E-4,NO
133,1,4.4418150414958485E-4,NO
134,1,3.611108128659607E-5,NO
135,1,4.4418150414958485E-4,NO
136,1,0.0012619741636966243,NO
137,3,0.0012989144544435342,NO
138,1,7.613754832049707E-4,NO
139,0,3.5230922880693805E-4,NO
140,1,3.275509206284093E-4,NO
141,20,0.999956109019337,YES
142,5,0.0015547329946701159,NO
143,1,0.02545099695536024,NO
144,1,6.879791882882206E-4,NO
145,1,5.71406996986737E-4,NO
146,1,4.4418150414958485E-4,NO
147,0,4.777512543148452E-4,NO
148,1,5.91877982446153E-4,NO
149,6,0.003179669586531263,NO
150,1,0.0012619741636966243,NO
151,0,7.51380945534197E-4,NO
152,1,4.4418150414958485E-4,NO
153,1,8.025515615958525E-4,NO
154,2,4.301258448654952E-4,NO
155,0,4.777512543148452E-4,NO
156,1,0.013060812836724967,NO
157,1,0.013060812836724967,NO
158,1,5.91877982446153E-4,NO
159,1,3.611108128659607E-5,NO
160,11,0.016056614297897606,NO
161,1,3.275509206284093E-4,NO
162,128,1.0,NO
163,1,8.025515615958525E-4,NO
164,1,3.275509206284093E-4,NO
165,1,8.025515615958525E-4,NO
166,1,0.0022979727823019686,NO
167,10,0.004510237892176753,NO
168,0,4.777512543148452E-4,NO
169,1,5.91877982446153E-4,NO
170,1,3.275509206284093E-4,NO
171,1,0.010943935211147764,NO
172,31,0.9999999999998306,NO
173,1,5.91877982446153E-4,NO
174,1,3.275509206284093E-4,NO
175,0,8.631823310636791E-4,NO
176,25,0.9999978612453689,NO
177,1,3.275509206284093E-4,NO
178,1,8.025515615958525E-4,NO
179,9,0.004523911078125085,NO
180,0,8.631823310636791E-4,NO
