ID,Size,PredictedProbability,ActualValue
0,1,8.348899507111944E-6,NO
1,1,4.829831912227285E-6,NO
2,0,8.074534541953948E-6,NO
3,1,5.020866033778485E-6,NO
4,1,3.6290827617973604E-5,NO
5,1,1.1184281030108213E-5,NO
6,0,4.975089098145913E-6,NO
7,18,0.002682453087666291,NO
8,1,3.706587837852908E-4,YES
9,3,9.472953222969269E-6,NO
10,1,1.1184281030108213E-5,NO
11,1,1.1184281030108213E-5,NO
12,15,0.08563405144709023,NO
13,1,4.835865884470578E-6,NO
14,13,0.9999966049466069,NO
15,1,5.014601227968913E-6,NO
16,39,0.9999999999999962,NO
17,1,5.020866033778485E-6,NO
18,1,5.020866033778485E-6,NO
19,0,4.791775649755617E-6,NO
20,0,4.791775649755617E-6,NO
21,1,1.9499428676987957E-5,NO
22,1,4.829831912227285E-6,NO
23,1,5.014601227968913E-6,NO
24,0,4.976260903279391E-6,NO
25,5,4.8291387407306426E-5,NO
26,1,8.138662249835407E-6,NO
27,1,4.835865884470578E-6,NO
28,1,1.1612142362879977E-5,NO
29,1,2.364951799830258E-4,NO
30,32,1.0,NO
31,1,4.835865884470578E-6,NO
32,5,0.03925143688638778,NO
33,5,9.449705230917044E-4,NO
34,120,1.0,NO
35,1,8.348250359371633E-6,NO
36,1,1.1184281030108213E-5,NO
37,1,5.014601227968913E-6,NO
38,1,4.835865884470578E-6,NO
39,28,0.951083233392962,NO
40,3,5.748478455892738E-6,NO
41,8,1.2096912727807423E-4,NO
42,28,0.9999996315993717,NO
43,4,4.507690890606525E-4,NO
44,1,1.1612142362879977E-5,NO
45,1,4.835865884470578E-6,NO
46,11,4.529578336285882E-5,NO
47,3,1.1435677614458073E-5,NO
48,13,3.816160322096983E-4,NO
49,1,4.835865884470578E-6,NO
50,13,0.0012163385424716537,NO
51,1,4.835865884470578E-6,NO
52,1,5.014601227968913E-6,NO
53,4,2.4289955237810602E-5,NO
54,1,4.835865884470578E-6,NO
55,7,3.73662857364246E-5,NO
56,1,0.3592964037003791,NO
57,2,8.533821000921046E-5,NO
58,26,0.9985840471100744,NO
59,1,4.835865884470578E-6,NO
60,1,0.004519935832923151,NO
61,0,1.1506271220702694E-5,NO
62,1,5.014601227968913E-6,NO
63,1,5.020866033778485E-6,NO
64,1,1.4692861995620994E-5,NO
65,8,2.1556147680243026E-5,NO
66,1,1.1184281030108213E-5,NO
67,51,0.9999999999987428,NO
68,1,1.1612142362879977E-5,NO
69,7,1.864857024768071E-5,NO
70,1,5.014601227968913E-6,NO
71,15,0.9999999585156001,NO
72,2,5.431741592208922E-6,NO
73,6,6.350359778834417E-5,NO
74,1,4.829831912227285E-6,NO
75,7,4.074390808190899E-4,NO
76,1,5.020866033778485E-6,NO
77,1,0.004354117434222226,NO
78,2,6.3155139323442E-6,NO
79,10,0.01437330885185821,NO
80,1,5.014601227968913E-6,NO
81,4,0.0987347677838064,NO
82,1,5.020866033778485E-6,NO
83,1,2.275403363586869E-5,NO
84,37,1.0,YES
85,3,2.6447946889921523E-5,NO
86,5,0.04368346479643831,NO
87,3,9.472953222969269E-6,NO
88,0,4.792904278454247E-6,NO
89,0,0.01821512829759122,NO
90,0,4.73771030404922E-5,NO
91,2,0.0056285277382497265,NO
92,2,6.557118901015791E-6,NO
93,1,4.829831912227285E-6,NO
94,1,5.014601227968913E-6,NO
95,2,9.039253205011062E-6,NO
96,2,5.05445489600584E-6,NO
97,22,0.9571667884993663,NO
98,0,8.125769395554662E-5,NO
99,6,9.492229535452833E-5,NO
100,6,3.1910931061623454E-5,NO
101,0,0.007259722951965992,NO
102,1,4.829831912227285E-6,NO
103,1,4.829831912227285E-6,NO
104,0,0.007259722951965992,NO
105,26,0.999999828717434,NO
106,1,4.835865884470578E-6,NO
107,1,2.0648052068406806E-5,NO
108,1,1.1612142362879977E-5,NO
109,1,0.004354117434222226,NO
110,12,0.003742361103208461,NO
111,0,8.074534541953948E-6,NO
112,1,5.014601227968913E-6,NO
113,12,0.9981520311688626,NO
114,17,1.0,NO
115,1,0.0027940809041809888,NO
116,1,0.691171056648497,NO
117,5,3.372084469612635E-5,NO
118,1,5.020866033778485E-6,NO
119,1,1.4085026009857427E-5,NO
120,1,5.014601227968913E-6,NO
121,24,0.9999907958611652,NO
122,1,5.014601227968913E-6,NO
123,5,0.002117602572881728,NO
124,0,4.976260903279391E-6,NO
125,8,3.089990713211516E-5,NO
126,1,4.835865884470578E-6,NO
127,0,1.8674521110440062E-5,NO
128,1,5.014601227968913E-6,NO
129,7,0.965145502445675,NO
130,1,4.835865884470578E-6,NO
131,0,4.976260903279391E-6,NO
132,1,5.88751176423089E-6,NO
133,1,1.1184281030108213E-5,NO
134,1,5.88751176423089E-6,NO
135,0,4.791775649755617E-6,NO
136,13,0.999999999785557,NO
137,0,9.792769019882417E-6,NO
138,5,2.2041277500213554E-5,NO
139,2,2.0905664610060505E-5,NO
140,14,0.12085454880716147,NO
141,1,1.1612142362879977E-5,NO
142,2,5.485295052430438E-6,NO
143,1,5.014601227968913E-6,NO
144,1,5.014601227968913E-6,NO
145,1,5.020866033778485E-6,NO
146,1,5.957334373944877E-5,NO
147,0,4.73771030404922E-5,NO
148,14,0.03613435713542211,NO
149,8,0.153085228585833,NO
150,1,0.006546287293036635,NO
151,8,2.0839046138113577E-4,NO
152,1,1.1612142362879977E-5,NO
153,1,4.829831912227285E-6,NO
154,1,4.829831912227285E-6,NO
155,6,2.2598975082951397E-4,NO
156,6,0.9482373618487434,NO
157,20,0.015206698809420632,NO
158,5,3.4218261394929354E-4,NO
159,31,0.9999999985259764,NO
160,13,2.764214597394376E-4,NO
161,1,1.884634728581804E-5,NO
162,0,8.074534541953948E-6,NO
163,1,4.829831912227285E-6,NO
164,1,8.348250359371633E-6,NO
165,2,5.431741592208922E-6,NO
166,1,0.999999999995674,NO
167,1,0.987895113815072,NO
168,1,4.835865884470578E-6,NO
169,1,7.939856814496241E-6,NO
170,0,4.975089098145913E-6,NO
171,1,5.014601227968913E-6,NO
172,6,0.0104983586409038,NO
173,1,5.020866033778485E-6,NO
174,1,4.829831912227285E-6,NO
175,1,1.884634728581804E-5,NO
176,1,4.829831912227285E-6,NO
177,2,5.2296091309457925E-6,NO
178,1,5.020866033778485E-6,NO
179,1,1.1612142362879977E-5,NO
180,0,4.975089098145913E-6,NO
181,12,0.12042258506146682,NO
182,126,1.0,NO
183,1,5.014601227968913E-6,NO
184,11,4.4439098550634826E-4,NO
185,1,4.835865884470578E-6,NO
186,5,0.04473599155584954,NO
187,1,5.020866033778485E-6,NO
188,13,8.760596196589748E-5,NO
189,1,1.1612142362879977E-5,NO
190,1,5.014601227968913E-6,NO
191,4,1.0182972642268136E-4,NO
192,1,4.781301197526773E-5,NO
193,1,4.835865884470578E-6,NO
194,0,8.125769395554662E-5,NO
195,10,1.0862360013346084E-4,NO
196,0,4.975089098145913E-6,NO
197,1,0.0010817681026748748,NO
198,1,4.829831912227285E-6,NO
199,3,4.005713184266263E-5,NO
200,1,4.835865884470578E-6,NO
201,15,0.02948454035842629,NO
202,1,2.0648052068406806E-5,NO
203,0,1.1506271220702694E-5,NO
204,1,4.835865884470578E-6,NO
205,1,1.1184281030108213E-5,NO
206,1,3.5299661144983505E-4,NO
207,25,0.9974228910244655,NO
208,1,4.835865884470578E-6,NO
209,1,5.014601227968913E-6,NO
210,1,4.829831912227285E-6,NO
211,3,5.48052484022001E-6,NO
212,15,0.9603301786669778,NO
213,9,1.0208391427586098E-4,NO
214,1,5.518335114333779E-6,NO
215,0,1.1506271220702694E-5,NO
216,1,1.1612142362879977E-5,NO
217,1,4.835865884470578E-6,NO
218,1,3.399943648363961E-4,NO
219,0,8.076436367530682E-6,NO
220,1,4.829831912227285E-6,NO
221,1,1.3616484990353751E-5,NO
222,1,5.020866033778485E-6,NO
223,1,4.835865884470578E-6,NO
224,1,8.667618589936036E-6,NO
225,1,2.0928594434968744E-5,NO
226,57,1.0,NO
227,5,8.404701804932676E-6,NO
228,1,4.835865884470578E-6,NO
229,12,0.06313981964869762,NO
230,1,1.1184281030108213E-5,NO
231,1,5.020866033778485E-6,NO
232,1,3.6290827617973604E-5,NO
233,1,1.1184281030108213E-5,NO
234,1,4.835865884470578E-6,NO
235,1,4.829831912227285E-6,NO
236,1,6.112743272338706E-6,NO
237,1,5.014601227968913E-6,NO
238,1,4.829831912227285E-6,NO
239,2,2.1323122350461643E-5,NO
240,6,0.30100971930091286,NO
241,4,1.3197776716187357E-5,NO
242,1,4.835865884470578E-6,NO
243,0,4.976260903279391E-6,NO
244,0,0.0044844809135487634,NO
245,1,9.920932217002092E-6,NO
246,1,1.1612142362879977E-5,NO
247,7,1.3039737111555414E-5,NO
248,1,4.829831912227285E-6,NO
249,2,5.178551943902824E-6,NO
250,1,1.3616484990353751E-5,NO
251,0,4.792904278454247E-6,NO
252,1,1.1612142362879977E-5,NO
253,1,0.02994985756752965,NO
254,2,6.557118901015791E-6,NO
255,4,1.2711491796921749E-5,NO
256,0,8.074534541953948E-6,NO
257,1,5.014601227968913E-6,NO
258,5,8.484766305984383E-6,NO
259,1,4.835865884470578E-6,NO
260,8,0.002042418661910929,NO
261,3,1.404062760457312E-5,NO
262,2,5.178551943902824E-6,NO
263,3,6.939525148828551E-6,NO
264,13,0.9940718347069859,NO
265,1,4.835865884470578E-6,NO
266,1,2.0673847541637123E-5,NO
267,1,0.004519935832923151,NO
