ID,Size,PredictedProbability,ActualValue
0,0,8.4802235781269E-5,NO
1,1,4.528276596220878E-5,NO
2,1,5.0672642433518945E-5,NO
3,1,1.1668590098398391E-4,NO
4,0,4.418743255497845E-5,NO
5,30,0.999986286092667,NO
6,4,2.617900424602097E-4,NO
7,5,1.6926266810896493E-4,NO
8,1,4.528276596220878E-5,NO
9,1,5.0672642433518945E-5,NO
10,1,5.0672642433518945E-5,NO
11,1,4.528276596220878E-5,NO
12,1,6.286974796497724E-5,NO
13,1,3.6497515143494796E-5,NO
14,11,0.39766166381734563,NO
15,12,0.23125492930547886,NO
16,39,0.9999999999961021,NO
17,1,4.528276596220878E-5,NO
18,0,3.561467838439275E-5,NO
19,0,3.561467838439275E-5,NO
20,1,3.6497515143494796E-5,NO
21,13,0.004999520044172825,NO
22,1,3.6497515143494796E-5,NO
23,37,1.0,NO
24,5,0.06781722494013633,NO
25,1,6.286974796497724E-5,NO
26,1,2.2558191198844544E-4,NO
27,1,5.0672642433518945E-5,NO
28,8,4.786753730394271E-4,NO
29,1,3.6497515143494796E-5,NO
30,28,0.9999999997180059,NO
31,4,6.050182941587769E-4,NO
32,1,6.286974796497724E-5,NO
33,1,6.286974796497724E-5,NO
34,3,7.656996886657504E-5,NO
35,1,3.6497515143494796E-5,NO
36,4,1.2035856425002205E-4,NO
37,13,0.010000028151235643,NO
38,4,1.7588290778352466E-4,NO
39,3,1.0630702529355372E-4,NO
40,1,3.6497515143494796E-5,NO
41,1,1.848742564419895E-4,NO
42,2,2.901440037832162E-4,NO
43,0,4.418743255497845E-5,NO
44,0,6.134903358435936E-5,NO
45,1,6.639271327574055E-5,YES
46,1,3.6497515143494796E-5,NO
47,2,7.071155490136364E-4,NO
48,0,3.490980872465784E-4,NO
49,8,1.5863606025941912E-4,NO
50,1,4.528276596220878E-5,NO
51,1,5.0672642433518945E-5,NO
52,1,6.286974796497724E-5,NO
53,1,6.286974796497724E-5,NO
54,9,0.18301605305949,NO
55,0,4.418743255497845E-5,NO
56,1,4.528276596220878E-5,NO
57,7,3.8169470728638183E-4,NO
58,0,6.134903358435936E-5,NO
59,1,6.286974796497724E-5,NO
60,2,4.308955751652105E-5,NO
61,9,0.003958377466352135,NO
62,1,4.528276596220878E-5,NO
63,1,4.528276596220878E-5,NO
64,1,1.2741486173747569E-4,NO
