ID,Size,PredictedProbability,ActualValue
0,2,1.8323257212973846E-6,NO
1,3,5.375338555739117E-6,NO
2,0,1.7909866878738377E-6,NO
3,2,1.8961378922689956E-6,NO
4,1,1.734244664138035E-6,NO
5,0,1.752574056648792E-6,NO
6,35,0.9995845387643217,NO
7,7,1.224740850438393E-5,NO
8,0,3.4490628780306973E-6,NO
9,0,4.080534539890364E-6,NO
10,2,3.302595439614643E-6,NO
11,1,1.7702139899723075E-6,NO
12,7,4.987603782254675E-6,NO
13,8,2.7502597648721025E-5,NO
14,0,3.524658742418135E-6,NO
15,0,3.524658742418135E-6,NO
16,1,1.8090132496683387E-6,NO
17,1,1.8090132496683387E-6,NO
18,21,0.02775725437056017,NO
19,1,2.070068846944144E-5,NO
20,0,1.7909866878738377E-6,NO
21,1,1.8090132496683387E-6,NO
22,1,1.8090132496683387E-6,NO
23,2,1.9376971260403023E-6,NO
24,1,1.7702139899723075E-6,NO
25,6,1.3294354959298843E-5,NO
26,1,1.7702139899723075E-6,NO
27,6,1.740711317229463E-5,NO
28,1,1.8090132496683387E-6,NO
29,1,1.8090132496683387E-6,NO
30,7,5.096920903937757E-6,NO
31,29,0.9925008943832855,NO
32,1,1.8090132496683387E-6,NO
33,22,0.015239930184764938,NO
34,1,3.190645022249926E-6,NO
35,2,3.645061407078343E-6,NO
36,0,3.1588507382701135E-6,NO
37,1,1.7702139899723075E-6,NO
38,12,1.7741425631083098E-5,NO
39,1,3.5675756566805128E-6,NO
40,14,0.011943700417342282,NO
41,1,4.238874217790849E-6,NO
42,19,0.02829539811647513,NO
43,1,1.8090132496683387E-6,NO
44,1,4.0740388339769475E-6,NO
45,2,1.8323257212973846E-6,NO
46,1,4.238874217790849E-6,NO
47,18,7.571478974948495E-4,NO
48,12,5.378838769794933E-5,NO
49,1,3.491059325904306E-6,NO
50,1,1.038708827743397E-5,NO
51,9,4.0941997693519E-5,NO
52,5,1.649762525336255E-5,NO
53,1,1.8090132496683387E-6,NO
54,1,1.8090132496683387E-6,NO
55,1,1.8090132496683387E-6,NO
56,6,2.1712689857208743E-5,NO
57,6,0.9905377107987395,NO
58,1,1.7702139899723075E-6,NO
59,1,4.163332738261607E-6,NO
60,0,1.752574056648792E-6,NO
61,0,1.752574056648792E-6,NO
62,0,2.0621311058056955E-5,NO
63,1,1.8090132496683387E-6,NO
64,0,1.752574056648792E-6,NO
65,7,1.8205726299132114E-4,NO
66,6,4.264138891594359E-6,NO
67,24,0.9998013111473704,NO
68,0,1.752574056648792E-6,NO
69,1,1.7702139899723075E-6,NO
70,1,1.8090132496683387E-6,NO
71,0,1.7909866878738377E-6,NO
72,2,1.8323257212973846E-6,NO
73,1,1.7702139899723075E-6,NO
74,0,1.7909866878738377E-6,NO
75,0,1.752574056648792E-6,NO
76,1,3.491059325904306E-6,NO
77,0,2.0621311058056955E-5,NO
78,1,1.8090132496683387E-6,NO
79,6,9.86944395351106E-6,NO
80,6,1.0512445306912073E-5,NO
81,3,2.2534902505675785E-5,NO
82,1,1.7702139899723075E-6,NO
83,3,3.0861764035590285E-6,NO
84,7,6.584080744986536E-5,NO
