ID,Size,PredictedProbability,ActualValue
0,0,0.0027295515271884997,NO
1,1,0.0027295515271884997,NO
2,1,0.0,NO
3,1,0.007330050048786297,NO
4,0,0.0027295515271884997,NO
5,30,0.0,NO
6,4,0.0575,NO
7,5,0.0,NO
8,1,0.0027295515271884997,NO
9,1,0.007330050048786297,NO
10,1,0.0027295515271884997,NO
11,1,0.007330050048786297,NO
12,1,0.0027295515271884997,NO
13,11,0.025,NO
14,12,0.016125001280601473,NO
15,39,0.0,NO
16,0,0.0027295515271884997,NO
17,1,0.0027295515271884997,NO
18,0,0.0027295515271884997,NO
19,1,0.0027295515271884997,NO
20,13,0.0,NO
21,1,0.0027295515271884997,NO
22,27,0.31,NO
23,5,0.0033882514247170203,NO
24,1,0.007330050048786297,NO
25,1,0.0,NO
26,1,0.007330050048786297,NO
27,8,0.0,NO
28,1,0.0027295515271884997,NO
29,1,0.007330050048786297,NO
30,28,0.0,NO
31,4,0.0,NO
32,1,0.007330050048786297,NO
33,1,0.007330050048786297,NO
34,3,0.0,NO
35,1,0.0027295515271884997,NO
36,4,0.015170410554886278,NO
37,13,0.0,NO
38,4,0.0,NO
39,3,0.0,NO
40,1,0.0027295515271884997,NO
41,1,0.0,NO
42,2,0.006666666666666666,NO
43,0,0.0027295515271884997,NO
44,0,0.007330050048786297,NO
45,1,0.013796054752637534,NO
46,2,0.0,NO
47,1,0.0027295515271884997,NO
48,0,0.007330050048786297,NO
49,1,0.0027295515271884997,NO
50,1,0.007330050048786297,NO
51,1,0.007330050048786297,NO
52,1,0.007330050048786297,NO
53,9,0.0,NO
54,0,0.0027295515271884997,NO
55,1,0.0027295515271884997,NO
56,7,0.0,NO
57,0,0.007330050048786297,NO
58,1,0.007330050048786297,NO
59,2,0.024044584982636,NO
60,9,0.027326059575895068,NO
61,1,0.0027295515271884997,NO
62,1,0.0027295515271884997,NO
63,1,0.013796054752637534,NO
64,1,0.007330050048786297,NO
65,41,0.03,NO
66,1,0.0027295515271884997,NO
67,3,0.0,NO
68,0,0.0,NO
69,0,0.007330050048786297,NO
70,2,0.024044584982636,NO
71,4,0.0,NO
72,5,0.0,NO
73,2,0.0,NO
74,3,0.0,NO
75,2,0.0,NO
76,22,0.09,NO
77,6,0.0,NO
78,2,0.0027295515271884997,NO
79,0,0.0027295515271884997,NO
80,1,0.007330050048786297,NO
81,28,0.20983333333333334,NO
82,1,0.0027295515271884997,NO
83,2,0.0027295515271884997,NO
84,10,0.0,NO
85,1,0.007330050048786297,NO
86,16,0.09149999999999998,NO
87,1,0.01803253304456982,YES
88,12,0.0,YES
89,1,0.0,NO
90,1,0.013796054752637534,NO
91,1,0.0,NO
92,1,0.013796054752637534,YES
93,2,0.015138460682944435,NO
94,1,0.0027295515271884997,NO
95,0,0.007330050048786297,NO
96,1,0.0027295515271884997,NO
97,18,0.0,NO
98,7,0.5702121767121769,YES
99,1,0.007330050048786297,NO
100,1,0.0027295515271884997,NO
101,58,0.09166666666666665,YES
102,1,0.0,NO
103,1,0.007330050048786297,NO
104,1,0.0,NO
105,1,0.0,NO
106,0,0.0,NO
107,1,0.007330050048786297,NO
108,0,0.0027295515271884997,NO
109,0,0.0,NO
110,2,0.0,NO
111,5,0.008655946823092463,NO
112,14,0.0,NO
113,28,0.06201406926406926,NO
114,1,0.007330050048786297,NO
115,1,0.007330050048786297,NO
116,1,0.007330050048786297,NO
117,1,0.0027295515271884997,NO
118,3,0.0,NO
119,1,0.007330050048786297,NO
120,1,0.0,NO
121,0,0.007330050048786297,NO
122,1,0.0027295515271884997,NO
123,1,0.0027295515271884997,NO
124,6,0.17860632642024823,NO
125,6,0.0,NO
126,1,0.007330050048786297,NO
127,6,0.006666666666666665,NO
128,1,0.007330050048786297,NO
129,1,0.0,NO
130,30,0.0,YES
131,3,0.0,NO
132,1,0.007330050048786297,NO
133,1,0.007330050048786297,NO
134,1,0.0027295515271884997,NO
135,1,0.007330050048786297,NO
136,1,0.0027295515271884997,NO
137,1,0.007330050048786297,NO
138,0,0.0027295515271884997,NO
139,3,0.0,NO
140,1,0.013796054752637534,NO
141,0,0.0027295515271884997,NO
142,1,0.0027295515271884997,NO
143,20,1.0,YES
144,5,0.0,NO
145,1,0.0,NO
146,1,0.0,NO
147,1,0.0,NO
148,1,0.0027295515271884997,NO
149,0,0.0027295515271884997,NO
150,6,0.0,NO
151,1,0.007330050048786297,NO
152,1,0.007330050048786297,NO
153,0,0.0027295515271884997,NO
154,1,0.0027295515271884997,NO
155,1,0.007330050048786297,NO
156,2,0.0027295515271884997,NO
157,0,0.0027295515271884997,NO
158,1,0.03675289200562792,NO
159,1,0.03675289200562792,NO
160,1,0.007330050048786297,NO
161,1,0.007330050048786297,NO
162,11,0.0,NO
163,1,0.0027295515271884997,NO
164,128,0.01,YES
165,1,0.007330050048786297,NO
166,1,0.0027295515271884997,NO
167,1,0.007330050048786297,NO
168,1,0.007330050048786297,NO
169,10,0.0,NO
170,0,0.0027295515271884997,NO
171,1,0.007330050048786297,NO
172,1,0.0027295515271884997,NO
173,1,0.0,NO
174,1,0.007330050048786297,NO
175,30,0.06916666666666665,NO
176,1,0.0027295515271884997,NO
177,0,0.007330050048786297,NO
178,25,0.0,NO
179,1,0.0027295515271884997,NO
180,1,0.007330050048786297,NO
181,9,0.06450640373147443,NO
182,0,0.007330050048786297,NO
183,1,0.007330050048786297,NO
184,75,0.0,NO
185,1,0.007330050048786297,NO
186,1,0.0027295515271884997,NO
187,1,0.013796054752637534,NO
188,1,0.0027295515271884997,NO
189,1,0.0027295515271884997,NO
190,1,0.01803253304456982,NO
191,1,0.0027295515271884997,NO
192,1,0.007330050048786297,NO
193,1,0.007330050048786297,NO
194,1,0.0027295515271884997,NO
195,12,0.0,NO
196,1,0.007330050048786297,NO
197,1,0.0027295515271884997,NO
198,1,0.007330050048786297,NO
199,1,0.0,NO
200,1,0.0,NO
201,1,0.007330050048786297,NO
202,1,0.03675289200562792,NO
203,6,0.016125001280601473,NO
204,4,0.18168572556352441,NO
205,0,0.0027295515271884997,NO
206,9,0.016125001280601473,NO
207,47,0.16,NO
208,1,0.0027295515271884997,NO
209,1,0.0,NO
210,0,0.0027295515271884997,NO
211,1,0.013796054752637534,NO
212,1,0.013796054752637534,NO
213,4,0.0,NO
214,1,0.007330050048786297,NO
215,1,0.007330050048786297,NO
216,1,0.007330050048786297,NO
217,2,0.024044584982636,NO
218,0,0.0027295515271884997,NO
219,1,0.0027295515271884997,NO
220,5,0.01,NO
221,1,0.007330050048786297,NO
222,8,0.02595395799124423,NO
223,1,0.0027295515271884997,NO
224,3,0.0,NO
225,1,0.0027295515271884997,NO
226,1,0.007330050048786297,NO
227,11,0.008333333333333333,NO
228,3,0.024044584982636,NO
229,1,0.0027295515271884997,NO
230,0,0.0027295515271884997,NO
231,1,0.007330050048786297,NO
232,9,0.0,NO
233,10,0.0,NO
234,12,0.03,NO
235,1,0.0027295515271884997,NO
236,1,0.0027295515271884997,NO
237,1,0.007330050048786297,NO
238,1,0.0027295515271884997,NO
239,6,0.003238571986678146,NO
240,1,0.0027295515271884997,NO
241,11,0.0,NO
242,1,0.007330050048786297,NO
243,1,0.0027295515271884997,NO
244,0,0.007330050048786297,NO
245,8,0.004,NO
246,18,0.0,NO
247,1,0.0027295515271884997,NO
248,1,0.0,NO
249,1,0.007330050048786297,NO
250,12,0.1,NO
251,15,0.0,NO
252,1,0.0027295515271884997,NO
253,2,0.12,NO
254,1,0.007330050048786297,NO
255,7,0.0,NO
256,0,0.0027295515271884997,NO
257,1,0.0,NO
258,1,0.007330050048786297,NO
259,1,0.0,NO
260,4,0.0,NO
261,1,0.0,NO
262,1,0.007330050048786297,NO
263,11,0.0,NO
264,3,0.0,NO
265,1,0.0027295515271884997,NO
266,1,0.0,NO
267,0,0.007330050048786297,NO
268,1,0.007330050048786297,NO
269,1,0.0,NO
270,1,0.007330050048786297,NO
271,1,0.007330050048786297,NO
272,1,0.0027295515271884997,NO
273,3,0.0033882514247170203,NO
274,15,0.0,NO
275,0,0.007330050048786297,NO
276,22,0.0625,NO
277,1,0.007330050048786297,NO
278,1,0.0,NO
279,1,0.0027295515271884997,NO
280,1,0.013796054752637534,NO
281,0,0.007330050048786297,NO
282,1,0.0,NO
283,18,0.0,NO
284,1,0.007330050048786297,NO
285,1,0.0027295515271884997,NO
286,8,0.0,NO
287,1,0.007330050048786297,NO
288,10,0.0,NO
289,4,0.0,NO
290,12,0.0,NO
291,1,0.0,NO
292,3,0.024044584982636,NO
293,0,0.0,NO
294,1,0.0027295515271884997,NO
295,0,0.007330050048786297,NO
296,10,0.0,NO
297,6,0.0,NO
298,0,0.0027295515271884997,NO
299,8,0.0,NO
300,3,0.0,NO
301,1,0.0027295515271884997,NO
302,1,0.0,NO
303,4,0.003238571986678146,NO
304,1,0.0027295515271884997,NO
305,1,0.0,NO
306,0,0.007330050048786297,NO
307,1,0.0,NO
308,1,0.0,YES
309,0,0.0,NO
310,3,0.0,NO
311,134,0.016666666666666666,NO
312,1,0.5277700771450772,NO
313,22,0.0,NO
314,6,0.0033882514247170203,NO
315,0,0.007330050048786297,NO
316,8,0.0,NO
317,1,0.0027295515271884997,NO
318,1,0.0027295515271884997,NO
319,30,0.029833333333333337,NO
320,1,0.0027295515271884997,NO
321,1,0.0027295515271884997,NO
322,1,0.5277700771450772,NO
