ID,Size,PredictedProbability,ActualValue
0,0,4.800457755626332E-4,NO
1,1,0.007314519350126895,NO
2,1,0.008588317340526166,NO
3,1,0.0,NO
4,0,4.800457755626332E-4,NO
5,30,0.0,NO
6,5,0.024735279542836244,NO
7,5,0.02907098305069813,NO
8,1,0.007314519350126895,NO
9,7,0.024344172523538543,NO
10,1,0.008588317340526166,NO
11,1,0.008588317340526166,NO
12,1,0.007314519350126895,NO
13,1,0.007314519350126895,NO
14,11,0.0,NO
15,39,0.0,NO
16,0,4.800457755626332E-4,NO
17,1,0.007314519350126895,NO
18,0,4.800457755626332E-4,NO
19,5,0.024735279542836244,NO
20,1,0.007314519350126895,NO
21,13,0.0,NO
22,1,0.007314519350126895,NO
23,27,0.58,YES
24,1,0.008588317340526166,NO
25,1,0.008588317340526166,NO
26,1,0.008588317340526166,NO
27,1,0.007314519350126895,NO
28,6,0.007198764696340614,NO
29,1,0.008588317340526166,NO
30,28,0.02572727272727273,NO
31,6,0.007198764696340614,NO
32,1,0.008588317340526166,NO
33,1,0.008588317340526166,NO
34,3,0.006505526011248339,NO
35,1,0.007314519350126895,NO
36,4,0.02654855981264339,NO
37,13,0.0,NO
38,3,0.017074231580658798,NO
39,1,0.007314519350126895,NO
40,2,0.008262931463942172,NO
41,1,0.0,NO
42,0,4.800457755626332E-4,NO
43,0,0.0,NO
44,1,0.008588317340526166,NO
45,2,0.0,NO
46,1,0.007314519350126895,NO
47,0,0.0,NO
48,1,0.008588317340526166,NO
49,1,0.008588317340526166,NO
50,1,0.008588317340526166,NO
51,9,0.01,NO
52,0,4.800457755626332E-4,NO
53,1,0.007314519350126895,NO
54,8,0.016851806270461452,NO
55,1,0.008588317340526166,NO
56,0,0.0,NO
57,1,0.008588317340526166,NO
58,2,0.009814741423068301,NO
59,1,0.007314519350126895,NO
60,1,0.007314519350126895,NO
61,1,0.008588317340526166,NO
62,41,0.01,NO
63,1,0.007314519350126895,NO
64,9,0.02516233907035795,NO
65,3,0.017074231580658798,NO
66,0,4.800457755626332E-4,NO
67,0,0.0,NO
68,2,0.009814741423068301,NO
69,6,0.007198764696340614,NO
70,5,0.024735279542836244,NO
71,2,0.009814741423068301,NO
72,3,0.006505526011248339,NO
73,2,0.009814741423068301,NO
74,7,0.008723753628599423,NO
75,22,0.18221516636957805,NO
76,0,4.800457755626332E-4,NO
77,2,0.007314519350126895,NO
78,1,0.008588317340526166,NO
79,1,0.007314519350126895,NO
80,31,0.0,NO
81,2,0.009814741423068301,NO
82,10,0.0,NO
83,1,0.008588317340526166,NO
84,1,0.002727272727272727,NO
85,1,0.008588317340526166,NO
86,13,0.02625,NO
87,1,0.008588317340526166,NO
88,12,0.11931584721234412,NO
89,2,0.008262931463942172,NO
90,1,0.008588317340526166,NO
91,1,0.007314519350126895,NO
92,1,0.007314519350126895,NO
93,0,0.0,NO
94,1,0.007314519350126895,NO
95,7,0.024344172523538543,YES
96,1,0.008588317340526166,NO
97,1,0.007314519350126895,NO
98,46,0.07,NO
99,1,0.0084114024001419,NO
100,1,0.008588317340526166,NO
101,1,0.0,NO
102,1,0.007314519350126895,NO
103,0,0.0,NO
104,1,0.0084114024001419,NO
105,1,0.008588317340526166,NO
106,0,4.800457755626332E-4,NO
107,28,0.0,NO
108,14,0.0,NO
109,2,0.008262931463942172,NO
110,5,0.02907098305069813,NO
111,1,0.008588317340526166,NO
112,1,0.008588317340526166,NO
113,1,0.008588317340526166,NO
114,1,0.008588317340526166,NO
115,33,0.0,NO
116,1,0.007314519350126895,NO
117,3,0.02,NO
118,1,0.008588317340526166,NO
119,0,0.0,NO
120,1,0.007314519350126895,NO
121,1,0.007314519350126895,NO
122,1,0.007314519350126895,NO
123,6,0.007198764696340614,NO
124,1,0.008588317340526166,NO
125,6,0.0,NO
126,1,0.008588317340526166,NO
127,1,0.0,NO
128,30,0.26,NO
129,3,0.017074231580658798,NO
130,1,0.008588317340526166,NO
131,1,0.008588317340526166,NO
132,1,0.007314519350126895,NO
133,1,0.008588317340526166,NO
134,1,0.007314519350126895,NO
135,1,0.008588317340526166,NO
136,3,0.017074231580658798,NO
137,1,0.008588317340526166,NO
138,0,4.800457755626332E-4,NO
139,1,0.007314519350126895,NO
140,5,0.024735279542836244,NO
141,1,0.007314519350126895,NO
142,20,0.053765873015873024,YES
143,1,0.0,NO
144,1,0.007314519350126895,NO
145,1,0.007314519350126895,NO
146,0,4.800457755626332E-4,NO
147,1,0.008588317340526166,NO
148,6,0.007198764696340614,NO
149,1,0.008588317340526166,NO
150,0,4.800457755626332E-4,NO
151,1,0.007314519350126895,NO
152,1,0.008588317340526166,NO
153,2,0.009814741423068301,NO
154,0,4.800457755626332E-4,NO
155,1,0.03210114319616958,NO
156,1,0.03210114319616958,NO
157,1,0.008588317340526166,NO
158,1,0.008588317340526166,NO
159,11,0.0,NO
160,128,0.09,NO
161,1,0.008588317340526166,NO
162,1,0.007314519350126895,NO
163,1,0.008588317340526166,NO
164,1,0.008588317340526166,NO
165,10,0.052770122006656345,NO
166,0,4.800457755626332E-4,NO
167,1,0.008588317340526166,NO
168,1,0.007314519350126895,NO
169,1,0.05845832419214774,NO
170,31,0.0,NO
171,1,0.008588317340526166,NO
172,1,0.007314519350126895,NO
173,0,0.0,NO
174,25,0.0125,NO
175,1,0.008588317340526166,NO
176,9,0.0,NO
177,0,0.0,NO
178,1,0.008588317340526166,NO
179,75,0.0,NO
180,1,0.008588317340526166,NO
181,1,0.007314519350126895,NO
182,1,0.006694131186636983,NO
183,1,0.007314519350126895,NO
184,1,0.008262931463942172,NO
185,1,0.007314519350126895,NO
186,1,0.008588317340526166,NO
187,12,0.026992512331656532,NO
188,1,0.008588317340526166,NO
189,1,0.008588317340526166,NO
190,1,0.007314519350126895,NO
191,1,0.008588317340526166,NO
192,1,0.0,NO
193,1,0.0084114024001419,NO
194,0,4.800457755626332E-4,NO
195,1,0.008588317340526166,NO
196,1,0.008588317340526166,NO
197,0,4.800457755626332E-4,NO
198,4,0.02654855981264339,NO
199,0,4.800457755626332E-4,NO
200,9,0.02516233907035795,NO
201,51,0.02,NO
202,1,0.0084114024001419,NO
203,1,0.008588317340526166,NO
204,1,0.006694131186636983,NO
205,4,0.0,NO
206,1,0.008588317340526166,NO
207,1,0.008588317340526166,NO
208,1,0.008588317340526166,NO
209,2,0.009814741423068301,NO
210,0,4.800457755626332E-4,NO
211,1,0.008588317340526166,NO
212,1,0.007314519350126895,NO
213,6,0.007198764696340614,NO
214,1,0.008588317340526166,NO
215,1,0.007314519350126895,NO
216,1,0.007314519350126895,NO
217,8,0.0,NO
218,1,0.008588317340526166,NO
219,11,0.0,NO
220,3,0.018506975303439307,NO
221,3,0.006505526011248339,NO
222,1,0.007314519350126895,NO
223,0,4.800457755626332E-4,NO
224,9,0.0,NO
225,10,0.052770122006656345,NO
226,12,0.005,NO
227,1,0.007314519350126895,NO
228,1,0.007314519350126895,NO
229,1,0.008588317340526166,NO
230,1,0.007314519350126895,NO
231,6,0.007198764696340614,NO
232,11,0.0,NO
233,1,0.008588317340526166,NO
234,1,0.007314519350126895,NO
235,0,0.0,NO
236,8,0.016851806270461452,NO
237,1,0.007314519350126895,NO
238,18,0.01,NO
239,1,0.0084114024001419,NO
240,15,0.0,NO
241,1,0.008588317340526166,NO
242,13,0.0796684934477437,NO
243,1,0.007314519350126895,NO
244,1,0.04,NO
245,1,0.008588317340526166,NO
246,7,0.0,NO
247,0,4.800457755626332E-4,NO
248,1,0.007314519350126895,NO
249,1,0.008588317340526166,NO
250,1,0.03210114319616958,NO
251,4,0.02654855981264339,NO
252,1,0.0,NO
253,1,0.008588317340526166,NO
254,11,0.14821428571428572,NO
255,3,0.046666666666666655,NO
256,1,0.007314519350126895,NO
257,5,0.024735279542836244,NO
258,1,0.0084114024001419,NO
259,0,0.0,NO
260,1,0.008588317340526166,NO
261,1,0.0084114024001419,NO
262,1,0.008588317340526166,NO
263,1,0.008588317340526166,NO
264,15,0.0,NO
265,0,0.0,NO
266,1,0.008588317340526166,NO
267,22,0.003333333333333333,NO
268,1,0.0,NO
269,1,0.0084114024001419,NO
270,1,0.007314519350126895,NO
271,0,0.0,NO
272,1,0.0,NO
273,1,0.008588317340526166,NO
274,18,0.0036666666666666675,NO
275,1,0.008588317340526166,NO
276,1,0.007314519350126895,NO
277,8,0.0,NO
278,1,0.008588317340526166,NO
279,10,0.052770122006656345,NO
280,12,0.0,NO
281,4,0.02654855981264339,NO
282,3,0.006505526011248339,NO
283,0,4.800457755626332E-4,NO
284,1,0.007314519350126895,NO
285,1,0.007314519350126895,NO
286,2,0.006505526011248339,NO
287,0,0.0,NO
288,6,0.02516233907035795,NO
289,0,4.800457755626332E-4,NO
290,3,0.017074231580658798,NO
291,8,0.0,NO
292,1,0.007314519350126895,NO
293,1,0.007314519350126895,NO
294,4,0.02654855981264339,NO
295,1,0.0084114024001419,NO
296,1,0.007314519350126895,NO
297,1,0.0,NO
298,0,0.0,NO
299,1,0.007314519350126895,NO
300,0,4.800457755626332E-4,NO
