ID,Size,PredictedProbability,ActualValue
0,1,4.245429477407415E-5,NO
1,9,1.0,NO
2,1,0.0011261801458109404,NO
3,1,4.245429477407415E-5,NO
4,1,1.479122159978685E-5,NO
5,5,0.00581846564803235,NO
6,1,0.056555298932150305,NO
7,0,1.450691469962667E-5,NO
8,1,2.1726333591100698E-5,NO
9,1,1.479122159978685E-5,NO
10,1,2.1726333591100698E-5,NO
11,1,0.006294492652195613,NO
12,1,2.1726333591100698E-5,NO
13,1,1.479122159978685E-5,NO
14,3,2.5580747622127884E-5,NO
15,1,3.8708955819087286E-5,NO
16,1,5.685766048275723E-5,NO
17,1,1.1019794617253796E-4,NO
18,13,0.0015837216978904787,NO
19,0,1.0924498887854024E-4,NO
20,3,0.0019122406549762537,NO
21,1,1.479122159978685E-5,NO
22,3,3.944830886334784E-5,NO
23,32,0.9999999999999997,NO
24,1,1.479122159978685E-5,NO
25,0,2.1308727479366335E-5,NO
26,1,2.3837978018523466E-5,NO
27,0,2.1308727479366335E-5,NO
28,0,4.163828905186185E-5,NO
29,1,5.560757338969781E-5,NO
30,1,0.9999661787481398,NO
31,0,3.7281506719997847E-4,NO
32,1,1.479122159978685E-5,NO
33,1,2.1726333591100698E-5,NO
34,5,2.7931494652253566E-4,NO
35,9,0.0020901148636983777,NO
36,1,1.479122159978685E-5,NO
37,8,0.0010893458847449544,NO
38,1,1.479122159978685E-5,NO
39,1,1.479122159978685E-5,NO
40,1,1.479122159978685E-5,NO
41,1,1.479122159978685E-5,NO
42,15,0.7535583787505314,NO
43,0,2.835352822843841E-4,NO
44,61,1.0,NO
45,3,0.0028021616043155777,NO
46,6,7.398911953617179E-4,NO
47,7,0.0010784612111491467,NO
48,13,2.876154122693069E-4,NO
49,53,1.0,NO
50,15,1.0,NO
51,1,1.479122159978685E-5,NO
52,12,0.6945969246592968,NO
53,1,1.479122159978685E-5,NO
54,1,6.101203138395057E-5,NO
55,1,3.801188375200204E-4,NO
56,1,2.1726333591100698E-5,NO
57,1,1.479122159978685E-5,NO
58,1,1.479122159978685E-5,NO
59,8,3.5683649359614684E-4,NO
60,1,2.1726333591100698E-5,NO
61,21,0.8539273801465332,NO
62,6,2.2556449646643693E-4,NO
63,3,7.092473385924032E-5,NO
64,1,1.479122159978685E-5,NO
65,6,0.9984262836332144,NO
66,0,2.1308727479366335E-5,NO
67,1,3.8708955819087286E-5,NO
68,8,6.797918620111473E-5,NO
69,4,8.90393517470222E-5,NO
70,1,1.479122159978685E-5,NO
71,6,2.3334232690451736E-4,NO
72,14,0.016277676691255,NO
73,1,4.245429477407415E-5,NO
74,1,0.9939479022538017,NO
75,1,1.479122159978685E-5,NO
76,0,2.835352822843841E-4,NO
77,1,1.479122159978685E-5,NO
78,1,1.372917905653847E-4,NO
79,13,0.6032271474788918,NO
80,1,4.245429477407415E-5,NO
81,0,1.0807999367088145E-4,NO
82,0,2.1308727479366335E-5,NO
83,1,1.479122159978685E-5,NO
84,13,0.0014036761488228824,NO
85,3,0.0013585915583394323,NO
86,7,2.622921731839663E-5,NO
87,1,4.245429477407415E-5,NO
88,1,0.0026465880378338472,NO
89,12,0.4254753372806999,NO
90,1,1.479122159978685E-5,NO
91,9,0.5945237389620645,NO
92,1,1.479122159978685E-5,NO
93,1,1.479122159978685E-5,NO
94,13,0.48595932431639816,NO
95,3,0.9999436921646524,NO
96,21,0.9999843181253592,NO
97,5,6.370199817767366E-5,NO
98,23,0.999130685183377,NO
99,3,1.2053292146620597E-4,NO
100,3,7.092473385924032E-5,NO
101,3,0.0019122406549762537,NO
102,1,2.1726333591100698E-5,NO
103,1,0.9981481200615678,NO
104,9,0.9999999999999942,NO
105,1,1.479122159978685E-5,NO
106,1,1.479122159978685E-5,NO
107,1,2.1726333591100698E-5,NO
108,3,1.7075244599050243E-4,NO
109,6,0.00810264303260419,NO
110,1,1.479122159978685E-5,NO
111,14,0.99999979186535,NO
112,1,1.479122159978685E-5,NO
113,10,0.0027514986191897986,NO
114,1,1.1019794617253796E-4,NO
115,0,2.1308727479366335E-5,NO
116,1,2.1726333591100698E-5,NO
117,1,1.479122159978685E-5,NO
118,1,7.841997546579883E-4,NO
119,2,0.0013888226213037294,NO
120,10,1.1054046641853357E-4,NO
