ID,Size,PredictedProbability,ActualValue
0,1,3.737453431815062E-5,NO
1,1,1.4052177199842109E-5,NO
2,0,3.230064991144113E-5,NO
3,1,1.9941784674015686E-5,NO
4,1,2.2455527125949767E-5,NO
5,1,7.622878661382969E-5,NO
6,0,7.102815676781329E-5,NO
7,0,1.83397891533923E-5,NO
8,18,0.02580716202632682,NO
9,1,3.3531955012192365E-4,NO
10,1,2.2455527125949767E-5,NO
11,3,4.174199444936031E-5,NO
12,15,0.7140560696240448,NO
13,1,2.2455527125949767E-5,NO
14,1,1.9941784674015686E-5,NO
15,1,1.4365676532704719E-5,NO
16,13,0.9992678238045233,NO
17,1,1.9506601403874467E-5,NO
18,39,0.9999999999848953,NO
19,1,1.9941784674015686E-5,NO
20,0,1.321162398160192E-5,NO
21,0,1.321162398160192E-5,NO
22,1,6.037630269692945E-5,NO
23,1,1.9506601403874467E-5,NO
24,1,1.4052177199842109E-5,NO
25,1,3.435564814759331E-5,NO
26,1,1.4365676532704719E-5,NO
27,5,1.9028028154485275E-4,NO
28,13,0.004092171227033044,NO
29,1,3.117165275843275E-5,NO
30,1,1.4730451386851391E-4,NO
31,5,0.013391950073321359,NO
32,32,0.9999999999999999,NO
33,1,1.4365676532704719E-5,NO
34,5,5.103932460329958E-4,NO
35,1,2.2455527125949767E-5,NO
36,1,2.387995963570324E-5,NO
37,1,1.9506601403874467E-5,NO
38,1,1.4365676532704719E-5,NO
39,28,0.9821019513846361,NO
40,3,2.8493826518122857E-5,NO
41,0,1.804782864131729E-5,NO
42,115,1.0,NO
43,8,4.2903784602448024E-4,NO
44,28,0.9999999626535497,NO
45,4,4.4920417073351633E-4,NO
46,1,1.4365676532704719E-5,NO
47,1,3.117165275843275E-5,NO
48,11,2.9738783334640884E-4,NO
49,3,4.6908969667352136E-5,NO
50,1,1.4365676532704719E-5,NO
51,1,1.9506601403874467E-5,NO
52,1,1.4365676532704719E-5,NO
53,13,0.009461714445509369,NO
54,4,9.784780751391376E-5,NO
55,0,2.015883335112161E-4,NO
56,1,1.4365676532704719E-5,NO
57,7,1.8866869854731203E-4,NO
58,1,0.025918287391021613,NO
59,26,0.9996590125458079,NO
60,2,1.4259408198438346E-4,NO
61,1,1.4365676532704719E-5,NO
62,1,0.0018242915763307048,NO
63,0,2.866754727536848E-5,NO
64,1,1.9941784674015686E-5,NO
65,1,3.097584188865104E-5,NO
66,8,1.0020006350404521E-4,NO
67,1,2.2455527125949767E-5,NO
68,51,0.9999999999999857,NO
69,7,1.2080503792536096E-4,NO
70,1,3.117165275843275E-5,NO
71,1,1.9506601403874467E-5,NO
72,1,0.005872888068373449,YES
73,2,2.507632929342493E-5,NO
74,6,5.038653184522977E-4,NO
75,1,1.4052177199842109E-5,NO
76,7,8.306086897177461E-4,NO
77,1,1.9941784674015686E-5,NO
78,2,2.0648162431655175E-5,NO
79,10,0.026771355070211722,NO
80,1,0.0013148478128373363,NO
81,1,1.9506601403874467E-5,NO
82,4,8.666649698210923E-4,NO
83,1,1.9941784674015686E-5,NO
84,1,1.9941784674015686E-5,NO
85,1,6.223435158076316E-5,NO
86,37,0.9999999999999999,NO
87,3,7.332382391802392E-5,NO
88,5,0.023459663969375318,NO
89,3,4.174199444936031E-5,NO
90,0,1.3001300300291562E-5,NO
91,0,0.006611162666236128,NO
92,0,1.1281908783842264E-4,NO
93,2,0.00230971072664021,NO
