ID,Size,PredictedProbability,ActualValue
0,15,0.9999955590657084,NO
1,0,2.505169013847829E-5,NO
2,1,3.242674237394919E-5,NO
3,1,3.242674237394919E-5,NO
4,1,3.242674237394919E-5,NO
5,0,4.1102115599013564E-5,NO
6,35,0.9999970584230046,NO
7,7,2.4097443762675135E-4,NO
8,7,0.0022358296288152203,NO
9,0,3.120623851348232E-5,NO
10,2,4.558973531692286E-5,NO
11,7,1.3744043416782245E-4,NO
12,1,2.6031490381226923E-5,NO
13,0,2.505169013847829E-5,NO
14,2,3.46134419248672E-5,NO
15,0,3.120623851348232E-5,NO
16,1,3.242674237394919E-5,NO
17,1,4.270963952020088E-5,NO
18,1,3.242674237394919E-5,NO
19,5,3.3224965800154475E-4,NO
20,1,2.6031490381226923E-5,NO
21,1,2.6031490381226923E-5,NO
22,9,0.004770954780120351,NO
23,4,8.14316001916312E-5,NO
24,0,4.1102115599013564E-5,NO
25,0,2.505169013847829E-5,NO
26,2,3.46134419248672E-5,NO
27,0,2.505169013847829E-5,NO
28,7,4.221911999486409E-5,NO
29,1,2.6031490381226923E-5,NO
30,1,3.242674237394919E-5,NO
31,1,2.6031490381226923E-5,NO
32,1,3.242674237394919E-5,NO
33,1,2.6031490381226923E-5,NO
34,1,2.6031490381226923E-5,NO
35,1,2.6031490381226923E-5,NO
36,9,0.0010347697719484993,NO
37,5,1.52118667665131E-4,NO
38,1,2.6031490381226923E-5,NO
39,1,4.270963952020088E-5,NO
40,1,2.6031490381226923E-5,NO
41,0,3.120623851348232E-5,NO
42,6,0.9086857191043103,NO
43,1,2.6031490381226923E-5,NO
44,0,4.1102115599013564E-5,NO
45,1,2.6031490381226923E-5,NO
46,1,1.2194744166928153E-4,NO
47,0,3.120623851348232E-5,NO
48,22,0.990519475518148,NO
49,1,3.242674237394919E-5,NO
50,1,2.6031490381226923E-5,NO
51,0,2.505169013847829E-5,NO
52,1,2.6031490381226923E-5,NO
53,0,3.120623851348232E-5,NO
54,0,2.505169013847829E-5,NO
55,5,9.272016519094444E-5,NO
56,7,3.707817361258891E-4,NO
57,6,3.034735035268536E-4,NO
58,1,3.242674237394919E-5,NO
59,3,3.798674815935983E-5,NO
60,1,2.6031490381226923E-5,NO
61,1,3.242674237394919E-5,NO
62,1,2.6031490381226923E-5,NO
63,2,3.46134419248672E-5,NO
64,13,0.002072533592445532,NO
65,0,2.505169013847829E-5,NO
66,34,0.9999637128555419,NO
67,1,2.6031490381226923E-5,NO
68,24,0.7848624350703672,NO
69,1,2.6031490381226923E-5,NO
70,63,1.0,NO
71,1,2.6031490381226923E-5,NO
72,1,5.792679728938541E-5,NO
73,4,4.558492732324118E-5,NO
74,0,2.505169013847829E-5,NO
75,0,2.505169013847829E-5,NO
76,2,5.284719997506725E-5,NO
77,1,2.6031490381226923E-5,NO
78,3,8.937665974137314E-5,NO
79,1,3.242674237394919E-5,NO
80,1,3.242674237394919E-5,NO
81,14,0.021217635746974755,NO
82,1,2.6031490381226923E-5,NO
83,1,2.6031490381226923E-5,NO
84,0,2.505169013847829E-5,NO
85,1,3.242674237394919E-5,NO
86,0,2.505169013847829E-5,NO
87,1,3.242674237394919E-5,NO
88,1,2.6031490381226923E-5,NO
89,1,4.270963952020088E-5,NO
90,1,2.6031490381226923E-5,NO
91,14,0.0027800519558197423,NO
92,6,1.4792207082454272E-4,NO
93,1,3.242674237394919E-5,NO
94,2,3.46134419248672E-5,NO
95,1,3.242674237394919E-5,NO
96,5,2.5453985236129236E-4,NO
97,5,1.199806529612563E-4,NO
98,0,3.120623851348232E-5,NO
99,1,2.6031490381226923E-5,NO
100,0,3.120623851348232E-5,NO
101,1,3.242674237394919E-5,NO
