ID,Size,PredictedProbability,ActualValue
0,0,4.2761666011143217E-4,NO
1,1,2.5073715356723744E-4,NO
2,1,4.341757020607455E-4,NO
3,1,0.0013404384278437713,NO
4,0,2.611520162284835E-4,NO
5,30,0.9999997817551574,NO
6,5,6.281886735004439E-4,NO
7,5,0.0012078879170087091,NO
8,1,2.5073715356723744E-4,NO
9,7,0.002499702040372683,NO
10,1,4.341757020607455E-4,NO
11,1,6.003607654567418E-4,NO
12,1,2.5073715356723744E-4,NO
13,1,1.8131337840064565E-4,NO
14,11,0.9227906579352328,NO
15,39,1.8578080508415302E-53,NO
16,0,1.8884513220927718E-4,NO
17,1,2.5073715356723744E-4,NO
18,0,1.8884513220927718E-4,NO
19,5,1.8531354475770248E-70,NO
20,1,1.8131337840064565E-4,NO
21,13,0.02358401762463248,NO
22,1,1.8131337840064565E-4,NO
23,27,0.9999999999771855,YES
24,1,6.003607654567418E-4,NO
25,1,4.341757020607455E-4,NO
26,1,6.003607654567418E-4,NO
27,1,1.8131337840064565E-4,NO
28,6,7.592922777550122E-4,NO
29,1,4.341757020607455E-4,NO
30,28,0.9999999999855924,NO
31,6,4.3737151104960686E-4,NO
32,1,6.003607654567418E-4,NO
33,1,6.003607654567418E-4,NO
34,3,5.872088110426798E-4,NO
35,1,1.8131337840064565E-4,NO
36,4,5.508902578634891E-4,NO
37,13,0.1083660916966933,NO
38,3,0.0014053432545663986,NO
39,1,1.8131337840064565E-4,NO
40,2,0.06564504330033172,NO
41,1,0.005981244955258248,NO
42,0,2.611520162284835E-4,NO
43,0,6.252888521263607E-4,NO
44,1,6.003607654567418E-4,NO
45,2,0.020035643717177292,NO
46,1,1.8131337840064565E-4,NO
47,0,0.0019832242972295105,NO
48,1,6.003607654567418E-4,NO
49,1,4.341757020607455E-4,NO
50,1,6.003607654567418E-4,NO
51,9,0.3815993744099003,NO
52,0,2.611520162284835E-4,NO
53,1,2.5073715356723744E-4,NO
54,8,0.0012503698218037376,NO
55,0,6.252888521263607E-4,NO
56,1,6.003607654567418E-4,NO
57,2,2.9782982745279893E-4,NO
58,9,0.00772795438247251,NO
59,1,2.5073715356723744E-4,NO
60,1,2.5073715356723744E-4,NO
61,1,9.828327489226254E-4,NO
62,1,4.341757020607455E-4,NO
63,41,1.0,NO
64,1,2.5073715356723744E-4,NO
65,3,0.0014053432545663986,NO
66,0,0.0013161478061818601,NO
67,0,0.0019832242972295105,NO
68,2,4.118486555645445E-4,NO
69,6,9.402739194806203E-4,NO
70,5,0.0011307194835130598,NO
71,2,1.2815990989234267E-70,NO
72,3,5.872088110426798E-4,NO
73,2,3.644158793684373E-4,NO
74,7,9.535591392825302E-4,NO
75,22,0.9998093019137209,NO
76,0,4.2761666011143217E-4,NO
77,2,2.4868492067363465E-4,NO
78,1,6.003607654567418E-4,NO
79,1,1.8131337840064565E-4,NO
80,31,0.9999999999999593,NO
81,2,2.517445049930254E-4,NO
82,10,0.16523180912110363,NO
83,1,6.003607654567418E-4,NO
84,13,0.9999177432916915,NO
85,1,0.15243001076368606,NO
86,1,5.735157535172112E-70,NO
87,1,9.507024324158473E-4,NO
88,12,6.839470295632676E-69,NO
89,1,5.942774144572608E-4,NO
90,1,6.003607654567418E-4,NO
91,2,4.554061705981649E-4,NO
92,1,2.5073715356723744E-4,NO
93,0,0.0010236255121174908,NO
94,1,1.8131337840064565E-4,NO
95,7,0.0020553314159540916,YES
96,1,6.003607654567418E-4,NO
97,1,1.8131337840064565E-4,NO
98,45,3.1660825578035234E-37,NO
99,1,2.874190136509585E-4,NO
100,1,4.341757020607455E-4,NO
101,1,0.018195236571343233,NO
102,1,2.5073715356723744E-4,NO
103,0,0.006240422242468221,NO
104,1,2.874190136509585E-4,NO
105,1,6.003607654567418E-4,NO
106,0,6.790996363730291E-4,NO
107,28,0.9999845837931032,NO
108,2,8.724128459978216E-4,NO
109,5,0.0011565996822973095,NO
110,14,0.8059070538532233,NO
111,1,6.003607654567418E-4,NO
112,1,6.003607654567418E-4,NO
113,1,6.003607654567418E-4,NO
114,1,6.003607654567418E-4,NO
115,33,1.0,NO
116,1,2.5073715356723744E-4,NO
117,3,0.9999999967226796,NO
118,1,4.341757020607455E-4,NO
119,0,0.0019832242972295105,NO
120,1,6.502243715355267E-4,NO
121,1,1.8131337840064565E-4,NO
122,1,2.5073715356723744E-4,NO
123,6,0.0019260492024498587,NO
124,1,6.003607654567418E-4,NO
125,6,7.891618336349424E-68,NO
126,1,6.003607654567418E-4,NO
127,1,0.01707053169465615,NO
128,30,0.99999999999999,NO
129,3,0.0035592502131235686,NO
130,1,6.003607654567418E-4,NO
131,1,6.003607654567418E-4,NO
132,1,2.5073715356723744E-4,NO
133,1,1.9521340143459318E-70,NO
134,1,2.5073715356723744E-4,NO
135,1,9.828327489226254E-4,NO
136,3,0.0014053432545663986,NO
137,1,6.876064815737176E-4,NO
138,0,1.8884513220927718E-4,NO
139,1,1.8131337840064565E-4,NO
140,5,0.0011307194835130598,NO
141,1,0.010972708175104831,NO
142,20,0.9999969170078857,YES
143,1,5.006694439384657E-4,NO
144,1,3.9713637043194285E-4,NO
145,1,2.5073715356723744E-4,NO
146,0,2.611520162284835E-4,NO
147,1,4.341757020607455E-4,NO
148,6,0.0030503192804108075,NO
149,1,9.828327489226254E-4,NO
150,0,4.2761666011143217E-4,NO
151,1,2.5073715356723744E-4,NO
152,1,6.003607654567418E-4,NO
153,2,2.517445049930254E-4,NO
154,0,2.611520162284835E-4,NO
155,1,0.033749119673688065,NO
156,1,0.033749119673688065,NO
157,1,4.341757020607455E-4,NO
158,1,1.9521340143459318E-70,NO
159,11,0.028810790688592682,NO
160,128,1.0,NO
161,1,6.003607654567418E-4,NO
162,1,1.8131337840064565E-4,NO
163,1,6.003607654567418E-4,NO
