ID,Size,PredictedProbability,ActualValue
0,1,3.431815454201923E-5,NO
1,1,1.474647075601572E-5,NO
2,0,2.6206091728009587E-5,NO
3,1,1.614833207470101E-5,NO
4,1,2.0969539933804283E-5,NO
5,1,5.1328809121012284E-5,NO
6,0,7.73273586475046E-5,NO
7,0,1.4584194753396437E-5,NO
8,115,1.0,NO
9,18,0.015805992760030037,NO
10,1,2.047031990107932E-4,NO
11,1,2.0969539933804283E-5,NO
12,3,3.3304046338399214E-5,NO
13,15,0.627042304674633,NO
14,1,2.0969539933804283E-5,NO
15,1,1.3988647257523722E-5,NO
16,1,1.614833207470101E-5,NO
17,13,0.9991014525608761,NO
18,1,1.7023152736118244E-5,NO
19,39,0.9999999999991156,NO
20,1,1.614833207470101E-5,NO
21,0,1.2633695685639639E-5,NO
22,0,1.2633695685639639E-5,NO
23,1,4.901156931531114E-5,NO
24,1,1.7023152736118244E-5,NO
25,1,1.474647075601572E-5,NO
26,1,3.0588554431075465E-5,NO
27,1,1.3988647257523722E-5,NO
28,5,1.2512756843632782E-4,NO
29,13,0.0020566730424848405,NO
30,1,2.4206967486475328E-5,NO
31,1,1.068681797143791E-4,NO
32,5,0.034774991782576904,NO
33,32,1.0,NO
34,1,1.3988647257523722E-5,NO
35,4,3.267488728317745E-4,NO
36,1,2.0969539933804283E-5,NO
37,1,2.2296213539568174E-5,NO
38,1,1.7023152736118244E-5,NO
39,1,1.3988647257523722E-5,NO
40,28,0.9861042491657431,NO
41,3,2.423540455412265E-5,NO
42,0,1.536573416088218E-5,NO
43,115,1.0,NO
44,8,2.454228512041912E-4,NO
45,28,0.9999999880378487,NO
46,4,2.8466252429262617E-4,NO
47,1,1.3988647257523722E-5,NO
48,1,2.4206967486475328E-5,NO
49,11,1.7335480378733408E-4,NO
50,3,3.1625636090115736E-5,NO
51,1,1.3988647257523722E-5,NO
52,1,1.7023152736118244E-5,NO
53,13,0.004378890499493335,NO
54,4,8.27738781042758E-5,NO
55,0,3.366917333285803E-4,NO
56,1,1.3988647257523722E-5,NO
57,1,0.07033341597350375,NO
58,26,0.9998682392113464,NO
59,2,9.880425841198893E-5,NO
60,1,1.3988647257523722E-5,NO
61,1,0.006321278680897281,NO
62,0,2.1862282875604822E-5,NO
63,1,1.614833207470101E-5,NO
64,8,8.142321684538276E-5,NO
65,1,2.890470091932902E-5,NO
66,1,2.0969539933804283E-5,NO
67,51,1.0,NO
68,1,2.4206967486475328E-5,NO
69,1,1.7023152736118244E-5,NO
70,1,0.002303286571073765,NO
71,2,2.110147692571162E-5,NO
72,6,3.575572200771439E-4,NO
73,1,1.474647075601572E-5,NO
74,7,2.043875294667892E-4,NO
75,1,1.614833207470101E-5,NO
76,2,1.7890309463816026E-5,NO
77,1,0.005480489676827122,NO
78,10,0.0030627723155867456,NO
79,4,4.8073277979337206E-4,NO
80,1,1.614833207470101E-5,NO
81,1,1.7023152736118244E-5,NO
82,1,1.614833207470101E-5,NO
83,1,4.6426478406724804E-5,NO
84,37,1.0,NO
85,3,4.7407672072180475E-5,NO
86,5,0.07399947719497589,NO
87,3,3.3304046338399214E-5,NO
88,0,1.3310712929203892E-5,NO
89,0,0.02808702232186308,NO
90,0,1.1001806253352429E-4,NO
91,2,0.006965603192643058,NO
92,2,2.0652353211556945E-5,NO
93,1,1.474647075601572E-5,NO
94,1,1.7023152736118244E-5,NO
