ID,Size,PredictedProbability,ActualValue
0,0,4.7189176934225017E-4,NO
1,1,2.367157915363217E-4,NO
2,1,9.820736968565293E-4,NO
3,1,2.8699199084480774E-4,NO
4,0,2.507649824028784E-4,NO
5,30,0.9999971790087022,NO
6,4,0.002593908628601765,NO
7,5,6.849315174498169E-4,NO
8,1,2.367157915363217E-4,NO
9,1,2.8699199084480774E-4,NO
10,1,2.367157915363217E-4,NO
11,1,3.8254819451361027E-4,NO
12,1,1.775803982032458E-4,NO
13,11,0.8810500504994195,NO
14,12,0.35807585032858164,NO
15,39,0.9999999999331963,NO
16,0,1.8812053674112614E-4,NO
17,1,2.367157915363217E-4,NO
18,0,1.8812053674112614E-4,NO
19,1,1.775803982032458E-4,NO
20,13,0.014349870066610534,NO
21,1,1.775803982032458E-4,NO
22,27,0.9999999998779139,NO
23,5,0.0010065240664041452,NO
24,1,3.8254819451361027E-4,NO
25,1,0.0014222595374600105,NO
26,1,2.8699199084480774E-4,NO
27,8,0.00259521039104876,NO
28,1,1.775803982032458E-4,NO
29,1,2.8699199084480774E-4,NO
30,28,0.999999999834751,NO
31,4,0.007877076746876481,NO
32,1,3.8254819451361027E-4,NO
33,1,3.8254819451361027E-4,NO
34,3,3.792517846474761E-4,NO
35,1,1.775803982032458E-4,NO
36,4,4.5566971491587874E-4,NO
37,13,0.031212682175796237,NO
38,4,5.867137219008134E-4,NO
39,3,6.128418504317603E-4,NO
40,1,1.775803982032458E-4,NO
41,1,0.0010590563496328976,NO
42,2,0.004597266139832562,NO
43,0,2.507649824028784E-4,NO
44,0,4.0524909707492833E-4,NO
45,1,4.5879475976826593E-4,NO
46,2,0.0037777458288184534,NO
47,1,1.775803982032458E-4,NO
48,0,0.0020238350290905953,NO
49,1,2.367157915363217E-4,NO
50,1,2.8699199084480774E-4,NO
51,1,3.8254819451361027E-4,NO
52,1,3.8254819451361027E-4,NO
53,9,0.5770742433073387,NO
54,0,2.507649824028784E-4,NO
55,1,2.367157915363217E-4,NO
56,7,0.0022837207071255087,NO
57,0,4.0524909707492833E-4,NO
58,1,3.8254819451361027E-4,NO
59,2,2.2079949572890566E-4,NO
60,9,0.00851610929774078,NO
61,1,2.367157915363217E-4,NO
62,1,2.367157915363217E-4,NO
63,1,8.632056622578098E-4,NO
64,1,2.8699199084480774E-4,NO
65,41,1.0,NO
66,1,2.367157915363217E-4,NO
67,3,6.128418504317603E-4,NO
68,0,0.0014981626415951888,NO
69,0,0.0020238350290905953,NO
70,2,2.943228845833188E-4,NO
71,4,0.004124661050826891,NO
72,5,0.0010556722129886728,NO
73,2,4.995102635378745E-4,NO
74,3,3.792517846474761E-4,NO
75,2,3.1704359502964267E-4,NO
76,22,0.9991184913929879,NO
77,6,0.0020111410569476447,NO
78,2,2.3486289325573955E-4,NO
79,0,4.7189176934225017E-4,NO
80,1,3.8254819451361027E-4,NO
81,28,0.9999999838868414,NO
82,1,1.775803982032458E-4,NO
83,2,2.323829318470907E-4,NO
84,10,0.06296951980083527,NO
85,1,3.8254819451361027E-4,NO
86,16,1.0,NO
87,1,9.932672145714259E-4,YES
88,12,0.06219590377104954,YES
89,1,0.010783796402567575,NO
90,1,4.5879475976826593E-4,NO
91,1,6.076998972492435E-4,NO
92,1,0.004350436183052435,YES
93,2,2.9958336275918014E-4,NO
94,1,2.367157915363217E-4,NO
95,0,7.624974497054342E-4,NO
96,1,1.775803982032458E-4,NO
97,18,0.9990669334669211,NO
98,7,0.03261084690247129,YES
99,1,3.8254819451361027E-4,NO
100,1,1.775803982032458E-4,NO
101,58,1.0,YES
102,1,2.1134206835799374E-4,NO
103,1,2.8699199084480774E-4,NO
104,1,0.0031792381809107734,NO
105,1,2.1134206835799374E-4,NO
