ID,Size,PredictedProbability,ActualValue
0,1,1.935403431777472E-4,NO
1,9,1.0,NO
2,1,0.0033755268308111068,NO
3,1,0.0034073315297424816,NO
4,84,1.0,NO
5,1,1.935403431777472E-4,NO
6,1,3.481267585474637E-4,NO
7,1,0.19629742834223693,NO
8,0,1.711668862639996E-4,NO
9,1,0.0033755268308111068,NO
10,1,0.0033755268308111068,NO
11,1,0.0033755268308111068,NO
12,1,1.935403431777472E-4,NO
13,5,0.006986691491296293,NO
14,0,0.0030145607816126586,NO
15,1,1.935403431777472E-4,NO
16,3,0.8072870946686345,NO
17,1,1.935403431777472E-4,NO
18,3,0.007989357049992318,NO
19,32,0.9999999956942466,NO
20,0,0.002986411295453802,NO
21,1,0.0033755268308111068,NO
22,2,0.00693276737976325,NO
23,0,0.0030145607816126586,NO
24,1,0.03192225137216735,NO
25,1,0.0033755268308111068,NO
26,5,0.09939263425343108,NO
27,0,5.860509601627772E-7,NO
28,5,0.01445757462955088,NO
29,1,1.935403431777472E-4,NO
30,9,0.06233757171851262,NO
31,1,1.935403431777472E-4,NO
32,15,0.32916515062119606,NO
33,1,1.935403431777472E-4,NO
34,0,1.760668862139959E-4,NO
35,3,0.7685635972130036,NO
36,11,0.06314285510431786,NO
37,45,0.9999999999999998,NO
38,7,0.016688070394223674,NO
39,15,0.9828985936763075,NO
40,1,1.935403431777472E-4,NO
41,12,0.01159426431890015,NO
42,1,1.935403431777472E-4,NO
43,3,4.600883014592565E-4,NO
44,1,3.481267585474637E-4,NO
45,1,1.935403431777472E-4,NO
46,7,0.3006792509782257,NO
47,1,0.0033755268308111068,NO
48,6,0.02004024396172038,NO
49,1,1.935403431777472E-4,NO
50,1,1.935403431777472E-4,NO
51,6,0.9115344251724757,NO
52,0,0.002986411295453802,NO
53,1,1.935403431777472E-4,NO
54,4,0.010625201185257139,NO
55,1,0.0033755268308111068,NO
56,6,0.01299851353687223,NO
57,1,0.65959941457342,NO
58,1,1.935403431777472E-4,NO
59,1,1.935403431777472E-4,NO
60,0,1.760668862139959E-4,NO
61,1,1.935403431777472E-4,NO
62,13,0.3509778997900468,NO
63,1,1.935403431777472E-4,NO
64,0,0.002986411295453802,NO
65,1,1.935403431777472E-4,NO
66,13,0.005544916459117332,NO
67,3,0.044646372050032516,NO
68,7,0.005231806054771868,NO
