@relation training

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumCodeSmells numeric
@attribute NumLocalVariables numeric
@attribute NumRevisions numeric
@attribute NumAuthors numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute HasFixHistory numeric
@attribute IsBuggy {no,yes}

@data
1,1,0,0,0,0,2,2,2,0,1,1,0,no
1,1,0,0,0,0,2,2,2,0,1,1,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
3,1,1,1,0,0,3,1,6,0,3,2,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
4,1,1,1,0,2,2,1,8,0,4,4,0,no
4,1,1,1,0,2,2,1,8,0,4,4,0,no
4,1,1,1,0,2,2,1,8,0,4,4,0,no
4,1,1,1,0,2,2,1,8,0,4,4,0,no
4,1,1,1,0,2,2,1,8,0,4,4,0,no
13,2,4,1,0,1,3,1,39,0,13,13,0,no
13,2,4,1,0,1,3,1,39,0,13,13,0,no
13,2,4,1,0,1,3,1,39,0,13,13,0,no
13,2,4,1,0,1,3,1,39,0,13,13,0,no
13,2,4,1,0,1,3,1,39,0,13,13,0,no
4,0,1,2,0,0,2,1,8,0,4,4,0,no
3,1,1,1,0,0,3,2,6,0,3,2,0,no
3,1,1,1,0,0,3,2,6,0,3,2,0,no
3,1,1,1,0,0,3,2,6,0,3,2,0,no
3,1,1,1,0,0,3,2,6,0,3,2,0,no
3,1,1,1,0,0,3,2,6,0,3,2,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
1,0,0,0,0,0,2,1,2,0,1,1,0,no
2,1,0,0,0,1,6,2,4,0,2,0.666667,0,no
1,0,0,0,0,0,3,3,3,0,1,1,0,no
1,0,0,0,0,0,3,3,3,0,1,1,0,no
2,1,0,0,0,1,6,2,4,0,2,0.666667,0,no
2,1,0,0,0,1,6,2,4,0,2,0.666667,0,no
2,1,0,0,0,1,6,2,4,0,2,0.666667,0,no
2,1,0,0,0,1,6,2,4,0,2,0.666667,0,no
1,0,0,0,0,0,3,3,3,0,1,1,0,no
1,0,0,0,0,0,3,3,3,0,1,1,0,no
1,0,0,0,0,0,3,3,3,0,1,1,0,no
0,1,0,0,0,0,2,1,0,0,0,0,0,no
0,1,0,0,0,0,2,1,0,0,0,0,0,no
0,1,0,0,0,0,2,1,0,0,0,0,0,no
0,1,0,0,0,0,2,1,0,0,0,0,0,no
0,1,0,0,0,0,2,1,0,0,0,0,0,no
0,1,0,0,0,0,2,2,0,0,0,0,0,no
1,1,0,0,0,0,2,2,2,0,1,1,0,no
0,1,0,0,0,0,2,2,0,0,0,0,0,no
1,1,0,0,0,0,2,2,2,0,1,1,0,no
0,1,0,0,0,0,2,2,0,0,0,0,0,no
1,1,0,0,0,0,2,2,2,0,1,1,0,no
0,1,0,0,0,0,2,2,0,0,0,0,0,no
1,1,0,0,0,0,2,2,2,0,1,1,0,no
0,1,0,0,0,0,2,2,0,0,0,0,0,no
1,1,0,0,0,0,3,2,2,0,1,0.666667,0,no
2,2,1,1,0,1,3,3,4,0,2,1.333333,0,no
2,2,1,1,0,1,3,3,4,0,2,1.333333,0,no
2,2,1,1,0,1,3,3,4,0,2,1.333333,0,no
2,2,1,1,0,1,3,3,4,0,2,1.333333,0,no
